mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	1.0	0	3/4	2/2	1	1	1/4	1/4	1		4	64	E4	4	0
1	0	0	0	1.0	0	3/4	2/2	1	1	1/4	1/4	1		5	71	B4	4	0
2	1	1	1	1.0	0	0	2/2	1	1	1/4	1/4	1		3	69	A4	4	1
2	1	1	1	1.0	0	0	2/2	1	1	1/4	1/4	1		7	73	C#5	5	1
2	1	2	2	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	2
2	1	5/2	5/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	3
2	1	3	3	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		7	73	C#5	5	4
2	1	7/2	7/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	5
2	1	4	4	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	6
3	2	5	5	0.5	0	0	2/2	1	1	1/8	1/8	1		8	68	G#4	4	7
3	2	11/2	11/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	8
3	2	6	6	1.0	1/4	1/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	9
3	2	7	7	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	10
3	2	15/2	15/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	11
3	2	8	8	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	12
4	3	9	9	0.5	0	0	2/2	1	1	1/8	1/8	1		6	66	F#4	4	13
4	3	19/2	19/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		8	68	G#4	4	14
4	3	10	10	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	15
4	3	21/2	21/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	16
4	3	11	11	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		7	73	C#5	5	17
4	3	23/2	23/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	18
4	3	12	12	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		5	71	B4	4	19
5	4	13	13	0.5	0	0	2/2	1	1	1/8	1/8	1		3	69	A4	4	20
5	4	27/2	27/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		8	68	G#4	4	21
5	4	14	14	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		6	66	F#4	4	22
5	4	29/2	29/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		8	68	G#4	4	23
5	4	15	15	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		4	64	E4	4	24
5	4	16	16	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	25
5	4	33/2	33/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	26
6	5	17	17	0.5	0	0	2/2	1	1	1/8	1/8	1		6	78	F#5	5	27
6	5	35/2	35/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	28
6	5	18	18	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	29
6	5	37/2	37/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	30
6	5	19	19	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		9	75	D#5	5	31
6	5	39/2	39/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	32
6	5	20	20	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	33
6	5	41/2	41/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	34
7	6	21	21	0.5	0	0	2/2	1	1	1/8	1/8	1		8	80	G#5	5	35
7	6	43/2	43/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	36
7	6	22	22	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	37
7	6	45/2	45/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	38
7	6	23	23	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	39
7	6	47/2	47/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	40
7	6	24	24	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	41
7	6	49/2	49/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		5	83	B5	5	42
8	7	25	25	0.5	0	0	2/2	1	1	1/8	1/8	1		6	78	F#5	5	43
8	7	51/2	51/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	44
8	7	26	26	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	45
8	7	53/2	53/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	46
8	7	27	27	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		9	75	D#5	5	47
8	7	55/2	55/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	48
8	7	28	28	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		6	78	F#5	5	49
8	7	57/2	57/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	50
9	8	29	29	0.5	0	0	2/2	1	1	1/8	1/8	1		8	80	G#5	5	51
9	8	59/2	59/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	52
9	8	30	30	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	53
9	8	61/2	61/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	54
9	8	31	31	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	55
9	8	63/2	63/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	56
9	8	32	32	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		8	80	G#5	5	57
9	8	65/2	65/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		5	83	B5	5	58
10	9	33	33	0.5	0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	59
10	9	67/2	67/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	60
10	9	34	34	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	61
10	9	69/2	69/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	62
10	9	35	35	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	63
10	9	71/2	71/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1		9	75	D#5	5	64
10	9	36	36	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	65
10	9	73/2	73/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	66
11	10	37	37	0.5	0	0	2/2	1	1	1/8	1/8	1		10	70	A#4	4	67
11	10	75/2	75/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		8	68	G#4	4	68
