mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	3/4	1	1	1/4	1/4	1		6	54	F#3	3	0
1	1	1	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		2	50	D3	3	1
1	1	3/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		4	52	E3	3	2
1	1	2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		6	54	F#3	3	3
1	1	5/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		1	55	G3	3	4
2	2	3	1.0	0	0	3/4	1	1	1/4	1/4	1		3	57	A3	3	5
2	2	4	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		6	42	F#2	2	6
2	2	5	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		3	57	A3	3	7
3	3	6	0.5	0	0	3/4	1	1	1/8	1/8	1		1	43	G2	2	8
3	3	13/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		5	47	B2	2	9
3	3	7	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		4	52	E3	3	10
3	3	8	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	55	G3	3	11
4	4	9	0.5	0	0	3/4	1	1	1/8	1/8	1		2	50	D3	3	12
4	4	19/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		7	49	C#3	3	13
4	4	10	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		5	47	B2	2	14
4	4	21/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		7	49	C#3	3	15
4	4	11	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		3	45	A2	2	16
4	4	23/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		1	43	G2	2	17
5	5	12	0.5	0	0	3/4	1	1	1/8	1/8	1		6	42	F#2	2	18
5	5	25/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		2	62	D4	4	19
5	5	13	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		7	61	C#4	4	20
5	5	27/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		5	59	B3	3	21
5	5	14	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		3	57	A3	3	22
5	5	29/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		1	55	G3	3	23
6	6	15	0.5	0	0	3/4	1	1	1/8	1/8	1		5	59	B3	3	24
6	6	31/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		3	57	A3	3	25
6	6	16	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		1	55	G3	3	26
6	6	33/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		6	54	F#3	3	27
6	6	17	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		4	52	E3	3	28
6	6	35/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		2	50	D3	3	29
7	7	18	0.5	0	0	3/4	1	1	1/8	1/8	1		7	49	C#3	3	30
7	7	37/2	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		2	50	D3	3	31
7	7	19	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		1	55	G3	3	32
7	7	20	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		6	54	F#3	3	33
7	7	41/2	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		1	55	G3	3	34
7	7	83/4	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		3	57	A3	3	35
8	8	21	3.0	0	0	3/4	1	2	3/4	1/2	3/2		3	45	A2	2	37
8	8	21	3.0	0	0	3/4	1	1	3/4	1/2	3/2		4	52	E3	3	36
