mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/4	3/8	1	1	1/8	1/8	1		1	55		0
2	1	0	0	3/8	1	1	3/16	1/8	3/2		-3	51		1
2	1	3/16	3/16	3/8	1	1	1/16	1/16	1		-1	53		2
2	1	1/4	1/4	3/8	1	1	1/8	1/8	1		2	50		3
3	2	0	0	3/8	1	1	3/16	1/8	3/2		-3	51		4
3	2	3/16	3/16	3/8	1	1	1/16	1/16	1		-1	53		5
3	2	1/4	1/4	3/8	1	1	1/8	1/8	1		2	50		6
4	3	0	0	3/8	1	1	3/16	1/8	3/2		0	48		7
4	3	3/16	3/16	3/8	1	1	1/16	1/16	1		-2	46		8
4	3	1/4	1/4	3/8	1	1	1/16	1/16	1		-4	44		9
4	3	5/16	5/16	3/8	1	1	1/16	1/16	1		1	43		10
5	4	0	0	3/8	1	1	3/16	1/8	3/2		-4	44		11
5	4	3/16	3/16	3/8	1	1	1/16	1/16	1		0	48		12
5	4	1/4	1/4	3/8	1	1	1/8	1/8	1		1	43		13
6	5	0	0	3/8	1	1	3/16	1/8	3/2		-1	41		14
6	5	3/16	3/16	3/8	1	1	1/16	1/16	1		-3	51		15
6	5	1/4	1/4	3/8	1	1	1/8	1/8	1		0	48		16
7	6	0	0	3/8	1	1	3/16	1/8	3/2		2	50		17
7	6	3/16	3/16	3/8	1	1	1/16	1/16	1		-3	51		18
7	6	1/4	1/4	3/8	1	1	1/8	1/8	1		0	48		19
8	7	0	0	3/8	1	1	3/16	1/8	3/2		5	47		20
8	7	3/16	3/16	3/8	1	1	1/16	1/16	1		2	50		21
8	7	1/4	1/4	3/8	1	1	1/8	1/8	1		1	43		22
9	8	0	0	3/8	1	1	3/16	1/8	3/2		1	55		23
9	8	3/16	3/16	3/8	1	1	1/16	1/16	1		-1	53		24
9	8	1/4	1/4	3/8	1	1	1/16	1/16	1		-3	51		25
9	8	5/16	5/16	3/8	1	1	1/16	1/16	1		2	50		26
10	9	0	0	3/8	1	1	3/16	1/8	3/2		-3	51		27
10	9	3/16	3/16	3/8	1	1	1/16	1/16	1		1	55		28
10	9	1/4	1/4	3/8	1	1	1/8	1/8	1		0	48		29
11	10	0	0	3/8	1	1	3/16	1/8	3/2		-4	56		30
