mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	15/16	2/2	1	1	1/16		1/16	1		5	59	0
2	1	0	0	2/2	1	3	1/4		1/4	1		1	43	15
2	1	0	0	2/2	1	2	1/4		1/4	1		2	50	14
2	1	0	0	2/2	1	1	1/4		1/4	1		5	59	1
2	1	1/4	1/4	2/2	1	1	1/16		1/16	1		5	59	2
2	1	5/16	5/16	2/2	1	1	1/16		1/16	1		3	57	3
2	1	3/8	3/8	2/2	1	1	1/16		1/16	1		1	55	4
2	1	7/16	7/16	2/2	1	1	1/16		1/16	1		6	54	5
2	1	1/2	1/2	2/2	1	1	1/16		1/16	1		1	55	6
2	1	9/16	9/16	2/2	1	1	1/16		1/16	1		2	50	7
2	1	5/8	5/8	2/2	1	1	1/16		1/16	1		4	52	8
2	1	11/16	11/16	2/2	1	1	1/16		1/16	1		6	54	9
2	1	3/4	3/4	2/2	1	1	1/16		1/16	1		1	55	10
2	1	13/16	13/16	2/2	1	1	1/16		1/16	1		3	57	11
2	1	7/8	7/8	2/2	1	1	1/16		1/16	1		5	59	12
2	1	15/16	15/16	2/2	1	1	1/16		1/16	1		0	60	13
3	2	0	0	2/2	1	1	1/16		1/16	1		2	62	16
3	2	1/16	1/16	2/2	1	1	1/16		1/16	1		5	59	17
3	2	1/8	1/8	2/2	1	1	1/16		1/16	1		1	55	18
3	2	3/16	3/16	2/2	1	1	1/16		1/16	1		6	54	19
3	2	1/4	1/4	2/2	1	1	1/16		1/16	1		1	55	20
3	2	5/16	5/16	2/2	1	1	1/16		1/16	1		4	52	21
3	2	3/8	3/8	2/2	1	1	1/16		1/16	1		2	50	22
3	2	7/16	7/16	2/2	1	1	1/16		1/16	1		0	48	23
3	2	1/2	1/2	2/2	1	1	1/16		1/16	1		5	47	24
3	2	9/16	9/16	2/2	1	1	1/16		1/16	1		0	48	25
3	2	5/8	5/8	2/2	1	1	1/16		1/16	1		2	50	26
3	2	11/16	11/16	2/2	1	1	1/16		1/16	1		4	52	27
3	2	3/4	3/4	2/2	1	1	1/16		1/16	1		6	54	28
3	2	13/16	13/16	2/2	1	1	1/16		1/16	1		1	55	29
3	2	7/8	7/8	2/2	1	1	1/16		1/16	1		3	57	30
3	2	15/16	15/16	2/2	1	1	1/16		1/16	1		5	59	31
4	3	0	0	2/2	1	1	1/16		1/16	1		0	60	32
4	3	1/16	1/16	2/2	1	1	1/16		1/16	1		3	57	33
4	3	1/8	1/8	2/2	1	1	1/16		1/16	1		1	55	34
4	3	3/16	3/16	2/2	1	1	1/16		1/16	1		6	54	35
4	3	1/4	1/4	2/2	1	1	1/16		1/16	1		1	55	36
4	3	5/16	5/16	2/2	1	1	1/16		1/16	1		4	52	37
4	3	3/8	3/8	2/2	1	1	1/16		1/16	1		6	54	38
4	3	7/16	7/16	2/2	1	1	1/16		1/16	1		1	55	39
4	3	1/2	1/2	2/2	1	1	1/16		1/16	1		3	45	40
4	3	9/16	9/16	2/2	1	1	1/16		1/16	1		2	50	41
4	3	5/8	5/8	2/2	1	1	1/16		1/16	1		6	54	42
4	3	11/16	11/16	2/2	1	1	1/16		1/16	1		1	55	43
4	3	3/4	3/4	2/2	1	1	1/16		1/16	1		3	57	44
4	3	13/16	13/16	2/2	1	1	1/16		1/16	1		5	59	45
4	3	7/8	7/8	2/2	1	1	1/16		1/16	1		0	60	46
4	3	15/16	15/16	2/2	1	1	1/16		1/16	1		3	57	47
5	4	0	0	2/2	1	1	1/16		1/16	1		5	59	48
5	4	1/16	1/16	2/2	1	1	1/16		1/16	1		1	55	49
5	4	1/8	1/8	2/2	1	1	1/16		1/16	1		1	55	50
5	4	3/16	3/16	2/2	1	1	1/16		1/16	1		2	50	51
5	4	1/4	1/4	2/2	1	1	1/16		1/16	1		2	50	52
5	4	5/16	5/16	2/2	1	1	1/16		1/16	1		5	47	53
5	4	3/8	3/8	2/2	1	1	1/16		1/16	1		5	47	54
5	4	7/16	7/16	2/2	1	1	1/16		1/16	1		1	43	55
5	4	1/2	1/2	2/2	1	1	3/16		1/8	3/2		1	43	56
5	4	11/16	11/16	2/2	1	1	1/16		1/16	1		5	59	57
5	4	3/4	3/4	2/2	1	1	1/16		1/16	1		0	60	58
5	4	13/16	13/16	2/2	1	1	1/16		1/16	1		5	59	59
5	4	7/8	7/8	2/2	1	1	1/16		1/16	1		3	57	60
5	4	15/16	15/16	2/2	1	1	1/16		1/16	1		1	55	61
6	5	0	0	2/2	1	1	1/16		1/16	1		3	57	62
6	5	1/16	1/16	2/2	1	1	1/16		1/16	1		5	59	63
6	5	1/8	1/8	2/2	1	1	1/16		1/16	1		0	60	64
6	5	3/16	3/16	2/2	1	1	1/16		1/16	1		3	57	65
6	5	1/4	1/4	2/2	1	1	1/16		1/16	1		1	55	66
6	5	5/16	5/16	2/2	1	1	1/16		1/16	1		6	54	67
6	5	3/8	3/8	2/2	1	1	1/16		1/16	1		1	55	68
6	5	7/16	7/16	2/2	1	1	1/16		1/16	1		3	57	69
6	5	1/2	1/2	2/2	1	1	3/16		1/8	3/2		9	51	70
6	5	11/16	11/16	2/2	1	1	1/16		1/16	1		0	60	71
6	5	3/4	3/4	2/2	1	1	1/16		1/16	1		5	59	72
6	5	13/16	13/16	2/2	1	1	1/16		1/16	1		3	57	73
6	5	7/8	7/8	2/2	1	1	1/16		1/16	1		1	55	74
6	5	15/16	15/16	2/2	1	1	1/16		1/16	1		6	54	75
7	6	0	0	2/2	1	1	1/16		1/16	1		1	55	76
7	6	1/16	1/16	2/2	1	1	1/16		1/16	1		4	52	77
7	6	1/8	1/8	2/2	1	1	1/16		1/16	1		4	52	78
7	6	3/16	3/16	2/2	1	1	1/16		1/16	1		5	47	79
7	6	1/4	1/4	2/2	1	1	1/16		1/16	1		5	47	80
7	6	5/16	5/16	2/2	1	1	1/16		1/16	1		1	43	81
7	6	3/8	3/8	2/2	1	1	1/16		1/16	1		1	43	82
