mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8		1/8	1		1	43	0
1	1	1/8	1/8	3/4	1	1	1/8		1/8	1		2	50	1
1	1	1/4	1/4	3/4	1	1	1/4		1/4	1		5	59	2
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1		3	57	3
1	1	5/8	5/8	3/4	1	1	1/16		1/16	1		5	59	4
1	1	11/16	11/16	3/4	1	1	1/16		1/16	1		0	60	5
2	2	0	0	3/4	1	1	1/8		1/8	1		5	59	6
2	2	1/8	1/8	3/4	1	1	1/8		1/8	1		3	57	7
2	2	1/4	1/4	3/4	1	1	1/8		1/8	1		1	55	8
2	2	3/8	3/8	3/4	1	1	1/8		1/8	1		6	54	9
2	2	1/2	1/2	3/4	1	1	1/8		1/8	1		3	57	10
2	2	5/8	5/8	3/4	1	1	1/8		1/8	1		2	50	11
3	3	0	0	3/4	1	1	1/8		1/8	1		4	52	12
3	3	1/8	1/8	3/4	1	1	1/8		1/8	1		1	55	13
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1		0	60	14
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1		3	57	15
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		6	54	16
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		2	62	17
4	4	0	0	3/4	1	3	1/2		1/2	1		1	43	24
4	4	0	0	3/4	1	2	1/2		1/2	1		2	50	22
4	4	0	0	3/4	1	1	1/2		1/2	1		5	59	18
4	4	1/2	1/2	3/4	1	1	0	grace16	1/16	1		3	57	19
4	4	1/2	1/2	3/4	1	1	0	grace16	1/16	1		5	59	20
4	4	1/2	1/2	3/4	1	2	1/4		1/4	1		2	50	23
4	4	1/2	1/2	3/4	1	1	1/4		1/4	1		3	57	21
5	5	0	0	3/4	1	1	1/8		1/8	1		3	45	25
5	5	1/8	1/8	3/4	1	1	1/8		1/8	1		6	54	26
5	5	1/4	1/4	3/4	1	1	1/4		1/4	1		0	60	27
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1		5	59	28
5	5	5/8	5/8	3/4	1	1	1/16		1/16	1		0	60	29
5	5	11/16	11/16	3/4	1	1	1/16		1/16	1		2	62	30
6	6	0	0	3/4	1	1	1/8		1/8	1		0	60	31
6	6	1/8	1/8	3/4	1	1	1/8		1/8	1		5	59	32
6	6	1/4	1/4	3/4	1	1	1/8		1/8	1		3	57	33
6	6	3/8	3/8	3/4	1	1	1/8		1/8	1		1	55	34
6	6	1/2	1/2	3/4	1	1	1/8		1/8	1		6	54	35
6	6	5/8	5/8	3/4	1	1	1/8		1/8	1		4	52	36
7	7	0	0	3/4	1	1	1/8		1/8	1		6	54	37
7	7	1/8	1/8	3/4	1	1	1/16		1/16	1		1	55	38
7	7	3/16	3/16	3/4	1	1	1/16		1/16	1		3	57	39
7	7	1/4	1/4	3/4	1	1	1/8		1/8	1		1	55	40
7	7	3/8	3/8	3/4	1	1	1/8		1/8	1		6	54	41
7	7	1/2	1/2	3/4	1	1	1/8		1/8	1		4	52	42
7	7	5/8	5/8	3/4	1	1	1/8		1/8	1		6	54	43
8	8	0	0	3/4	1	1	1/4		1/4	1		2	50	44
8	8	1/4	1/4	3/4	1	1	1/4		1/4	1		3	45	45
8	8	1/2	1/2	3/4	1	1	1/4		1/4	1		2	38	46
9	9	0	0	3/4	1	1	1/8		1/8	1		2	50	47
9	9	1/8	1/8	3/4	1	1	1/8		1/8	1		6	54	48
9	9	1/4	1/4	3/4	1	1	1/4		1/4	1		3	57	49
9	9	1/2	1/2	3/4	1	1	1/8		1/8	1		1	55	50
9	9	5/8	5/8	3/4	1	1	1/16		1/16	1		3	57	51
9	9	11/16	11/16	3/4	1	1	1/16		1/16	1		5	59	52
10	10	0	0	3/4	1	1	1/8		1/8	1		3	57	53
10	10	1/8	1/8	3/4	1	1	1/8		1/8	1		1	55	54
10	10	1/4	1/4	3/4	1	1	1/8		1/8	1		6	54	55
10	10	3/8	3/8	3/4	1	1	1/8		1/8	1		4	52	56
10	10	1/2	1/2	3/4	1	1	1/8		1/8	1		2	50	57
10	10	5/8	5/8	3/4	1	1	1/8		1/8	1		6	54	58
11	11	0	0	3/4	1	1	1/8		1/8	1		5	47	59
11	11	1/8	1/8	3/4	1	1	1/8		1/8	1		2	50	60
11	11	1/4	1/4	3/4	1	1	1/8		1/8	1		8	56	61
11	11	3/8	3/8	3/4	1	1	1/8		1/8	1		3	57	62
11	11	1/2	1/2	3/4	1	1	1/8		1/8	1		5	59	63
11	11	5/8	5/8	3/4	1	1	1/8		1/8	1		2	62	64
12	12	0	0	3/4	1	1	1/8		1/8	1		3	45	65
12	12	1/8	1/8	3/4	1	1	1/8		1/8	1		2	62	66
12	12	1/4	1/4	3/4	1	1	1/8		1/8	1		0	60	67
12	12	3/8	3/8	3/4	1	1	1/8		1/8	1		5	59	68
12	12	1/2	1/2	3/4	1	1	1/4		1/4	1		0	60	69
13	13	0	0	3/4	1	1	1/8		1/8	1		9	51	70
13	13	1/8	1/8	3/4	1	1	1/8		1/8	1		6	54	71
13	13	1/4	1/4	3/4	1	1	1/8		1/8	1		3	57	72
13	13	3/8	3/8	3/4	1	1	1/8		1/8	1		0	60	73
13	13	1/2	1/2	3/4	1	1	1/8		1/8	1		5	59	74
13	13	5/8	5/8	3/4	1	1	1/8		1/8	1		3	57	75
14	14	0	0	3/4	1	1	1/8		1/8	1		5	59	76
14	14	1/8	1/8	3/4	1	1	1/8		1/8	1		4	52	77
14	14	1/4	1/4	3/4	1	1	1/8		1/8	1		1	43	78
14	14	3/8	3/8	3/4	1	1	1/8		1/8	1		3	57	79
14	14	1/2	1/2	3/4	1	1	1/8		1/8	1		0	60	80
14	14	5/8	5/8	3/4	1	1	1/8		1/8	1		5	59	81
