mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	3/4	4/4	1	2	1/4	1/4	1		1	43		1
1	0	0	3/4	4/4	1	1	1/4	1/4	1		-3	51		0
2	1	0	0	4/4	1	2	1/4	1/4	1		-4	44		6
2	1	0	0	4/4	1	1	1/4	1/4	1		-3	51		2
2	1	1/4	1/4	4/4	1	1	1/4	1/4	1	1	-1	53		3
2	1	1/2	1/2	4/4	1	2	1/4	1/4	1		-2	46		7
2	1	1/2	1/2	4/4	1	1	1/4	1/4	1	-1	-1	53		4
2	1	3/4	3/4	4/4	1	1	1/4	1/4	1		2	50		5
3	2	0	0	4/4	1	2	1/4	1/4	1		0	48		13
3	2	0	0	4/4	1	1	1/8	1/8	1		-3	51		8
3	2	1/8	1/8	4/4	1	1	1/8	1/8	1		-1	53		9
3	2	1/4	1/4	4/4	1	1	1/4	1/4	1	1	1	55		10
3	2	1/2	1/2	4/4	1	2	1/4	1/4	1		1	43		14
3	2	1/2	1/2	4/4	1	1	1/4	1/4	1	-1	1	55		11
3	2	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	51		12
4	3	0	0	4/4	1	1	1/4	1/4	1		-4	44		15
4	3	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	53		16
4	3	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	46		17
4	3	3/4	3/4	4/4	1	1	1/4	1/4	1		2	50		18
5	4	0	0	4/4	1	1	1/4	1/4	1		-3	51		19
5	4	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	46		20
5	4	1/2	1/2	4/4	1	1	1/4	1/4	1		-3	39		21
5	4	3/4	3/4	4/4	1	2	1/4	1/4	1		-3	51		23
5	4	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	58		22
6	5	0	0	4/4	1	2	1/4	1/4	1		-4	56		28
6	5	0	0	4/4	1	1	1/4	1/4	1		-2	58		24
6	5	1/4	1/4	4/4	1	1	1/4	1/4	1	1	0	60		25
6	5	1/2	1/2	4/4	1	2	1/4	1/4	1		1	55		29
6	5	1/2	1/2	4/4	1	1	1/4	1/4	1	-1	0	60		26
6	5	3/4	3/4	4/4	1	1	1/4	1/4	1		-2	58		27
7	6	0	0	4/4	1	1	1/8	1/8	1		-4	56		30
7	6	1/8	1/8	4/4	1	1	1/8	1/8	1		1	55		31
7	6	1/4	1/4	4/4	1	1	1/4	1/4	1		-4	56		32
7	6	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	53		33
7	6	3/4	3/4	4/4	1	1	1/4	1/4	1		-4	56		34
8	7	0	0	4/4	1	2	1/4	1/4	1		2	50		39
8	7	0	0	4/4	1	1	1/4	1/4	1		-2	58		35
8	7	1/4	1/4	4/4	1	1	1/4	1/4	1	1	-4	56		36
8	7	1/2	1/2	4/4	1	2	1/4	1/4	1		-3	51		40
8	7	1/2	1/2	4/4	1	1	1/4	1/4	1	-1	-4	56		37
8	7	3/4	3/4	4/4	1	1	1/4	1/4	1		1	55		38
9	8	0	0	4/4	1	1	1/8	1/8	1		-1	53		41
9	8	1/8	1/8	4/4	1	1	1/8	1/8	1		-3	51		42
9	8	1/4	1/4	4/4	1	1	1/8	1/8	1		2	50		43
9	8	3/8	3/8	4/4	1	1	1/8	1/8	1		0	48		44
9	8	1/2	1/2	4/4	1	1	1/8	1/8	1		-2	46		45
9	8	5/8	5/8	4/4	1	1	1/8	1/8	1		-4	44		46
9	8	3/4	3/4	4/4	1	2	1/4	1/4	1		1	43		48
9	8	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	51		47
10	9	0	0	4/4	1	2	1/4	1/4	1		-4	44		53
10	9	0	0	4/4	1	1	1/4	1/4	1		-3	51		49
10	9	1/4	1/4	4/4	1	1	1/4	1/4	1	1	-1	53		50
10	9	1/2	1/2	4/4	1	2	1/4	1/4	1		-2	46		54
10	9	1/2	1/2	4/4	1	1	1/4	1/4	1	-1	-1	53		51
10	9	3/4	3/4	4/4	1	1	1/4	1/4	1		2	50		52
11	10	0	0	4/4	1	2	1/4	1/4	1		0	48		60
11	10	0	0	4/4	1	1	1/8	1/8	1		-3	51		55
11	10	1/8	1/8	4/4	1	1	1/8	1/8	1		-1	53		56
11	10	1/4	1/4	4/4	1	1	1/4	1/4	1	1	1	55		57
11	10	1/2	1/2	4/4	1	2	1/4	1/4	1		1	43		61
11	10	1/2	1/2	4/4	1	1	1/4	1/4	1	-1	1	55		58
11	10	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	51		59
12	11	0	0	4/4	1	1	1/4	1/4	1		-4	44		62
12	11	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	53		63
12	11	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	46		64
12	11	3/4	3/4	4/4	1	1	1/4	1/4	1		2	50		65
13	12	0	0	4/4	1	1	3/4	1/2	3/2		-3	39		66
13	12	0	0	4/4	1	1	3/4	1/2	3/2		-2	46		66
13	12	0	0	4/4	1	1	3/4	1/2	3/2		-3	51		66
