mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.25	0	0	4/4	1	1	1/16	1/16	1		1	43	G2	2	0
1	1	1/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		2	50	D3	3	1
1	1	1/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		5	59	B3	3	2
1	1	3/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		3	57	A3	3	3
1	1	1	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		5	59	B3	3	4
1	1	5/4	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		2	50	D3	3	5
1	1	3/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		5	59	B3	3	6
1	1	7/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		2	50	D3	3	7
1	1	2	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		1	43	G2	2	8
1	1	9/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		2	50	D3	3	9
1	1	5/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		5	59	B3	3	10
1	1	11/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		3	57	A3	3	11
1	1	3	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		5	59	B3	3	12
1	1	13/4	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		2	50	D3	3	13
1	1	7/2	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		5	59	B3	3	14
1	1	15/4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		2	50	D3	3	15
2	2	4	0.25	0	0	4/4	1	1	1/16	1/16	1		1	43	G2	2	16
2	2	17/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		4	52	E3	3	17
2	2	9/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		0	60	C4	4	18
2	2	19/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	19
2	2	5	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		0	60	C4	4	20
2	2	21/4	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		4	52	E3	3	21
2	2	11/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		0	60	C4	4	22
2	2	23/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		4	52	E3	3	23
2	2	6	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		1	43	G2	2	24
2	2	25/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		4	52	E3	3	25
2	2	13/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		0	60	C4	4	26
2	2	27/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	27
2	2	7	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		0	60	C4	4	28
2	2	29/4	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		4	52	E3	3	29
2	2	15/2	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		0	60	C4	4	30
2	2	31/4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		4	52	E3	3	31
3	3	8	0.25	0	0	4/4	1	1	1/16	1/16	1		1	43	G2	2	32
3	3	33/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		6	54	F#3	3	33
3	3	17/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		0	60	C4	4	34
3	3	35/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	35
3	3	9	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		0	60	C4	4	36
3	3	37/4	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		6	54	F#3	3	37
3	3	19/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		0	60	C4	4	38
3	3	39/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		6	54	F#3	3	39
3	3	10	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		1	43	G2	2	40
3	3	41/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		6	54	F#3	3	41
3	3	21/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		0	60	C4	4	42
3	3	43/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	43
3	3	11	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		0	60	C4	4	44
3	3	45/4	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		6	54	F#3	3	45
3	3	23/2	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		0	60	C4	4	46
3	3	47/4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		6	54	F#3	3	47
4	4	12	0.25	0	0	4/4	1	1	1/16	1/16	1		1	43	G2	2	48
4	4	49/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	49
4	4	25/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		5	59	B3	3	50
4	4	51/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		3	57	A3	3	51
4	4	13	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		5	59	B3	3	52
4	4	53/4	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	53
4	4	27/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		5	59	B3	3	54
4	4	55/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	55
4	4	14	0.25	1/2	1/2	4/4	1	1	1/16	1/16	1		1	43	G2	2	56
4	4	57/4	0.25	9/16	9/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	57
4	4	29/2	0.25	5/8	5/8	4/4	1	1	1/16	1/16	1		5	59	B3	3	58
4	4	59/4	0.25	11/16	11/16	4/4	1	1	1/16	1/16	1		3	57	A3	3	59
4	4	15	0.25	3/4	3/4	4/4	1	1	1/16	1/16	1		5	59	B3	3	60
4	4	61/4	0.25	13/16	13/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	61
4	4	31/2	0.25	7/8	7/8	4/4	1	1	1/16	1/16	1		5	59	B3	3	62
4	4	63/4	0.25	15/16	15/16	4/4	1	1	1/16	1/16	1		6	54	F#3	3	63
5	5	16	0.25	0	0	4/4	1	1	1/16	1/16	1		1	43	G2	2	64
5	5	65/4	0.25	1/16	1/16	4/4	1	1	1/16	1/16	1		4	52	E3	3	65
5	5	33/2	0.25	1/8	1/8	4/4	1	1	1/16	1/16	1		5	59	B3	3	66
5	5	67/4	0.25	3/16	3/16	4/4	1	1	1/16	1/16	1		3	57	A3	3	67
5	5	17	0.25	1/4	1/4	4/4	1	1	1/16	1/16	1		5	59	B3	3	68
5	5	69/4	0.25	5/16	5/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	69
5	5	35/2	0.25	3/8	3/8	4/4	1	1	1/16	1/16	1		6	54	F#3	3	70
5	5	71/4	0.25	7/16	7/16	4/4	1	1	1/16	1/16	1		1	55	G3	3	71
