mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	5/8	3/4	1	1	1/8	1/8	1		4	76	0
2	1	0	0	3/4	1	1	1/16	1/16	1		3	69	1
2	1	1/16	1/16	3/4	1	1	1/16	1/16	1		5	71	2
2	1	1/8	1/8	3/4	1	1	1/16	1/16	1		0	72	3
2	1	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	4
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	5
2	1	3/8	3/8	3/4	1	1	1/16	1/16	1		6	78	6
2	1	7/16	7/16	3/4	1	1	1/16	1/16	1		8	80	7
2	1	1/2	1/2	3/4	1	1	1/8	1/8	1		3	81	8
2	1	5/8	5/8	3/4	1	1	1/8	1/8	1		5	83	9
3	2	0	0	3/4	1	1	1/8	1/8	1		0	84	10
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	11
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	12
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1		5	83	13
4	3	0	0	3/4	1	1	1/8	1/8	1		-1	65	14
4	3	1/8	1/8	3/4	1	1	1/16	1/16	1		3	81	15
4	3	3/16	3/16	3/4	1	1	1/16	1/16	1		8	80	16
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81	17
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1		4	64	18
4	3	1/2	1/2	3/4	1	1	1/8	1/8	1		2	62	19
4	3	5/8	5/8	3/4	1	1	1/8	1/8	1		5	83	20
5	4	0	0	3/4	1	1	3/8	1/4	3/2		8	80	21
5	4	3/8	3/8	3/4	1	1	1/16	1/16	1		5	83	22
5	4	7/16	7/16	3/4	1	1	1/16	1/16	1		3	81	23
5	4	1/2	1/2	3/4	1	1	1/16	1/16	1		8	80	24
5	4	9/16	9/16	3/4	1	1	1/16	1/16	1		6	78	25
5	4	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	26
5	4	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	27
6	5	0	0	3/4	1	1	1/16	1/16	1		0	72	28
6	5	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	29
6	5	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	30
6	5	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	31
6	5	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	32
6	5	3/8	3/8	3/4	1	1	1/16	1/16	1		0	84	33
6	5	7/16	7/16	3/4	1	1	1/16	1/16	1		5	83	34
6	5	1/2	1/2	3/4	1	1	1/16	1/16	1		3	81	35
6	5	9/16	9/16	3/4	1	1	1/16	1/16	1		1	79	36
6	5	5/8	5/8	3/4	1	1	1/16	1/16	1		-1	77	37
6	5	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	38
7	6	0	0	3/4	1	1	1/16	1/16	1		2	74	39
7	6	1/16	1/16	3/4	1	1	1/16	1/16	1		4	76	40
7	6	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	41
7	6	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	42
7	6	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	43
7	6	3/8	3/8	3/4	1	1	1/16	1/16	1		2	86	44
7	6	7/16	7/16	3/4	1	1	1/16	1/16	1		0	84	45
7	6	1/2	1/2	3/4	1	1	1/16	1/16	1		5	83	46
7	6	9/16	9/16	3/4	1	1	1/16	1/16	1		3	81	47
7	6	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79	48
7	6	11/16	11/16	3/4	1	1	1/16	1/16	1		-1	77	49
8	7	0	0	3/4	1	1	1/16	1/16	1		4	76	50
8	7	1/16	1/16	3/4	1	1	1/16	1/16	1		-1	77	51
8	7	1/8	1/8	3/4	1	1	1/16	1/16	1		1	79	52
8	7	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	53
8	7	1/4	1/4	3/4	1	1	1/16	1/16	1		0	72	54
