mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.25	0	11/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	0
2	1	1/4	1/4	0.5	0	0	3/4	1	1	1/8	1/8	1		5	71	B4	4	1
2	1	3/4	3/4	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	2
2	1	1	1	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	3
2	1	5/4	5/4	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		6	66	F#4	4	4
2	1	3/2	3/2	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	5
2	1	7/4	7/4	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		2	62	D4	4	6
2	1	2	2	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		7	61	C#4	4	7
2	1	9/4	9/4	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		5	59	B3	3	8
2	1	5/2	5/2	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		2	62	D4	4	9
2	1	11/4	11/4	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		7	61	C#4	4	10
2	1	3	3	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		5	59	B3	3	11
3	2	13/4	13/4	0.25	0	0	3/4	1	1	1/16	1/16	1		10	58	A#3	3	12
3	2	7/2	7/2	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		7	61	C#4	4	13
3	2	15/4	15/4	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		2	62	D4	4	14
3	2	4	4	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	15
3	2	17/4	17/4	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		6	66	F#4	4	16
3	2	9/2	9/2	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		8	68	G#4	4	17
3	2	19/4	19/4	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		10	70	A#4	4	18
3	2	5	5	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	19
3	2	21/4	21/4	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		7	73	C#5	5	20
3	2	11/2	11/2	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	21
3	2	23/4	23/4	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	22
3	2	6	6	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	23
4	3	25/4	25/4	0.25	0	0	3/4	1	1	1/16	1/16	1		2	74	D5	5	24
4	3	13/2	13/2	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	25
4	3	27/4	27/4	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	26
4	3	7	7	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	27
4	3	29/4	29/4	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		6	66	F#4	4	28
4	3	15/2	15/2	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	29
4	3	31/4	31/4	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		2	62	D4	4	30
4	3	8	8	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		7	61	C#4	4	31
4	3	33/4	33/4	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		5	59	B3	3	32
4	3	17/2	17/2	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		2	62	D4	4	33
4	3	35/4	35/4	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		7	61	C#4	4	34
4	3	9	9	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		5	59	B3	3	35
5	4	37/4	37/4	0.25	0	0	3/4	1	1	1/16	1/16	1		7	61	C#4	4	36
5	4	19/2	19/2	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	37
5	4	39/4	39/4	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		6	66	F#4	4	38
5	4	10	10	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	39
5	4	41/4	41/4	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		3	69	A4	4	40
5	4	21/2	21/2	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	41
5	4	43/4	43/4	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	42
5	4	11	11	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	43
5	4	45/4	45/4	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		4	76	E5	5	44
5	4	23/2	23/2	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	45
5	4	47/4	47/4	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79	G5	5	46
5	4	12	12	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	47
6	5	49/4	49/4	0.25	0	0	3/4	1	1	1/16	1/16	1		6	78	F#5	5	48
6	5	25/2	25/2	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	49
6	5	51/4	51/4	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		7	73	C#5	5	50
6	5	13	13	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	51
6	5	53/4	53/4	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		3	69	A4	4	52
6	5	27/2	27/2	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	53
6	5	55/4	55/4	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		6	66	F#4	4	54
6	5	14	14	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		4	64	E4	4	55
6	5	57/4	57/4	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		2	62	D4	4	56
6	5	29/2	29/2	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	57
6	5	59/4	59/4	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		4	64	E4	4	58
6	5	15	15	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		2	62	D4	4	59
7	6	61/4	61/4	0.25	0	0	3/4	1	1	1/16	1/16	1		4	64	E4	4	60
7	6	31/2	31/2	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	61
7	6	63/4	63/4	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	A4	4	62
7	6	16	16	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	63
7	6	65/4	65/4	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		0	72	C5	5	64
7	6	33/2	33/2	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		2	74	D5	5	65
7	6	67/4	67/4	0.25	3/8	3/8	3/4	1	1	1/16	1/16	1		4	76	E5	5	66
7	6	17	17	0.25	7/16	7/16	3/4	1	1	1/16	1/16	1		6	78	F#5	5	67
7	6	69/4	69/4	0.25	1/2	1/2	3/4	1	1	1/16	1/16	1		1	79	G5	5	68
7	6	35/2	35/2	0.25	9/16	9/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	69
7	6	71/4	71/4	0.25	5/8	5/8	3/4	1	1	1/16	1/16	1		6	78	F#5	5	70
7	6	18	18	0.25	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	71
8	7	73/4	73/4	0.25	0	0	3/4	1	1	1/16	1/16	1		10	70	A#4	4	72
8	7	37/2	37/2	0.25	1/16	1/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	73
8	7	75/4	75/4	0.25	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	D5	5	74
8	7	19	19	0.25	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	E5	5	75
8	7	77/4	77/4	0.25	1/4	1/4	3/4	1	1	1/16	1/16	1		6	78	F#5	5	76
8	7	39/2	39/2	0.25	5/16	5/16	3/4	1	1	1/16	1/16	1		1	67	G4	4	77
