mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.25	0	15/16	2/2	1	1	1/16		1/16	1		2	62	D4	4	0
2	1	1/4	1/4	1.0	0	0	2/2	1	4	1/4		1/4	1		0	36	C2	2	13
2	1	1/4	1/4	1.0	0	0	2/2	1	2	1/4		1/4	1		1	43	G2	2	10
2	1	1/4	1/4	1.0	0	0	2/2	1	3	1/4		1/4	1		-3	51	Eb3	3	12
2	1	1/4	1/4	1.0	0	0	2/2	1	1	1/4		1/4	1	1	2	62	D4	4	1
2	1	5/4	5/4	0.25	1/4	1/4	2/2	1	1	1/16		1/16	1	-1	2	62	D4	4	2
2	1	3/2	3/2	0.25	5/16	5/16	2/2	1	1	1/16		1/16	1		0	60	C4	4	3
2	1	7/4	7/4	0.25	3/8	3/8	2/2	1	1	1/16		1/16	1		-2	58	Bb3	3	4
2	1	2	2	0.25	7/16	7/16	2/2	1	1	1/16		1/16	1		-4	56	Ab3	3	5
2	1	9/4	9/4	0.75	1/2	1/2	2/2	1	1	3/16		1/8	3/2		-2	58	Bb3	3	6
2	1	3	3	0.25	11/16	11/16	2/2	1	1	1/16		1/16	1		-1	53	F3	3	7
2	1	13/4	13/4	0.5	3/4	3/4	2/2	1	2	1/8		1/8	1		5	47	B2	2	11
2	1	13/4	13/4	0.75	3/4	3/4	2/2	1	1	3/16		1/8	3/2		1	55	G3	3	8
2	1	4	4	0.25	15/16	15/16	2/2	1	1	1/16		1/16	1		2	50	D3	3	9
3	2	17/4	17/4	1.0	0	0	2/2	1	1	1/4		1/4	1	1	0	48	C3	3	14
3	2	17/4	17/4	1.0	0	0	2/2	1	2	1/4		1/4	1		-3	51	Eb3	3	23
3	2	21/4	21/4	0.25	1/4	1/4	2/2	1	1	1/16		1/16	1	-1	0	48	C3	3	15
3	2	11/2	11/2	0.25	5/16	5/16	2/2	1	1	1/16		1/16	1		-2	46	Bb2	2	16
