mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		1	43	G2	2	1
1	0	0	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		-3	51	Eb3	3	0
2	1	1	1	1.0	0	0	4/4	1	2	1/4	1/4	1		-4	44	Ab2	2	6
2	1	1	1	1.0	0	0	4/4	1	1	1/4	1/4	1		-3	51	Eb3	3	2
2	1	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1	1	-1	53	F3	3	3
2	1	3	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-2	46	Bb2	2	7
2	1	3	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1	-1	-1	53	F3	3	4
2	1	4	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	50	D3	3	5
3	2	5	5	1.0	0	0	4/4	1	2	1/4	1/4	1		0	48	C3	3	13
3	2	5	5	0.5	0	0	4/4	1	1	1/8	1/8	1		-3	51	Eb3	3	8
3	2	11/2	11/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		-1	53	F3	3	9
3	2	6	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1	1	1	55	G3	3	10
3	2	7	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	43	G2	2	14
3	2	7	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1	-1	1	55	G3	3	11
3	2	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	51	Eb3	3	12
4	3	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		-4	44	Ab2	2	15
4	3	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	53	F3	3	16
4	3	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	46	Bb2	2	17
4	3	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	50	D3	3	18
