mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	3/4	2/2	1	1	1/8	1/8	1		4	52	0
1	0	1/8	7/8	2/2	1	1	1/8	1/8	1		-1	53	1
2	1	0	0	2/2	1	1	1/4	1/4	1		1	55	2
2	1	1/4	1/4	2/2	1	1	1/8	1/8	1		0	48	3
2	1	3/8	3/8	2/2	1	1	1/8	1/8	1		5	47	4
2	1	1/2	1/2	2/2	1	1	1/4	1/4	1		0	48	5
2	1	3/4	3/4	2/2	1	1	1/4	1/4	1		0	60	6
3	2	0	0	2/2	1	2	1/4	1/4	1		1	43	13
3	2	0	0	2/2	1	3	1/4	1/4	1		2	50	14
3	2	0	0	2/2	1	1	1/4	1/4	1		5	59	7
3	2	1/4	1/4	2/2	1	1	1/8	1/8	1		3	57	8
3	2	3/8	3/8	2/2	1	1	1/8	1/8	1		5	59	9
3	2	1/2	1/2	2/2	1	1	1/4	1/4	1		1	55	10
3	2	3/4	3/4	2/2	1	1	1/8	1/8	1		2	50	11
3	2	7/8	7/8	2/2	1	1	1/8	1/8	1		4	52	12
4	3	0	0	2/2	1	1	1/4	1/4	1		-1	53	15
4	3	1/4	1/4	2/2	1	1	1/8	1/8	1		5	47	16
4	3	3/8	3/8	2/2	1	1	1/8	1/8	1		3	45	17
4	3	1/2	1/2	2/2	1	1	1/4	1/4	1		5	47	18
4	3	3/4	3/4	2/2	1	1	1/4	1/4	1		1	55	19
5	4	0	0	2/2	1	2	1/4	1/4	1		0	36	27
5	4	0	0	2/2	1	1	1/8	1/8	1		1	43	20
5	4	0	0	2/2	1	1	1/8	1/8	1		-1	53	20
5	4	1/8	1/8	2/2	1	1	1/8	1/8	1		4	52	21
5	4	1/4	1/4	2/2	1	1	1/8	1/8	1		2	50	22
5	4	3/8	3/8	2/2	1	1	1/8	1/8	1		4	52	23
5	4	1/2	1/2	2/2	1	1	1/4	1/4	1		0	48	24
5	4	3/4	3/4	2/2	1	1	1/8	1/8	1		0	60	25
5	4	7/8	7/8	2/2	1	1	1/8	1/8	1		5	59	26
6	5	0	0	2/2	1	1	1/8	1/8	1		3	57	28
6	5	1/8	1/8	2/2	1	1	1/8	1/8	1		5	59	29
6	5	1/4	1/4	2/2	1	1	1/8	1/8	1		0	60	30
6	5	3/8	3/8	2/2	1	1	1/8	1/8	1		1	55	31
6	5	1/2	1/2	2/2	1	1	1/8	1/8	1		6	54	32
6	5	5/8	5/8	2/2	1	1	1/8	1/8	1		5	59	33
6	5	3/4	3/4	2/2	1	1	1/8	1/8	1		0	60	34
