mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	5/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	0
2	2	1/2	1/2	0.5	0	0	3/4	1	1	1/8	1/8	1		5	71	B4	4	1
2	2	1	1	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		5	59	B3	3	2
2	2	3/2	3/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		2	62	D4	4	3
2	2	2	2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		6	66	F#4	4	4
2	2	5/2	5/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	B4	4	5
2	2	3	3	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	6
3	3	7/2	7/2	0.5	0	0	3/4	1	1	1/8	1/8	1		7	73	C#5	5	7
3	3	4	4	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		6	66	F#4	4	8
3	3	9/2	9/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		10	58	A#3	3	9
3	3	5	5	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		4	64	E4	4	10
3	3	11/2	11/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		2	62	D4	4	11
3	3	6	6	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		7	61	C#4	4	12
4	4	13/2	13/2	0.5	0	0	3/4	1	1	1/8	1/8	1		5	59	B3	3	13
4	4	7	7	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		2	62	D4	4	14
4	4	15/2	15/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		6	66	F#4	4	15
4	4	8	8	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	16
4	4	17/2	17/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	17
4	4	9	9	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	18
5	5	19/2	19/2	0.5	0	0	3/4	1	1	1/8	1/8	1		4	76	E5	5	19
5	5	10	10	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	20
5	5	21/2	21/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		7	61	C#4	4	21
5	5	11	11	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	22
5	5	23/2	23/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		6	66	F#4	4	23
5	5	12	12	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		4	64	E4	4	24
6	6	25/2	25/2	0.5	0	0	3/4	1	1	1/8	1/8	1		2	62	D4	4	25
6	6	13	13	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		6	66	F#4	4	26
6	6	27/2	27/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		3	69	A4	4	27
6	6	14	14	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	28
6	6	29/2	29/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		6	78	F#5	5	29
6	6	15	15	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	30
7	7	31/2	31/2	0.5	0	0	3/4	1	1	1/8	1/8	1		1	79	G5	5	31
7	7	16	16	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	32
7	7	33/2	33/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		4	64	E4	4	33
7	7	17	17	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	34
7	7	35/2	35/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		7	73	C#5	5	35
7	7	18	18	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	36
8	8	37/2	37/2	0.5	0	0	3/4	1	1	1/8	1/8	1		10	70	A#4	4	37
8	8	19	19	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	38
8	8	39/2	39/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	F#5	5	39
8	8	20	20	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		4	64	E4	4	40
8	8	41/2	41/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		9	63	D#4	4	41
8	8	21	21	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	42
9	9	43/2	43/2	0.5	0	0	3/4	1	1	1/8	1/8	1		8	68	G#4	4	43
9	9	22	22	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	44
9	9	45/2	45/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	E5	5	45
9	9	23	23	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		2	62	D4	4	46
9	9	47/2	47/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		7	61	C#4	4	47
9	9	24	24	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		4	64	E4	4	48
10	10	49/2	49/2	0.5	0	0	3/4	1	1	1/8	1/8	1		10	70	A#4	4	49
10	10	25	25	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	50
10	10	51/2	51/2	0.5	1/4	1/4	3/4	1	2	1/8	1/8	1		5	59	B3	3	55
10	10	51/2	51/2	0.5	1/4	1/4	3/4	1	3	1/8	1/8	1		6	66	F#4	4	56
10	10	51/2	51/2	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	E5	5	51
10	10	26	26	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	52
10	10	53/2	53/2	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		7	73	C#5	5	53
10	10	27	27	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	54
11	11	55/2	55/2	0.5	0	0	3/4	1	1	1/8	1/8	1		7	73	C#5	5	57
11	11	28	28	0.5	1/8	1/8	3/4	1	1	1/8	1/8	1		6	66	F#4	4	58
