mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	1/2	4/4	1	2	1/8	1/8	1.0		2	50	D3	3	3
1	0	0	0.5	0	1/2	4/4	1	2	1/8	1/8	1.0		3	57	A3	3	3
1	0	0	0.5	0	1/2	4/4	1	1	1/8	1/8	1.0		6	66	F#4	4	0
1	0	1/2	0.5	1/8	5/8	4/4	1	1	1/8	1/8	1.0		4	64	E4	4	1
1	0	1	1.0	1/4	3/4	4/4	1	1	1/4	1/4	1.0		6	66	F#4	4	2
2	1	2	1.0	0	0	4/4	1	1	1/4	1/4	1.0		3	57	A3	3	4
2	1	3	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1.0		6	54	F#3	3	8
2	1	3	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1.0		3	57	A3	3	5
2	1	4	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1.0		1	55	G3	3	9
2	1	4	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1.0		5	59	B3	3	6
2	1	5	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1.0		4	52	E3	3	10
2	1	5	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1.0		7	61	C#4	4	7
3	2	6	0.5	0	0	4/4	1	2	1/8	1/8	1.0		2	50	D3	3	18
3	2	6	0.5	0	0	4/4	1	1	1/8	1/8	1.0		2	62	D4	4	11
3	2	13/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1.0		7	61	C#4	4	12
3	2	7	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1.0		2	62	D4	4	13
3	2	15/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1.0		4	64	E4	4	14
3	2	8	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1.0		2	38	D2	2	19
3	2	8	0.5	1/2	1/2	4/4	1	4	1/8	1/8	1.0		3	45	A2	2	21
3	2	8	0.5	1/2	1/2	4/4	1	3	1/8	1/8	1.0		6	54	F#3	3	20
3	2	8	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1.0		2	62	D4	4	15
3	2	17/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1.0		4	64	E4	4	16
3	2	9	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1.0		6	66	F#4	4	17
4	3	10	1.0	0	0	4/4	1	1	1/4	1/4	1.0		3	57	A3	3	22
4	3	11	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1.0		6	54	F#3	3	26
4	3	11	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1.0		3	57	A3	3	23
4	3	12	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1.0		1	55	G3	3	27
4	3	12	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1.0		5	59	B3	3	24
4	3	13	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1.0		4	52	E3	3	28
4	3	13	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1.0		7	61	C#4	4	25
5	4	14	2.0	0	0	4/4	1	2	1/2	1/2	1.0		2	50	D3	3	33
5	4	14	2.0	0	0	4/4	1	1	1/2	1/2	1.0		2	62	D4	4	29
5	4	16	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1.0		6	54	F#3	3	34
5	4	16	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1.0		3	57	A3	3	30
5	4	33/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1.0		1	55	G3	3	31
5	4	17	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1.0		2	50	D3	3	35
5	4	17	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1.0		3	57	A3	3	32
6	5	18	1.0	0	0	4/4	1	2	1/4	1/4	1.0		1	55	G3	3	42
6	5	18	1.0	0	0	4/4	1	1	1/4	1/4	1.0		5	59	B3	3	36
6	5	19	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1.0		2	50	D3	3	43
6	5	19	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1.0		2	62	D4	4	37
6	5	20	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1.0		6	54	F#3	3	44
6	5	20	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1.0		2	62	D4	4	38
6	5	41/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1.0		0	60	C4	4	39
6	5	21	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1.0		2	50	D3	3	45
6	5	21	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1.0		5	59	B3	3	40
6	5	43/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1.0		3	57	A3	3	41
7	6	22	1.0	0	0	4/4	1	2	1/4	1/4	1.0		1	55	G3	3	49
7	6	22	2.0	0	0	4/4	1	1	1/2	1/2	1.0		5	59	B3	3	46
7	6	23	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1.0		2	50	D3	3	50
7	6	24	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1.0		6	54	F#3	3	51
7	6	24	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1.0		3	57	A3	3	47
7	6	25	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1.0		2	50	D3	3	52
7	6	25	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1.0		2	62	D4	4	48
8	7	26	1.0	0	0	4/4	1	2	1/4	1/4	1.0		1	55	G3	3	59
8	7	26	1.0	0	0	4/4	1	1	1/4	1/4	1.0		5	59	B3	3	53
8	7	27	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1.0		6	54	F#3	3	60
8	7	27	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1.0		2	62	D4	4	54
8	7	28	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1.0		4	52	E3	3	61
8	7	28	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1.0		7	61	C#4	4	55
8	7	57/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1.0		5	59	B3	3	56
8	7	29	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1.0		2	50	D3	3	62
8	7	29	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1.0		7	61	C#4	4	57
8	7	59/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1.0		2	62	D4	4	58
9	8	30	2.0	0	0	4/4	1	2	1/2	1/2	1.0		2	50	D3	3	67
9	8	30	2.0	0	0	4/4	1	3	1/2	1/2	1.0		7	61	C#4	4	69
9	8	30	2.0	0	0	4/4	1	1	1/2	1/2	1.0		4	64	E4	4	63
9	8	32	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1.0		2	50	D3	3	68
