mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	1.0	0	3/4	2/2	1	1	1/4	1/4	1		6	78	F#5	5	0
2	1	1	1.0	0	0	2/2	1	4	1/4	1/4	1		5	59	B3	3	9
2	1	1	1.0	0	0	2/2	1	3	1/4	1/4	1		6	66	F#4	4	7
2	1	1	1.0	0	0	2/2	1	2	1/4	1/4	1		2	74	D5	5	5
2	1	1	1.0	0	0	2/2	1	1	1/4	1/4	1		5	83	B5	5	1
2	1	2	1.0	1/4	1/4	2/2	1	1	1/4	1/4	1		6	78	F#5	5	2
2	1	3	1.0	1/2	1/2	2/2	1	4	1/4	1/4	1		5	59	B3	3	10
2	1	3	1.0	1/2	1/2	2/2	1	3	1/4	1/4	1		6	66	F#4	4	8
2	1	3	1.0	1/2	1/2	2/2	1	2	1/4	1/4	1		2	74	D5	5	6
2	1	3	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		5	83	B5	5	3
2	1	4	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		6	78	F#5	5	4
3	2	5	1.0	0	0	2/2	1	3	1/4	1/4	1		10	70	A#4	4	18
3	2	5	1.0	0	0	2/2	1	2	1/4	1/4	1		7	73	C#5	5	16
3	2	5	1.0	0	0	2/2	1	1	1/4	1/4	1		1	79	G5	5	11
3	2	6	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	12
3	2	13/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	13
3	2	7	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		4	76	E5	5	14
3	2	8	1.0	3/4	3/4	2/2	1	3	1/4	1/4	1		4	64	E4	4	19
3	2	8	1.0	3/4	3/4	2/2	1	2	1/4	1/4	1		10	70	A#4	4	17
3	2	8	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		1	79	G5	5	15
4	3	9	1.0	0	0	2/2	1	3	1/4	1/4	1		2	62	D4	4	27
4	3	9	1.0	0	0	2/2	1	2	1/4	1/4	1		5	71	B4	4	24
4	3	9	1.0	0	0	2/2	1	1	1/4	1/4	1		6	78	F#5	5	20
4	3	10	1.0	1/4	1/4	2/2	1	3	1/4	1/4	1		4	64	E4	4	28
4	3	10	1.0	1/4	1/4	2/2	1	2	1/4	1/4	1		7	73	C#5	5	25
4	3	10	1.0	1/4	1/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	21
4	3	11	2.0	1/2	1/2	2/2	1	2	1/2	1/2	1		6	66	F#4	4	26
4	3	11	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		2	74	D5	5	22
4	3	12	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		7	73	C#5	5	23
5	4	13	1.0	0	0	2/2	1	3	1/4	1/4	1		5	59	B3	3	37
5	4	13	1.0	0	0	2/2	1	2	1/4	1/4	1		6	66	F#4	4	36
5	4	13	0.5	0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	29
5	4	27/2	0.5	1/8	1/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	30
5	4	14	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	31
5	4	29/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	32
5	4	15	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		5	71	B4	4	33
5	4	16	0.5	3/4	3/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	34
5	4	33/2	0.5	7/8	7/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	35
6	5	17	1.0	0	0	2/2	1	1	1/4	1/4	1		2	74	D5	5	38
6	5	18	1.0	1/4	1/4	2/2	1	2	1/4	1/4	1		5	59	B3	3	42
6	5	18	1.0	1/4	1/4	2/2	1	1	1/4	1/4	1		6	66	F#4	4	39
6	5	19	1.0	1/2	1/2	2/2	1	2	1/4	1/4	1		5	59	B3	3	43
6	5	19	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		1	67	G4	4	40
6	5	20	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		2	74	D5	5	41
7	6	21	1.0	0	0	2/2	1	3	1/4	1/4	1		3	57	A3	3	51
7	6	21	1.0	0	0	2/2	1	2	1/4	1/4	1		1	67	G4	4	50
7	6	21	1.0	0	0	2/2	1	1	1/4	1/4	1		7	73	C#5	5	44
