mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	3/4	2/2	1	1	1/16	1/16	1		-3	51	0
1	0	1/16	13/16	2/2	1	1	1/16	1/16	1		-1	53	1
1	0	1/8	7/8	2/2	1	1	1/16	1/16	1		1	55	2
1	0	3/16	15/16	2/2	1	1	1/16	1/16	1		-4	56	3
2	1	0	0	2/2	1	1	1/4	1/4	1		-2	58	4
2	1	1/4	1/4	2/2	1	1	1/8	1/8	1		0	60	5
2	1	3/8	3/8	2/2	1	1	1/8	1/8	1		-4	56	6
2	1	1/2	1/2	2/2	1	1	1/4	1/4	1		-2	58	7
2	1	3/4	3/4	2/2	1	1	1/8	1/8	1		0	60	8
2	1	7/8	7/8	2/2	1	1	1/8	1/8	1		1	55	9
3	2	0	0	2/2	1	1	1/4	1/4	1		-4	56	10
3	2	1/4	1/4	2/2	1	1	1/4	1/4	1		-1	53	11
3	2	1/2	1/2	2/2	1	1	1/4	1/4	1		-1	41	12
3	2	3/4	3/4	2/2	1	1	1/16	1/16	1		2	50	13
3	2	13/16	13/16	2/2	1	1	1/16	1/16	1		-3	51	14
3	2	7/8	7/8	2/2	1	1	1/16	1/16	1		-1	53	15
3	2	15/16	15/16	2/2	1	1	1/16	1/16	1		1	55	16
4	3	0	0	2/2	1	1	1/4	1/4	1		-4	56	17
4	3	1/4	1/4	2/2	1	1	1/8	1/8	1		-2	58	18
4	3	3/8	3/8	2/2	1	1	1/8	1/8	1		1	55	19
4	3	1/2	1/2	2/2	1	1	1/4	1/4	1		-4	56	20
4	3	3/4	3/4	2/2	1	1	1/8	1/8	1		-2	58	21
4	3	7/8	7/8	2/2	1	1	1/8	1/8	1		-1	53	22
5	4	0	0	2/2	1	1	1/4	1/4	1		1	55	23
5	4	1/4	1/4	2/2	1	1	1/4	1/4	1		-3	51	24
5	4	1/2	1/2	2/2	1	1	1/4	1/4	1		-3	39	25
5	4	3/4	3/4	2/2	1	1	1/16	1/16	1		-3	51	26
5	4	13/16	13/16	2/2	1	1	1/16	1/16	1		-1	53	27
5	4	7/8	7/8	2/2	1	1	1/16	1/16	1		1	55	28
5	4	15/16	15/16	2/2	1	1	1/16	1/16	1		-4	56	29
6	5	0	0	2/2	1	1	1/4	1/4	1		-2	58	30
6	5	1/4	1/4	2/2	1	1	1/16	1/16	1		-2	46	31
6	5	5/16	5/16	2/2	1	1	1/16	1/16	1		0	48	32
6	5	3/8	3/8	2/2	1	1	1/16	1/16	1		2	50	33
6	5	7/16	7/16	2/2	1	1	1/16	1/16	1		-3	51	34
6	5	1/2	1/2	2/2	1	1	1/4	1/4	1		-1	53	35
6	5	3/4	3/4	2/2	1	1	1/4	1/4	1		-4	56	36
7	6	0	0	2/2	1	1	1/8	1/8	1		-4	56	37
7	6	1/8	1/8	2/2	1	1	1/8	1/8	1		1	55	38
7	6	1/4	1/4	2/2	1	1	1/8	1/8	1		-1	53	39
7	6	3/8	3/8	2/2	1	1	1/8	1/8	1		-3	51	40
7	6	1/2	1/2	2/2	1	1	1/4	1/4	1		-1	53	41
7	6	3/4	3/4	2/2	1	1	1/16	1/16	1		-3	51	42
7	6	13/16	13/16	2/2	1	1	1/16	1/16	1		-1	53	43
7	6	7/8	7/8	2/2	1	1	1/16	1/16	1		1	55	44
7	6	15/16	15/16	2/2	1	1	1/16	1/16	1		-4	56	45
8	7	0	0	2/2	1	1	1/4	1/4	1		-2	58	46
8	7	1/4	1/4	2/2	1	1	1/16	1/16	1		-2	46	47
8	7	5/16	5/16	2/2	1	1	1/16	1/16	1		0	48	48
8	7	3/8	3/8	2/2	1	1	1/16	1/16	1		2	50	49
8	7	7/16	7/16	2/2	1	1	1/16	1/16	1		-3	51	50
8	7	1/2	1/2	2/2	1	1	1/4	1/4	1		-1	53	51
8	7	3/4	3/4	2/2	1	1	1/4	1/4	1		-4	56	52
9	8	0	0	2/2	1	1	1/8	1/8	1		-4	56	53
9	8	1/8	1/8	2/2	1	1	1/8	1/8	1		1	55	54
9	8	1/4	1/4	2/2	1	1	1/8	1/8	1		-1	53	55
9	8	3/8	3/8	2/2	1	1	1/8	1/8	1		-3	51	56
9	8	1/2	1/2	2/2	1	1	1/4	1/4	1		-1	53	57
9	8	3/4	3/4	2/2	1	1	1/16	1/16	1		-1	53	58
9	8	13/16	13/16	2/2	1	1	1/16	1/16	1		1	55	59
9	8	7/8	7/8	2/2	1	1	1/16	1/16	1		3	57	60
9	8	15/16	15/16	2/2	1	1	1/16	1/16	1		-2	58	61
10	9	0	0	2/2	1	1	1/4	1/4	1		0	60	62
10	9	1/4	1/4	2/2	1	1	1/16	1/16	1		3	57	63
10	9	5/16	5/16	2/2	1	1	1/16	1/16	1		-2	58	64
10	9	3/8	3/8	2/2	1	1	1/16	1/16	1		0	60	65
10	9	7/16	7/16	2/2	1	1	1/16	1/16	1		2	62	66
10	9	1/2	1/2	2/2	1	1	1/4	1/4	1		-3	63	67
10	9	3/4	3/4	2/2	1	1	1/16	1/16	1		-1	53	68
10	9	13/16	13/16	2/2	1	1	1/16	1/16	1		1	55	69
10	9	7/8	7/8	2/2	1	1	1/16	1/16	1		3	57	70
10	9	15/16	15/16	2/2	1	1	1/16	1/16	1		-2	58	71
11	10	0	0	2/2	1	1	1/4	1/4	1		0	60	72
11	10	1/4	1/4	2/2	1	1	1/16	1/16	1		3	57	73
11	10	5/16	5/16	2/2	1	1	1/16	1/16	1		-2	58	74
11	10	3/8	3/8	2/2	1	1	1/16	1/16	1		0	60	75
11	10	7/16	7/16	2/2	1	1	1/16	1/16	1		2	62	76
11	10	1/2	1/2	2/2	1	1	1/4	1/4	1		-3	63	77
11	10	3/4	3/4	2/2	1	1	1/8	1/8	1		2	62	78
11	10	7/8	7/8	2/2	1	1	1/8	1/8	1		0	60	79
12	11	0	0	2/2	1	1	1/8	1/8	1		2	62	80
12	11	1/8	1/8	2/2	1	1	1/8	1/8	1		-2	58	81
12	11	1/4	1/4	2/2	1	1	1/8	1/8	1		1	55	82
12	11	3/8	3/8	2/2	1	1	1/8	1/8	1		-2	58	83
12	11	1/2	1/2	2/2	1	1	1/8	1/8	1		-3	51	84
12	11	5/8	5/8	2/2	1	1	1/8	1/8	1		0	60	85
12	11	3/4	3/4	2/2	1	1	1/8	1/8	1		-1	53	86
12	11	7/8	7/8	2/2	1	1	1/8	1/8	1		3	57	87
13	12	0	0	2/2	1	1	1/4	1/4	1		-2	58	88
13	12	1/4	1/4	2/2	1	1	1/4	1/4	1		-1	53	89
13	12	1/2	1/2	2/2	1	1	1/4	1/4	1		-2	46	90
13	12	3/4	3/4	2/2	1	1	1/16	1/16	1		-2	46	91
13	12	13/16	13/16	2/2	1	1	1/16	1/16	1		0	48	92
13	12	7/8	7/8	2/2	1	1	1/16	1/16	1		2	50	93
13	12	15/16	15/16	2/2	1	1	1/16	1/16	1		-3	51	94
14	13	0	0	2/2	1	1	1/4	1/4	1		-1	53	95
