mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5	0	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	0
2	1	1/2	1/2	1.5	0	0	6/8	1	2	3/8		1/4	3/2		6	54	F#3	3	5
2	1	1/2	1/2	1.5	0	0	6/8	1	1	3/8		1/4	3/2		2	62	D4	4	1
2	1	2	2	0.5	3/8	3/8	6/8	1	2	1/8		1/8	1		3	57	A3	3	6
2	1	2	2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	2
2	1	5/2	5/2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		6	66	F#4	4	3
2	1	3	3	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	4
3	2	7/2	7/2	0.5	0	0	6/8	1	2	1/8		1/8	1		2	50	D3	3	15
3	2	7/2	7/2	0.5	0	0	6/8	1	3	1/8		1/8	1		3	57	A3	3	16
3	2	7/2	7/2	0.5	0	0	6/8	1	1	1/8		1/8	1		6	66	F#4	4	7
3	2	4	4	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		2	62	D4	4	8
3	2	9/2	9/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	9
3	2	5	5	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		3	69	A4	4	10
3	2	21/4	21/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		1	67	G4	4	11
3	2	11/2	11/2	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		6	66	F#4	4	12
3	2	23/4	23/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		1	67	G4	4	13
3	2	6	6	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	14
4	3	13/2	13/2	0.5	0	0	6/8	1	2	1/8		1/8	1		6	54	F#3	3	23
4	3	13/2	13/2	0.5	0	0	6/8	1	1	1/8		1/8	1		2	62	D4	4	17
4	3	7	7	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		3	57	A3	3	18
4	3	15/2	15/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		2	62	D4	4	19
4	3	8	8	0.5	3/8	3/8	6/8	1	2	1/8		1/8	1		3	57	A3	3	24
4	3	8	8	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	20
4	3	17/2	17/2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		6	66	F#4	4	21
4	3	9	9	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	22
5	4	19/2	19/2	0.5	0	0	6/8	1	1	1/8		1/8	1		6	66	F#4	4	25
5	4	10	10	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		2	62	D4	4	26
5	4	21/2	21/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	57	A3	3	27
5	4	11	11	1.0	3/8	3/8	6/8	1	1	1/4		1/4	1		2	50	D3	3	28
5	4	12	12	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	29
6	5	25/2	25/2	0.5	0	0	6/8	1	1	1/8		1/8	1		6	66	F#4	4	30
6	5	13	13	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		3	57	A3	3	31
6	5	27/2	27/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	32
6	5	14	14	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	33
6	5	29/2	29/2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	57	A3	3	34
6	5	15	15	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	35
7	6	31/2	31/2	0.5	0	0	6/8	1	1	1/8		1/8	1		2	62	D4	4	36
7	6	16	16	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		3	57	A3	3	37
7	6	33/2	33/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		6	66	F#4	4	38
7	6	17	17	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	39
7	6	35/2	35/2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	57	A3	3	40
7	6	18	18	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	41
8	7	37/2	37/2	0.5	0	0	6/8	1	1	1/8		1/8	1		6	66	F#4	4	42
8	7	19	19	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		3	57	A3	3	43
8	7	39/2	39/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	44
8	7	20	20	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	45
8	7	41/2	41/2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	57	A3	3	46
8	7	21	21	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		1	67	G4	4	47
9	8	43/2	43/2	0.5	0	0	6/8	1	1	1/8		1/8	1		2	62	D4	4	48
9	8	22	22	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		3	57	A3	3	49
9	8	45/2	45/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		6	66	F#4	4	50
9	8	23	23	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	51
9	8	47/2	47/2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	57	A3	3	52
9	8	24	24	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	53
10	9	49/2	49/2	0.5	0	0	6/8	1	2	1/8		1/8	1		2	50	D3	3	61
10	9	49/2	49/2	0.5	0	0	6/8	1	3	1/8		1/8	1		7	61	C#4	4	62
10	9	49/2	49/2	0.5	0	0	6/8	1	1	1/8		1/8	1		6	66	F#4	4	54
10	9	25	25	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		4	64	E4	4	55
10	9	51/2	51/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		6	66	F#4	4	56
10	9	26	26	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		5	59	B3	3	57
10	9	105/4	105/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		7	61	C#4	4	58
10	9	53/2	53/2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		2	62	D4	4	59
10	9	27	27	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	59	B3	3	60
11	10	55/2	55/2	0.25	0	0	6/8	1	1	1/16		1/16	1		8	56	G#3	3	63
11	10	111/4	111/4	0.25	1/16	1/16	6/8	1	1	1/16		1/16	1		6	54	F#3	3	64
11	10	28	28	0.25	1/8	1/8	6/8	1	1	1/16		1/16	1		8	56	G#3	3	65
11	10	113/4	113/4	0.25	3/16	3/16	6/8	1	1	1/16		1/16	1		3	57	A3	3	66
11	10	57/2	57/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		5	59	B3	3	67
11	10	29	29	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	52	E3	3	68
11	10	59/2	59/2	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		2	50	D3	3	69
11	10	119/4	119/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		7	49	C#3	3	70
11	10	30	30	0.25	5/8	5/8	6/8	1	1	1/16		1/16	1		2	50	D3	3	71
11	10	121/4	121/4	0.25	11/16	11/16	6/8	1	1	1/16		1/16	1		5	47	B2	2	72
12	11	61/2	61/2	0.5	0	0	6/8	1	2	1/8		1/8	1		7	49	C#3	3	82
12	11	61/2	61/2	0.5	0	0	6/8	1	4	1/8		1/8	1		4	52	E3	3	84
12	11	61/2	61/2	0.5	0	0	6/8	1	3	1/8		1/8	1		5	59	B3	3	83
12	11	61/2	61/2	0.5	0	0	6/8	1	1	1/8		1/8	1		4	64	E4	4	73
12	11	31	31	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		2	62	D4	4	74
12	11	63/2	63/2	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	64	E4	4	75
12	11	32	32	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		3	57	A3	3	76
12	11	129/4	129/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		5	59	B3	3	77
12	11	65/2	65/2	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		7	61	C#4	4	78
12	11	131/4	131/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		5	59	B3	3	79
12	11	33	33	0.25	5/8	5/8	6/8	1	1	1/16		1/16	1		3	57	A3	3	80
12	11	133/4	133/4	0.25	11/16	11/16	6/8	1	1	1/16		1/16	1		1	55	G3	3	81
13	12	67/2	67/2	0.25	0	0	6/8	1	1	1/16		1/16	1		6	54	F#3	3	85
13	12	135/4	135/4	0.25	1/16	1/16	6/8	1	1	1/16		1/16	1		4	52	E3	3	86
13	12	34	34	0.25	1/8	1/8	6/8	1	1	1/16		1/16	1		6	54	F#3	3	87
13	12	137/4	137/4	0.25	3/16	3/16	6/8	1	1	1/16		1/16	1		1	55	G3	3	88
13	12	69/2	69/2	0.25	1/4	1/4	6/8	1	1	1/16		1/16	1		3	57	A3	3	89
13	12	139/4	139/4	0.25	5/16	5/16	6/8	1	1	1/16		1/16	1		6	54	F#3	3	90
13	12	35	35	0.25	3/8	3/8	6/8	1	2	1/16		1/16	1		7	49	C#3	3	97
13	12	35	35	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		2	50	D3	3	91
13	12	141/4	141/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		6	54	F#3	3	92
13	12	71/2	71/2	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		8	56	G#3	3	93
13	12	143/4	143/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		3	57	A3	3	94
13	12	36	36	0.25	5/8	5/8	6/8	1	1	1/16		1/16	1		5	59	B3	3	95
13	12	145/4	145/4	0.25	11/16	11/16	6/8	1	1	1/16		1/16	1		7	61	C#4	4	96
14	13	73/2	73/2	0.5	0	0	6/8	1	2	1/8		1/8	1		5	47	B2	2	105
14	13	73/2	73/2	0.5	0	0	6/8	1	3	1/8		1/8	1		6	54	F#3	3	106
14	13	73/2	73/2	0.5	0	0	6/8	1	1	1/8		1/8	1		2	62	D4	4	98
14	13	37	37	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		7	61	C#4	4	99
