mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0.25	-1	4/4	1/16	15/16					firstMeasure	2
2	2	1/4	4.0	-1	4/4	1	0						3
3	3	17/4	4.0	-1	4/4	1	0				line		4
4	4	33/4	4.0	-1	4/4	1	0						5
5	5	49/4	4.0	-1	4/4	1	0				line		6
6	6	65/4	4.0	-1	4/4	1	0						7
7	7	81/4	4.0	-1	4/4	1	0				line		8
8	8	97/4	4.0	-1	4/4	1	0						9
9	9	113/4	4.0	-1	4/4	1	0				line		10
10	10	129/4	4.0	-1	4/4	1	0						11
11	11	145/4	4.0	-1	4/4	1	0				line		12
12	12	161/4	4.0	-1	4/4	1	0						13
13	13	177/4	4.0	-1	4/4	1	0				line		14
14	14	193/4	4.0	-1	4/4	1	0						15
15	15	209/4	4.0	-1	4/4	1	0				line		16
16	16	225/4	4.0	-1	4/4	1	0						17
17	17	241/4	3.5	-1	4/4	7/8	0				line	end	1, 18
18	18	255/4	0.25	-1	4/4	1/16	15/16			start-repeat		start	19
19	19	64	4.0	-1	4/4	1	0						20
20	20	68	4.0	-1	4/4	1	0				line		21
21	21	72	4.0	-1	4/4	1	0						22
22	22	76	4.0	-1	4/4	1	0				line		23
23	23	80	4.0	-1	4/4	1	0						24
24	24	84	4.0	-1	4/4	1	0				line		25
25	25	88	4.0	-1	4/4	1	0						26
26	26	92	4.0	-1	4/4	1	0						27
27	27	96	4.0	-1	4/4	1	0				line		28
28	28	100	4.0	-1	4/4	1	0						29
29	29	104	4.0	-1	4/4	1	0				line		30
30	30	108	4.0	-1	4/4	1	0						31
31	31	112	4.0	-1	4/4	1	0				line		32
32	32	116	4.0	-1	4/4	1	0						33
33	33	120	4.0	-1	4/4	1	0				line		34
34	34	124	3.5	-1	4/4	7/8	0				line	end	18, -1
