mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0.25	2	2/2	1/16	15/16					firstMeasure	2
2	2	1/4	4.0	2	2/2	1	0						3
3	3	17/4	4.0	2	2/2	1	0						4
4	4	33/4	4.0	2	2/2	1	0				line		5
5	5	49/4	4.0	2	2/2	1	0						6
6	6	65/4	4.0	2	2/2	1	0						7
7	7	81/4	4.0	2	2/2	1	0				line		8
8	8	97/4	4.0	2	2/2	1	0						9
9	9	113/4	4.0	2	2/2	1	0						10
10	10	129/4	4.0	2	2/2	1	0				line		11
11	11	145/4	4.0	2	2/2	1	0						12
12	12	161/4	4.0	2	2/2	1	0						13
13	13	177/4	3.75	2	2/2	15/16	0				line	end	1, 14
14	14	48	0.25	2	2/2	1/16	15/16			start-repeat		start	15
15	15	193/4	4.0	2	2/2	1	0						16
16	16	209/4	4.0	2	2/2	1	0						17
17	17	225/4	4.0	2	2/2	1	0				line		18
18	18	241/4	4.0	2	2/2	1	0						19
19	19	257/4	4.0	2	2/2	1	0						20
20	20	273/4	4.0	2	2/2	1	0				line		21
21	21	289/4	4.0	2	2/2	1	0						22
22	22	305/4	4.0	2	2/2	1	0						23
23	23	321/4	4.0	2	2/2	1	0				line		24
24	24	337/4	4.0	2	2/2	1	0						25
25	25	353/4	4.0	2	2/2	1	0						26
26	26	369/4	3.75	2	2/2	15/16	0				line	end	14, -1
