mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	6/8	1/8	5/8			1			firstMeasure	2
2	1	0	6/8	3/4	0							3
3	2	0	6/8	3/4	0							4
4	3	0	6/8	3/4	0							5
5	4	0	6/8	3/4	0							6
6	5	0	6/8	3/4	0							7
7	6	0	6/8	3/4	0							8
8	7	0	6/8	3/4	0							9
9	8	0	6/8	3/4	0							10
10	9	0	6/8	3/4	0							11
11	10	0	6/8	3/4	0							12
12	11	0	6/8	3/4	0							13
13	12	0	6/8	3/4	0							14
14	13	0	6/8	3/4	0							15
15	14	0	6/8	3/4	0							16
16	15	0	6/8	3/4	0							17
17	16	0	6/8	3/4	0							18
18	17	0	6/8	3/4	0							19
19	18	0	6/8	3/4	0							20
20	19	0	6/8	3/4	0							21
21	20	0	6/8	3/4	0							22
22	21	0	6/8	3/4	0							23
23	22	0	6/8	3/4	0							24
24	23	0	6/8	3/4	0							25
25	24	0	6/8	3/4	0							26
26	25	0	6/8	3/4	0							27
27	26	0	6/8	3/4	0							28
28	27	0	6/8	3/4	0							29
29	28	0	6/8	3/4	0							30
30	29	0	6/8	3/4	0							31
31	30	0	6/8	3/4	0							32
32	31	0	6/8	3/4	0							33
33	32	0	6/8	3/4	0							34
34	33	0	6/8	3/4	0							35
35	34	0	6/8	3/4	0							36
36	35	0	6/8	3/4	0							37
37	36	0	6/8	3/4	0							38
38	37	0	6/8	3/4	0							39
39	38	0	6/8	3/4	0							40
40	39	0	6/8	3/4	0							41
41	40	0	6/8	5/8	0						end	1, 42
42	40	0	6/8	1/8	5/8			1			start	43
43	41	0	6/8	3/4	0							44
44	42	0	6/8	3/4	0							45
45	43	0	6/8	3/4	0							46
46	44	0	6/8	3/4	0							47
47	45	0	6/8	3/4	0							48
48	46	0	6/8	3/4	0							49
49	47	0	6/8	3/4	0							50
50	48	0	6/8	3/4	0							51
51	49	0	6/8	3/4	0							52
52	50	0	6/8	3/4	0							53
53	51	0	6/8	3/4	0							54
54	52	0	6/8	3/4	0							55
55	53	0	6/8	3/4	0							56
56	54	0	6/8	3/4	0							57
57	55	0	6/8	3/4	0							58
58	56	0	6/8	3/4	0							59
59	57	0	6/8	3/4	0							60
60	58	0	6/8	3/4	0							61
61	59	0	6/8	3/4	0							62
62	60	0	6/8	3/4	0							63
63	61	0	6/8	3/4	0							64
64	62	0	6/8	3/4	0							65
65	63	0	6/8	3/4	0							66
66	64	0	6/8	3/4	0							67
67	65	0	6/8	3/4	0							68
68	66	0	6/8	3/4	0							69
69	67	0	6/8	3/4	0							70
70	68	0	6/8	3/4	0							71
71	69	0	6/8	3/4	0							72
72	70	0	6/8	3/4	0							73
73	71	0	6/8	3/4	0							74
74	72	0	6/8	3/4	0							75
75	73	0	6/8	3/4	0							76
76	74	0	6/8	3/4	0							77
77	75	0	6/8	3/4	0							78
78	76	0	6/8	3/4	0							79
79	77	0	6/8	3/4	0							80
80	78	0	6/8	3/4	0							81
81	79	0	6/8	3/4	0							82
82	80	0	6/8	3/4	0							83
83	81	0	6/8	3/4	0							84
84	82	0	6/8	3/4	0							85
85	83	0	6/8	3/4	0							86
86	84	0	6/8	5/8	0						end	42, -1
