mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	0.5	4	6/8	1/8	5/8					firstMeasure	2
2	2	1/2	3.0	4	6/8	3/4	0						3
3	3	7/2	3.0	4	6/8	3/4	0						4
4	4	13/2	3.0	4	6/8	3/4	0						5
5	5	19/2	3.0	4	6/8	3/4	0				line		6
6	6	25/2	3.0	4	6/8	3/4	0						7
7	7	31/2	3.0	4	6/8	3/4	0						8
8	8	37/2	3.0	4	6/8	3/4	0				line		9
9	9	43/2	3.0	4	6/8	3/4	0						10
10	10	49/2	3.0	4	6/8	3/4	0						11
11	11	55/2	3.0	4	6/8	3/4	0				line		12
12	12	61/2	3.0	4	6/8	3/4	0						13
13	13	67/2	3.0	4	6/8	3/4	0						14
14	14	73/2	3.0	4	6/8	3/4	0				line		15
15	15	79/2	3.0	4	6/8	3/4	0						16
16	16	85/2	3.0	4	6/8	3/4	0						17
17	17	91/2	2.5	4	6/8	5/8	0				line	end	1, 18
18	18	48	0.5	4	6/8	1/8	5/8			start-repeat		start	19
19	19	97/2	3.0	4	6/8	3/4	0						20
20	20	103/2	3.0	4	6/8	3/4	0				line		21
21	21	109/2	3.0	4	6/8	3/4	0						22
22	22	115/2	3.0	4	6/8	3/4	0						23
23	23	121/2	3.0	4	6/8	3/4	0				line		24
24	24	127/2	3.0	4	6/8	3/4	0						25
25	25	133/2	3.0	4	6/8	3/4	0						26
26	26	139/2	3.0	4	6/8	3/4	0				line		27
27	27	145/2	3.0	4	6/8	3/4	0						28
28	28	151/2	3.0	4	6/8	3/4	0						29
29	29	157/2	3.0	4	6/8	3/4	0				line		30
30	30	163/2	3.0	4	6/8	3/4	0						31
31	31	169/2	3.0	4	6/8	3/4	0						32
32	32	175/2	3.0	4	6/8	3/4	0				line		33
33	33	181/2	3.0	4	6/8	3/4	0						34
34	34	187/2	2.5	4	6/8	5/8	0				line	end	18, -1
