mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	-3	3/4	1/8	5/8			1			firstMeasure	2
2	1	-3	3/4	3/4	0							3
3	2	-3	3/4	3/4	0							4
4	3	-3	3/4	3/4	0							5
5	4	-3	3/4	3/4	0							6
6	5	-3	3/4	3/4	0							7
7	6	-3	3/4	3/4	0							8
8	7	-3	3/4	3/4	0							9
9	8	-3	3/4	3/4	0							10
10	9	-3	3/4	3/4	0							11
11	10	-3	3/4	3/4	0							12
12	11	-3	3/4	3/4	0							13
13	12	-3	3/4	3/4	0							14
14	13	-3	3/4	3/4	0							15
15	14	-3	3/4	3/4	0							16
16	15	-3	3/4	3/4	0							17
17	16	-3	3/4	3/4	0							18
18	17	-3	3/4	3/4	0							19
19	18	-3	3/4	3/4	0							20
20	19	-3	3/4	3/4	0							21
21	20	-3	3/4	3/4	0							22
22	21	-3	3/4	3/4	0							23
23	22	-3	3/4	3/4	0							24
24	23	-3	3/4	3/4	0							25
25	24	-3	3/4	3/4	0							26
26	25	-3	3/4	3/4	0							27
27	26	-3	3/4	3/4	0				end-start-repeat			28
28	27	-3	3/4	3/4	0							29
29	28	-3	3/4	3/4	0							30
30	29	-3	3/4	3/4	0							31
31	30	-3	3/4	3/4	0							32
32	31	-3	3/4	3/4	0							33
33	32	-3	3/4	3/4	0							34
34	33	-3	3/4	3/4	0							35
35	34	-3	3/4	3/4	0							36
36	35	-3	3/4	3/4	0							37
37	36	-3	3/4	3/4	0							38
38	37	-3	3/4	3/4	0							39
39	38	-3	3/4	3/4	0							40
40	39	-3	3/4	3/4	0							41
41	40	-3	3/4	3/4	0							42
42	41	-3	3/4	3/4	0							43
43	42	-3	3/4	3/4	0							44
44	43	-3	3/4	3/4	0							45
45	44	-3	3/4	3/4	0							46
46	45	-3	3/4	3/4	0							47
47	46	-3	3/4	3/4	0							48
48	47	-3	3/4	3/4	0							49
49	48	-3	3/4	3/4	0							50
50	49	-3	3/4	3/4	0							51
51	50	-3	3/4	3/4	0							52
52	51	-3	3/4	3/4	0							53
53	52	-3	3/4	3/4	0							54
54	53	-3	3/4	3/4	0							55
55	54	-3	3/4	3/4	0							56
56	55	-3	3/4	3/4	0							57
57	56	-3	3/4	3/4	0							58
58	57	-3	3/4	3/4	0							59
59	58	-3	3/4	3/4	0							60
60	59	-3	3/4	3/4	0							61
61	60	-3	3/4	3/4	0							62
62	61	-3	3/4	3/4	0							63
63	62	-3	3/4	3/4	0							64
64	63	-3	3/4	3/4	0							65
65	64	-3	3/4	5/8	0						end	1, -1
