mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	3/4	2/2	1	1	E.I{	E	I		I	I						{	M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
2	2	0	0	2/2	1	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	2	5	0.2857142857142857	0.25	1.0	0.2
3	3	0	0	2/2	1	1	I6	E	I		I6	I		6					M	0	0	8, 5, 4		4	8	1	5	0.16666666666666666	0.125	0.875	0.125
4	4	0	0	2/2	1	1	ii	E	I		ii	ii							m	0	0	6, 3, 7		6	6	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
4	4	3/4	3/4	2/2	1	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	1	0.0	0.0	0.25	0.0
5	5	0	0	2/2	1	1	I}	E	I		I	I						}	M	0	0	4, 8, 5		4	4	2	5	0.2857142857142857	0.25	0.75	0.25
6	6	0	0	2/2	1	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
6	6	3/4	3/4	2/2	1	1	V7	E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.25	0.0
7	7	0	0	2/2	1	1	V(64)	E	I		V(64)	V			64				M	0	0	5, 4, 8		5	5	2	6	0.25	0.25	0.75	0.25
8	8	0	0	2/2	1	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
8	8	3/4	3/4	2/2	1	1	V7	E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.25	0.0
9	9	0	0	2/2	1	1	V(64)	E	I		V(64)	V			64				M	0	0	5, 4, 8		5	5	2	6	0.25	0.25	0.75	0.25
10	10	0	0	2/2	1	1	ii/V	E	I		ii/V	ii				V			m	0	0	7, 4, 8		7	7	4	4	0.5	0.5	0.5	0.5
11	11	0	0	2/2	1	1	V/V	E	I		V/V	V				V			M	0	0	6, 10, 7		6	6	4	4	0.5	0.5	0.5	0.5
12	12	0	0	2/2	1	1	ii/V	E	I		ii/V	ii				V			m	0	0	7, 4, 8		7	7	4	4	0.5	0.5	0.5	0.5
13	13	0	0	2/2	1	1	V/V	E	I		V/V	V				V			M	0	0	6, 10, 7		6	6	3	3	0.5	0.375	0.375	0.5
13	13	3/4	3/4	2/2	1	1	V7/V	E	I		V7/V	V		7		V			Mm7	0	0	6, 10, 7, 4		6	6	0	2	0.0	0.0	0.25	0.0
14	14	0	0	2/2	1	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	3	3	0.5	0.375	0.375	0.5
14	14	3/4	3/4	2/2	1	1	viio64	E	I		viio64	vii	o	64					o	0	0	3, 9, 6		9	3	0	2	0.0	0.0	0.25	0.0
15	15	0	0	2/2	1	1	I6	E	I		I6	I		6					M	0	0	8, 5, 4		4	8	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
15	15	3/4	3/4	2/2	1	1	ii7/V	E	I		ii7/V	ii		7		V			mm7	0	0	7, 4, 8, 5		7	7	0	2	0.0	0.0	0.25	0.0
16	16	0	0	2/2	1	1	ii65/V	E	I		ii65/V	ii		65		V			mm7	0	0	4, 8, 5, 7		7	4	1	3	0.25	0.125	0.375	0.25
16	16	1/2	1/2	2/2	1	1	V/V	E	I		V/V	V				V			M	0	0	6, 10, 7		6	6	1	3	0.25	0.125	0.375	0.25
17	17	0	0	2/2	1	1	V}	E	I		V	V						}	M	0	0	5, 9, 6		5	5	0	7	0.0	0.0	1.25	0.0
19	19	0	0	2/2	1	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	2	5	0.2857142857142857	0.25	1.0	0.2
20	20	0	0	2/2	1	1	V6	E	I		V6	V		6					M	0	0	9, 6, 5		5	9	1	5	0.16666666666666666	0.125	0.875	0.125
21	21	0	0	2/2	1	1	IV6	E	I		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
21	21	1/2	1/2	2/2	1	1	V65/vi	E	I		V65/vi	V		65		vi			Mm7	0	0	12, 9, 6, 8		8	12	0	4	0.0	0.0	0.5	0.0
22	22	0	0	2/2	1	1	vi}	E	I		vi	vi						}	m	0	0	7, 4, 8		7	7	2	5	0.2857142857142857	0.25	0.75	0.25
23	23	0	0	2/2	1	1	viio/IV	E	I		viio/IV	vii	o			IV			o	0	0	8, 5, 2		8	8	2	6	0.25	0.25	0.75	0.25
24	24	0	0	2/2	1	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	2	6	0.25	0.25	0.75	0.25
25	25	0	0	2/2	1	1	viio/IV	E	I		viio/IV	vii	o			IV			o	0	0	8, 5, 2		8	8	2	6	0.25	0.25	0.75	0.25
26	26	0	0	2/2	1	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	2	6	0.25	0.25	0.75	0.25
27	27	0	0	2/2	1	1	#viio7/ii	E	I		#viio7/ii	#vii	o	7		ii			o7	0	0	11, 8, 5, 2		11	11	1	7	0.125	0.125	0.875	0.125
28	28	0	0	2/2	1	1	ii	E	I		ii	ii							m	0	0	6, 3, 7		6	6	1	3	0.25	0.125	0.375	0.25
28	28	1/2	1/2	2/2	1	1	VI/ii	E	I		VI/ii	VI				ii			M	0	0	2, 6, 3		2	2	2	2	0.5	0.25	0.25	0.5
