mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	1	1	a.i{				a	i		i	i						{	m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
2	2	0	0	3/4	1	1	iv6				a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	0	1	0.0	0.0	0.5	0.0
2	2	1/2	1/2	3/4	1	1	V7				a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	3	7	0.3	0.375	0.875	0.3
4	4	1/4	1/4	3/4	1	1	i				a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
4	4	1/2	1/2	3/4	1	1	#viio6|HC}	-0.11331	4.54948	/	a	i		#viio6	#vii	o	6			HC	}	o	1	1	5, 2, 8		8.0	5.0	0	1	0.0	0.0	0.25	0.0
5	5	0	0	3/4	1	1	i{				a	i		i	i						{	m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
6	6	0	0	3/4	1	1	iv				a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
7	7	0	0	3/4	1	1	III.V				a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
8	8	0	0	3/4	1	1	I				a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	3	7	0.3	0.5	1.0	0.3333333333333333
10	10	0	0	3/4	1	1	V7				a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	3	5	0.375	0.1875	0.5625	0.25
11	11	0	0	3/4	1	1	I6				a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	1	3	0.25	0.0625	0.1875	0.25
11	11	1/4	1/4	3/4	1	1	viio6				a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5.0	2.0	1	3	0.25	0.0625	0.1875	0.25
11	11	1/2	1/2	3/4	1	1	I				a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	1	3	0.25	0.0625	0.1875	0.25
12	12	0	0	3/4	1	1	vi				a	III		vi	vi							m	1	0	3, 0, 4		3.0	3.0	4	4	0.5	0.25	0.5	0.3333333333333333
13	13	0	0	3/4	1	1	IV				a	III		IV	IV							M	1	0	-1, 3, 0		-1.0	-1.0	1	3	0.25	0.0625	0.1875	0.25
13	13	1/4	1/4	3/4	1	1	I6				a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	1	3	0.25	0.0625	0.1875	0.25
13	13	1/2	1/2	3/4	1	1	viio6				a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5.0	2.0	6	9	0.4	0.375	0.625	0.375
15	15	0	0	3/4	1	1	I|PAC}				a	III		I	I					PAC	}	M	1	0	0, 4, 1		0.0	0.0	6	12	0.3333333333333333	0.625	2.375	0.20833333333333334
19	19	0	0	3/4	1	1	i.#viio7				a	i		#viio7	#vii	o	7					o7	1	1	8, 5, 2, -1		8.0	8.0	0	2	0.0	0.0	0.25	0.0
19	19	1/4	1/4	3/4	1	1	V65				a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	0	4	0.0	0.0	0.5	0.0
20	20	0	0	3/4	1	1	i|IAC}				a	i		i	i					IAC	}	m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.125	0.625	0.16666666666666666
21	21	0	0	3/4	1	1	iv{				a	i		iv	iv						{	m	1	1	2, -1, 3		2.0	2.0	3	4	0.42857142857142855	0.3125	0.4375	0.4166666666666667
22	22	0	0	3/4	1	1	iio/iv				a	i		iio/iv	ii	o			iv			o	1	1	4, 1, -2		4.0	4.0	2	3	0.4	0.1875	0.3125	0.375
22	22	1/2	1/2	3/4	1	1	V/iv				a	i		V/iv	V				iv			M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
