mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	1	1	.a.i{	a	i		i	i						{	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.0	0.0
1	1	1/4	1/4	4/4	1	1	v6	a	i		v6	v		6					m	1	1	1, 5, 4		4	1	4	3	0.5714285714285714	0.125	0.125	0.5
1	1	1/2	1/2	4/4	1	1	iv6	a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	1	3	0.25	0.0625	0.3125	0.16666666666666666
1	1	3/4	3/4	4/4	1	1	i64	a	i		i64	i		64					m	1	1	4, 3, 0		3	4	2	5	0.2857142857142857	0.0625	0.3125	0.16666666666666666
2	2	0	0	4/4	1	1	iv	a	i		iv	iv							m	1	1	2, -1, 3		2	2	3	4	0.42857142857142855	0.09375	0.40625	0.1875
2	2	1/4	1/4	4/4	1	1	V65/V	a	i		V65/V	V		65		V			Mm7	1	1	9, 6, 3, 5		5	9	1	4	0.2	0.03125	0.34375	0.08333333333333333
2	2	1/2	1/2	4/4	1	1	V}	a	i		V	V						}	M	1	1	4, 8, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
2	2	3/4	3/4	4/4	1	1	#viio7{	a	i		#viio7	#vii	o	7				{	o7	1	1	8, 5, 2, -1		8	8	2	6	0.25	0.0625	0.3125	0.16666666666666666
3	3	0	0	4/4	1	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	1	7	0.125	0.03125	0.21875	0.125
3	3	1/4	1/4	4/4	1	1	VI6	a	i		VI6	VI		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.03125	0.21875	0.125
3	3	1/2	1/2	4/4	1	1	V6/VI	a	i		V6/VI	V		6		VI			M	1	1	4, 1, 0		0	4	2	6	0.25	0.0625	0.5625	0.1
3	3	7/8	7/8	4/4	1	1	V65/VI	a	i		V65/VI	V		65		VI			Mm7	1	1	4, 1, -2, 0		0	4	1	2	0.3333333333333333	0.03125	0.09375	0.25
4	4	0	0	4/4	1	1	VI	a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.0625	0.4375	0.125
4	4	3/8	3/8	4/4	1	1	III	a	i		III	III							M	1	1	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.0625	0.5
4	4	1/2	1/2	4/4	1	1	V2/III	a	i		V2/III	V		2		III			Mm7	1	1	-1, 1, 5, 2		1	-1	3	8	0.2727272727272727	0.078125	0.296875	0.20833333333333334
4	4	3/4	3/4	4/4	1	1	III6	a	i		III6	III		6					M	1	1	4, 1, 0		0	4	1	3	0.25	0.03125	0.46875	0.0625
5	5	0	0	4/4	1	1	V6/III	a	i		V6/III	V		6		III			M	1	1	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
5	5	1/4	1/4	4/4	1	1	ii/III	a	i		ii/III	ii				III			m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
5	5	1/2	1/2	4/4	1	1	III	a	i		III	III							M	1	1	0, 4, 1		0	0	8	10	0.4444444444444444	0.13541666666666666	0.6145833333333334	0.18055555555555555
6	6	0	0	4/4	1	1	viio6/V/III	a	i		viio6/V/III	vii	o	6		V/III			o	1	1	3, 0, 6		6	3	2	4	0.3333333333333333	0.0625	0.3125	0.16666666666666666
6	6	1/4	1/4	4/4	1	1	IV6/III	a	i		IV6/III	IV		6		III			M	1	1	3, 0, -1		-1	3	1	5	0.16666666666666666	0.03125	0.46875	0.0625
6	6	1/2	1/2	4/4	1	1	III64	a	i		III64	III		64					M	1	1	1, 0, 4		0	1	0	3	0.0	0.0	0.375	0.0
6	6	5/8	5/8	4/4	1	1	IV/III	a	i		IV/III	IV				III			M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.1875	0.0
6	6	3/4	3/4	4/4	1	1	V/III	a	i		V/III	V				III			M	1	1	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.4375	0.125
7	7	0	0	4/4	1	1	III}	a	i		III	III						}	M	1	1	0, 4, 1		0	0	7	9	0.4375	0.1875	0.5625	0.25
7	7	1/2	1/2	4/4	1	1	V64	a	i		V64	V		64					M	1	1	5, 4, 8		4	5	0	5	0.0	0.0	0.1875	0.0
7	7	5/8	5/8	4/4	1	1	iv64	a	i		iv64	iv		64					m	1	1	3, 2, -1		2	3	0	4	0.0	0.0	0.125	0.0
7	7	3/4	3/4	4/4	1	1	#viio7	a	i		#viio7	#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	2	5	0.2857142857142857	0.0625	0.1875	0.25
8	8	0	0	4/4	1	1	i	a	i		i	i							m	1	1	3, 0, 4		3	3	1	4	0.2	0.0625	0.4375	0.125
8	8	1/4	1/4	4/4	1	1	iio6/v	a	i		iio6/v	ii	o	6		v			o	1	1	3, 0, 6		6	3	0	2	0.0	0.0	0.25	0.0
8	8	1/2	1/2	4/4	1	1	#viio7/v	a	i		#viio7/v	#vii	o	7		v			o7	1	1	9, 6, 3, 0		9	9	2	5	0.2857142857142857	0.09375	0.59375	0.13636363636363635
8	8	7/8	7/8	4/4	1	1	v	a	i		v	v							m	1	1	4, 1, 5		4	4	0	5	0.0	0.0	0.375	0.0
9	9	0	0	4/4	1	1	V(4)/v	a	i		V(4)/v	V			4	v			M	1	1	5, 4, 6		5	5	1	3	0.25	0.0625	0.3125	0.16666666666666666
9	9	1/8	1/8	4/4	1	1	V/v	a	i		V/v	V				v			M	1	1	5, 9, 6		5	5	2	3	0.4	0.078125	0.171875	0.3125
9	9	3/8	3/8	4/4	1	1	#viio7	a	i		#viio7	#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	4	11	0.26666666666666666	0.125	0.5	0.2
10	10	0	0	4/4	1	1	#vio64/v	a	i		#vio64/v	#vi	o	64		v			o	1	1	1, 7, 4		7	1	3	4	0.42857142857142855	0.09375	0.28125	0.25
10	10	1/4	1/4	4/4	1	1	#viio65/v	a	i		#viio65/v	#vii	o	65		v			o7	1	1	6, 3, 0, 9		9	6	1	5	0.16666666666666666	0.03125	0.34375	0.08333333333333333
10	10	1/2	1/2	4/4	1	1	v6	a	i		v6	v		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.4375	0.0
10	10	5/8	5/8	4/4	1	1	iv/v	a	i		iv/v	iv				v			m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.1875	0.0
10	10	3/4	3/4	4/4	1	1	V7/v	a	i		V7/v	V		7		v			Mm7	1	1	5, 9, 6, 3		5	5	1	4	0.2	0.0625	0.3125	0.16666666666666666
11	11	0	0	4/4	1	1	viio7/V/v	a	i		viio7/V/v	vii	o	7		V/v			o7	1	1	10, 7, 4, 1		10	10	2	8	0.2	0.0625	0.4375	0.125
11	11	3/8	3/8	4/4	1	1	V65/V/v	a	i		V65/V/v	V		65		V/v			Mm7	1	1	10, 7, 4, 6		6	10	0	4	0.0	0.0	0.125	0.0
11	11	1/2	1/2	4/4	1	1	V(64)/v	a	i		V(64)/v	V			64	v			M	1	1	5, 4, 1		5	5	1	4	0.2	0.0625	0.5625	0.1
11	11	3/4	3/4	4/4	1	1	V/v	a	i		V/v	V				v			M	1	1	5, 9, 6		5	5	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
12	12	0	0	4/4	1	1	v}	a	i		v	v						}	m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.5625	0.0
12	12	5/16	5/16	4/4	1	1	i{	a	i		i	i						{	m	1	1	3, 0, 4		3	3	3	4	0.42857142857142855	0.09375	0.09375	0.5
12	12	1/2	1/2	4/4	1	1	#viio64	a	i		#viio64	#vii	o	64					o	1	1	2, 8, 5		8	2	5	8	0.38461538461538464	0.1875	0.4375	0.3
13	13	0	0	4/4	1	1	i6	a	i		i6	i		6					m	1	1	0, 4, 3		3	0	4	7	0.36363636363636365	0.125	0.5	0.2
13	13	3/8	3/8	4/4	1	1	iio/iv	a	i		iio/iv	ii	o			iv			o	1	1	4, 1, -2		4	4	2	3	0.4	0.046875	0.078125	0.375
13	13	1/2	1/2	4/4	1	1	V7/iv	a	i		V7/iv	V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	2	10	0.16666666666666666	0.125	0.875	0.125
14	14	0	0	4/4	1	1	iv}{	a	i		iv	iv						}{	m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.03125	0.46875	0.0625
14	14	1/4	1/4	4/4	1	1	v6/iv	a	i		v6/iv	v		6		iv			m	1	1	0, 4, 3		3	0	5	4	0.5555555555555556	0.140625	0.109375	0.5625
14	14	1/2	1/2	4/4	1	1	iv6/iv	a	i		iv6/iv	iv		6		iv			m	1	1	-2, 2, 1		1	-2	3	5	0.375	0.09375	0.15625	0.375
14	14	3/4	3/4	4/4	1	1	V64/iv/iv	a	i		V64/iv/iv	V		64		iv/iv			M	1	1	3, 2, 6		2	3	2	6	0.25	0.0625	0.1875	0.25
15	15	0	0	4/4	1	1	iv/iv	a	i		iv/iv	iv				iv			m	1	1	1, -2, 2		1	1	2	6	0.25	0.0625	0.1875	0.25
15	15	1/4	1/4	4/4	1	1	viio7/V/iv	a	i		viio7/V/iv	vii	o	7		V/iv			o7	1	1	8, 5, 2, -1		8	8	2	4	0.3333333333333333	0.09375	0.15625	0.375
