mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	7/8	2/2	1	1	Eb.I{		Eb	I		I	I						{	M	0	0	-3, 1, -2		-3	-3	8	8	0.5	0.5	0.625	0.4444444444444444
3	2	0	0	2/2	1	1	IV6		Eb	I		IV6	IV		6					M	0	0	0, -3, -4		-4	0	4	4	0.5	0.25	0.25	0.5
3	2	1/2	1/2	2/2	1	1	V		Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	2	4	0.3333333333333333	0.1875	0.3125	0.375
4	3	0	0	2/2	1	1	V65/IV		Eb	I		V65/IV	V		65		IV			Mm7	0	0	1, -2, -5, -3		-3	1	2	4	0.3333333333333333	0.125	0.375	0.25
4	3	1/2	1/2	2/2	1	1	IV		Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	1	3	0.25	0.125	0.375	0.25
5	4	0	0	2/2	1	1	vii%65		Eb	I		vii%65	vii	%	65					%7	0	0	-1, -4, 0, 2		2	-1	1	5	0.16666666666666666	0.0625	0.4375	0.125
5	4	1/2	1/2	2/2	1	1	iii		Eb	I		iii	iii							m	0	0	1, -2, 2		1	1	1	3	0.25	0.125	0.375	0.25
6	5	0	0	2/2	1	1	vi65		Eb	I		vi65	vi		65					mm7	0	0	-3, 1, -2, 0		0	-3	1	5	0.16666666666666666	0.0625	0.4375	0.125
6	5	1/2	1/2	2/2	1	1	viio6		Eb	I		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	1	4	0.2	0.0625	0.4375	0.125
7	6	0	0	2/2	1	1	I		Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	1	3	0.25	0.0625	0.1875	0.25
7	6	1/4	1/4	2/2	1	1	V6		Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	1	3	0.25	0.0625	0.1875	0.25
7	6	1/2	1/2	2/2	1	1	I|PAC}		Eb	I		I	I					PAC	}	M	0	0	-3, 1, -2		-3	-3	2	5	0.2857142857142857	0.125	0.875	0.125
8	7	0	0	2/2	1	1	V		Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	4	4	0.5	0.25	0.25	0.5
8	7	1/2	1/2	2/2	1	1	V7		Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	1	3	0.25	0.0625	0.1875	0.25
8	7	3/4	3/4	2/2	1	1	I		Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	2	0.5	0.125	0.125	0.5
9	8	0	0	2/2	1	1	V.ii		Eb	V		ii	ii							m	0	0	0, -3, 1		0	0	4	4	0.5	0.25	0.25	0.5
9	8	1/2	1/2	2/2	1	1	ii7		Eb	V		ii7	ii		7					mm7	0	0	0, -3, 1, -2		0	0	1	3	0.25	0.0625	0.1875	0.25
9	8	3/4	3/4	2/2	1	1	V		Eb	V		V	V							M	0	0	-1, 3, 0		-1	-1	2	2	0.5	0.125	0.125	0.5
10	9	0	0	2/2	1	1	iii7		Eb	V		iii7	iii		7					mm7	0	0	2, -1, 3, 0		2	2	2	4	0.3333333333333333	0.125	0.375	0.25
10	9	1/2	1/2	2/2	1	1	IVM65		Eb	V		IVM65	IV	M	65					MM7	0	0	1, -2, 2, -3		-3	1	1	5	0.16666666666666666	0.0625	0.4375	0.125
11	10	0	0	2/2	1	1	V7		Eb	V		V7	V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	2	4	0.3333333333333333	0.125	0.375	0.25
11	10	1/2	1/2	2/2	1	1	vi65		Eb	V		vi65	vi		65					mm7	0	0	-2, 2, -1, 1		1	-2	1	5	0.16666666666666666	0.0625	0.4375	0.125
12	11	0	0	2/2	1	1	vii%7		Eb	V		vii%7	vii	%	7					%7	0	0	3, 0, -3, 1		3	3	2	4	0.3333333333333333	0.125	0.375	0.25
12	11	1/2	1/2	2/2	1	1	I		Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	3	3	0.5	0.25	0.25	0.5
13	12	0	0	2/2	1	1	ii		Eb	V		ii	ii							m	0	0	0, -3, 1		0	0	3	3	0.5	0.25	0.25	0.5
13	12	1/2	1/2	2/2	1	1	vii%7		Eb	V		vii%7	vii	%	7					%7	0	0	3, 0, -3, 1		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
14	13	0	0	2/2	1	1	I		Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.1875	0.25
14	13	1/4	1/4	2/2	1	1	V6		Eb	V		V6	V		6					M	0	0	3, 0, -1		-1	3	1	3	0.25	0.0625	0.1875	0.25
14	13	1/2	1/2	2/2	1	1	I		Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.1875	0.25
14	13	3/4	3/4	2/2	1	1	viio6		Eb	V		viio6	vii	o	6					o	0	0	0, -3, 3		3	0	1	3	0.25	0.0625	0.1875	0.25
15	14	0	0	2/2	1	1	I6		Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	2	2	0.5	0.125	0.125	0.5
15	14	1/4	1/4	2/2	1	1	V7/IV		Eb	V		V7/IV	V		7		IV			Mm7	0	0	-2, 2, -1, -4		-2	-2	0	2	0.0	0.0	0.25	0.0
15	14	1/2	1/2	2/2	1	1	IV(4)		Eb	V		IV(4)	IV			4				M	0	0	-3, 3, -2		-3	-3	1	1	0.5	0.125	0.125	0.5
15	14	3/4	3/4	2/2	1	1	IV		Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	2	2	0.5	0.125	0.125	0.5
16	15	0	0	2/2	1	1	ii7		Eb	V		ii7	ii		7					mm7	0	0	0, -3, 1, -2		0	0	2	4	0.3333333333333333	0.125	0.375	0.25
16	15	1/2	1/2	2/2	1	1	V6		Eb	V		V6	V		6					M	0	0	3, 0, -1		-1	3	4	4	0.5	0.25	0.25	0.5
