mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
16	16	0	0	2/4	1	1	V65						a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4	8	2	6	0.25	0.125	0.5	0.2
17	17	0	0	2/4	1	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
17	17	1/4	1/4	2/4	1	1	iv6						a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	1	3	0.25	0.03125	0.46875	0.0625
18	18	0	0	2/4	1	1	V					v	a	i		V	V							M	1	1	4, 8, 5		4	4	1	3	0.25	0.0625	0.3125	0.16666666666666666
18	18	1/4	1/4	2/4	1	1	VII6						a	i		VII6	VII		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.125	0.375	0.25
19	19	0	0	2/4	1	1	IV						a	i		IV	IV							M	1	1	2, 6, 3		2	2	1	3	0.25	0.0625	0.4375	0.125
19	19	1/4	1/4	2/4	1	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.375	0.25
20	20	0	0	2/4	1	1	III						a	i		III	III							M	1	1	0, 4, 1		0	0	1	3	0.25	0.0625	0.4375	0.125
20	20	1/4	1/4	2/4	1	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.125	0.375	0.25
21	21	0	0	2/4	1	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	1	3	0.25	0.0625	0.4375	0.125
21	21	1/4	1/4	2/4	1	1	VII6						a	i		VII6	VII		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.125	0.375	0.25
22	22	0	0	2/4	1	1	IV						a	i		IV	IV							M	1	1	2, 6, 3		2	2	1	3	0.25	0.0625	0.4375	0.125
22	22	1/4	1/4	2/4	1	1	ii6						a	i		ii6	ii		6					m	1	1	2, 6, 5		5	2	1	2	0.3333333333333333	0.125	0.375	0.25
23	23	0	0	2/4	1	1	#VI						a	i		#VI	#VI							M	1	1	6, 10, 7		6	6	1	3	0.25	0.0625	0.4375	0.125
23	23	1/4	1/4	2/4	1	1	I6						a	i		I6	I		6					M	1	1	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.375	0.25
24	24	0	0	2/4	1	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	2	2	0.5	0.125	0.375	0.25
24	24	1/4	1/4	2/4	1	1	III6	0	-4.5		/		a	i		III6	III		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.125	0.375	0.25
25	25	0	0	2/4	1	1	II6						a	i		II6	II		6					M	1	1	9, 6, 5		5	9	1	3	0.25	0.0625	0.4375	0.125
25	25	1/4	1/4	2/4	1	1	ii6						a	i		ii6	ii		6					m	1	1	2, 6, 5		5	2	1	2	0.3333333333333333	0.125	0.375	0.25
26	26	0	0	2/4	1	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	3	0.25	0.0625	0.4375	0.125
26	26	1/4	1/4	2/4	1	1	iv6						a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.125	0.375	0.25
27	27	0	0	2/4	1	1	III6						a	i		III6	III		6					M	1	1	4, 1, 0		0	4	1	3	0.25	0.0625	0.4375	0.125
27	27	1/4	1/4	2/4	1	1	iii6						a	i		iii6	iii		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.125	0.375	0.25
28	28	0	0	2/4	1	1	ii6						a	i		ii6	ii		6					m	1	1	2, 6, 5		5	2	1	3	0.25	0.0625	0.4375	0.125
28	28	1/4	1/4	2/4	1	1	v6						a	i		v6	v		6					m	1	1	1, 5, 4		4	1	1	2	0.3333333333333333	0.125	0.375	0.25
29	29	0	0	2/4	1	1	IV6						a	i		IV6	IV		6					M	1	1	6, 3, 2		2	6	1	3	0.25	0.0625	0.4375	0.125
29	29	1/4	1/4	2/4	1	1	iv6						a	i		iv6	iv		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.125	0.375	0.25
30	30	0	0	2/4	1	1	III6						a	i		III6	III		6					M	1	1	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
30	30	1/8	1/8	2/4	1	1	i	0	-3.5		/		a	i		i	i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.0625	0.3125	0.16666666666666666
31	31	0	0	2/4	1	1	V7/VII						a	i		V7/VII	V		7		VII			Mm7	1	1	2, 6, 3, 0		2	2	2	5	0.2857142857142857	0.125	0.375	0.25
32	32	0	0	2/4	1	1	VII						a	i		VII	VII							M	1	1	1, 5, 2		1	1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
33	33	0	0	2/4	1	1	V7/VI						a	i		V7/VI	V		7		VI			Mm7	1	1	0, 4, 1, -2		0	0	2	5	0.2857142857142857	0.125	0.375	0.25
34	34	0	0	2/4	1	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
35	35	0	0	2/4	1	1	#viio6/iv						a	i		#viio6/iv	#vii	o	6		iv			o	1	1	4, 1, 7		7	4	3	6	0.3333333333333333	0.1875	0.5625	0.25
36	36	0	0	2/4	1	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	4	6	0.4	0.25	0.375	0.4
37	37	0	0	2/4	1	1	.bII6						a	i		bII6	bII		6					M	1	1	2, -1, -2		-2	2	3	6	0.3333333333333333	0.1875	0.5625	0.25
38	38	0	0	2/4	1	1	#viio64						a	i		#viio64	#vii	o	64					o	1	1	2, 8, 5		8	2	2	5	0.2857142857142857	0.125	0.5	0.2
38	38	1/4	1/4	2/4	1	1	viio7/V						a	i		viio7/V	vii	o	7		V			o7	1	1	9, 6, 3, 0		9	9	0	5	0.0	0.0	0.625	0.0
39	39	0	0	2/4	1	1	V(4)						a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	1	5	0.16666666666666666	0.0625	0.5625	0.1
39	39	3/8	3/8	2/4	1	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.375	0.0
40	40	0	0	2/4	1	1	V7/iv						a	i		V7/iv	V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	0	5	0.0	0.0	0.625	0.0
40	40	1/4	1/4	2/4	1	1	ii%7						a	i		ii%7	ii	%	7					%7	1	1	5, 2, -1, 3		5	5	0	5	0.0	0.0	0.625	0.0
41	41	0	0	2/4	1	1	V65/iv						a	i		V65/iv	V		65		iv			Mm7	1	1	7, 4, 1, 3		3	7	1	10	0.09090909090909091	0.0625	1.1875	0.05
42	42	0	0	2/4	1	1	iv(9)						a	i		iv(9)	iv			9				m	1	1	2, -1, 3	4	2	2	0	4	0.0	0.0	0.5	0.0
42	42	1/8	1/8	2/4	1	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
42	42	3/8	3/8	2/4	1	1	.bII6						a	i		bII6	bII		6					M	1	1	2, -1, -2		-2	2	0	3	0.0	0.0	0.375	0.0
43	43	0	0	2/4	1	1	#viio64						a	i		#viio64	#vii	o	64					o	1	1	2, 8, 5		8	2	0	2	0.0	0.0	0.25	0.0
43	43	1/8	1/8	2/4	1	1	#viio65						a	i		#viio65	#vii	o	65					o7	1	1	5, 2, -1, 8		8	5	0	3	0.0	0.0	0.375	0.0
43	43	1/4	1/4	2/4	1	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
43	43	3/8	3/8	2/4	1	1	iv					iio6	a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
44	44	0	0	2/4	1	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4	4	0	2	0.0	0.0	0.3125	0.0
44	44	1/8	1/8	2/4	1	1	iv					iio6	a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.1875	0.0
44	44	1/4	1/4	2/4	1	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	1	2	0.3333333333333333	0.0625	0.4375	0.125
45	45	0	0	2/4	1	1	i}{						a	i		i	i						}{	m	1	1	3, 0, 4		3	3	1	10	0.09090909090909091	0.0625	0.625	0.09090909090909091
46	46	1/8	1/8	2/4	1	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.25	0.0
46	46	1/4	1/4	2/4	1	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.25	0.0
46	46	3/8	3/8	2/4	1	1	#viio6(2)						a	i		#viio6(2)	#vii	o	6	2				o	1	1	5, 2, 3		8	5	0	3	0.0	0.0	0.25	0.0
47	47	0	0	2/4	1	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	11	0.08333333333333333	0.0625	0.6875	0.08333333333333333
48	48	1/8	1/8	2/4	1	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.25	0.0
48	48	1/4	1/4	2/4	1	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.25	0.0
48	48	3/8	3/8	2/4	1	1	#viio6(2)						a	i		#viio6(2)	#vii	o	6	2				o	1	1	5, 2, 3		8	5	0	3	0.0	0.0	0.25	0.0
49	49	0	0	2/4	1	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	3	6	0.3333333333333333	0.1875	0.375	0.3333333333333333
50	50	0	0	2/4	1	1	#viio6(2)						a	i		#viio6(2)	#vii	o	6	2				o	1	1	5, 2, 3		8	5	2	7	0.2222222222222222	0.125	0.4375	0.2222222222222222
51	51	0	0	2/4	1	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	8	0.1111111111111111	0.0625	0.5	0.1111111111111111
52	52	0	0	2/4	1	1	v.#viio7						a	v		#viio7	#vii	o	7					o7	1	1	9, 6, 3, 0		9	9	1	7	0.125	0.0625	0.4375	0.125
53	53	0	0	2/4	1	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	1	9	0.1	0.0625	0.5625	0.1
54	54	1/8	1/8	2/4	1	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
54	54	1/4	1/4	2/4	1	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.25	0.0
54	54	3/8	3/8	2/4	1	1	#viio6(2)						a	v		#viio6(2)	#vii	o	6	2				o	1	1	6, 3, 4		9	6	0	3	0.0	0.0	0.25	0.0
55	55	0	0	2/4	1	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	1	10	0.09090909090909091	0.0625	0.625	0.09090909090909091
56	56	1/8	1/8	2/4	1	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
56	56	1/4	1/4	2/4	1	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.25	0.0
56	56	3/8	3/8	2/4	1	1	#viio6(2)						a	v		#viio6(2)	#vii	o	6	2				o	1	1	6, 3, 4		9	6	0	3	0.0	0.0	0.25	0.0
57	57	0	0	2/4	1	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	3	6	0.3333333333333333	0.1875	0.375	0.3333333333333333
58	58	0	0	2/4	1	1	#viio6(2)						a	v		#viio6(2)	#vii	o	6	2				o	1	1	6, 3, 4		9	6	2	7	0.2222222222222222	0.125	0.4375	0.2222222222222222
59	59	0	0	2/4	1	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	1	8	0.1111111111111111	0.0625	0.5	0.1111111111111111
60	60	0	0	2/4	1	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
60	60	1/8	1/8	2/4	1	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.25	0.0
60	60	1/4	1/4	2/4	1	1	iio						a	v		iio	ii	o						o	1	1	6, 3, 0		6	6	0	3	0.0	0.0	0.25	0.0
60	60	3/8	3/8	2/4	1	1	VI6					iv64	a	v		VI6	VI		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
61	61	0	0	2/4	1	1	V6						a	v		V6	V		6					M	1	1	9, 6, 5		5	9	1	4	0.2	0.0625	0.4375	0.125
61	61	3/8	3/8	2/4	1	1	V2						a	v		V2	V		2					Mm7	1	1	3, 5, 9, 6		5	3	0	2	0.0	0.0	0.25	0.0
62	62	0	0	2/4	1	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
62	62	1/4	1/4	2/4	1	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.375	0.0
63	63	0	0	2/4	1	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	1	8	0.1111111111111111	0.0625	0.9375	0.0625
64	64	0	0	2/4	1	1	iio6						a	v		iio6	ii	o	6					o	1	1	3, 0, 6		6	3	0	3	0.0	0.0	0.5	0.0
64	64	1/4	1/4	2/4	1	1	iio/iv						a	v		iio/iv	ii	o			iv			o	1	1	5, 2, -1		5	5	0	3	0.0	0.0	0.5	0.0
65	65	0	0	2/4	1	1	iv6						a	v		iv6	iv		6					m	1	1	0, 4, 3		3	0	2	4	0.3333333333333333	0.125	0.375	0.25
65	65	3/8	3/8	2/4	1	1	iv7						a	v		iv7	iv		7					mm7	1	1	3, 0, 4, 1		3	3	0	3	0.0	0.0	0.25	0.0
66	66	0	0	2/4	1	1	V2						a	v		V2	V		2					Mm7	1	1	3, 5, 9, 6		5	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
66	66	3/8	3/8	2/4	1	1	#viio6						a	v		#viio6	#vii	o	6					o	1	1	6, 3, 9		9	6	0	3	0.0	0.0	0.25	0.0
67	67	0	0	2/4	1	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	2	4	0.3333333333333333	0.125	0.375	0.25
67	67	3/8	3/8	2/4	1	1	#viio/iv						a	v		#viio/iv	#vii	o			iv			o	1	1	8, 5, 2		8	8	0	3	0.0	0.0	0.25	0.0
68	68	0	0	2/4	1	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
68	68	1/8	1/8	2/4	1	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.25	0.0
68	68	1/4	1/4	2/4	1	1	#viio						a	v		#viio	#vii	o						o	1	1	9, 6, 3		9	9	3	9	0.25	0.1875	0.9375	0.16666666666666666
70	70	0	0	2/4	1	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	1	3	0.25	0.125	0.375	0.25
70	70	1/4	1/4	2/4	1	1	IV						a	v		IV	IV							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
71	71	0	0	2/4	1	1	#viio64						a	v		#viio64	#vii	o	64					o	1	1	3, 9, 6		9	3	0	4	0.0	0.0	0.5	0.0
71	71	1/4	1/4	2/4	1	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	0	4	0.0	0.0	0.5	0.0
71	71	3/8	3/8	2/4	1	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
72	72	0	0	2/4	1	1	V(64)						a	v		V(64)	V			64				M	1	1	5, 4, 1		5	5	1	4	0.2	0.0625	0.5625	0.1
72	72	1/4	1/4	2/4	1	1	#viio						a	v		#viio	#vii	o						o	1	1	9, 6, 3		9	9	1	3	0.25	0.0625	0.4375	0.125
73	73	0	0	2/4	1	1	i}{						a	v		i	i						}{	m	1	1	4, 1, 5		4	4	1	3	0.25	0.0625	0.3125	0.16666666666666666
73	73	1/4	1/4	2/4	1	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	1	2	0.3333333333333333	0.125	0.375	0.25
74	74	0	0	2/4	1	1	V						a	v		V	V							M	1	1	5, 9, 6		5	5	1	3	0.25	0.0625	0.4375	0.125
74	74	1/4	1/4	2/4	1	1	VII6						a	v		VII6	VII		6					M	1	1	6, 3, 2		2	6	1	2	0.3333333333333333	0.125	0.375	0.25
75	75	0	0	2/4	1	1	IV						a	v		IV	IV							M	1	1	3, 7, 4		3	3	2	2	0.5	0.125	0.375	0.25
75	75	1/4	1/4	2/4	1	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.125	0.375	0.25
76	76	0	0	2/4	1	1	I6						a	v		I6	I		6					M	1	1	8, 5, 4		4	8	1	3	0.25	0.0625	0.4375	0.125
76	76	1/4	1/4	2/4	1	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	1	2	0.3333333333333333	0.125	0.375	0.25
77	77	0	0	2/4	1	1	VII6						a	v		VII6	VII		6					M	1	1	6, 3, 2		2	6	2	2	0.5	0.125	0.375	0.25
77	77	1/4	1/4	2/4	1	1	vii6						a	v		vii6	vii		6					m	1	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.125	0.375	0.25
78	78	0	0	2/4	1	1	IV						a	v		IV	IV							M	1	1	3, 7, 4		3	3	1	3	0.25	0.0625	0.4375	0.125
78	78	1/4	1/4	2/4	1	1	VI6						a	v		VI6	VI		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.125	0.375	0.25
79	79	0	0	2/4	1	1	III.V						a	III		V	V							M	1	0	1, 5, 2		1	1	2	5	0.2857142857142857	0.1875	0.8125	0.1875
80	80	0	0	2/4	1	1	II6						a	III		II6	II		6					M	1	0	6, 3, 2		2	6	1	3	0.25	0.0625	0.4375	0.125
80	80	1/4	1/4	2/4	1	1	ii6						a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.125	0.375	0.25
81	81	0	0	2/4	1	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	1	4	0.2	0.0625	0.4375	0.125
81	81	3/8	3/8	2/4	1	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
82	82	0	0	2/4	1	1	vi7						a	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3	0	4	0.0	0.0	0.5	0.0
82	82	1/4	1/4	2/4	1	1	V65						a	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5	0	4	0.0	0.0	0.5	0.0
83	83	0	0	2/4	1	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	0	5	0.0	0.0	0.625	0.0
83	83	1/4	1/4	2/4	1	1	vii%65						a	III		vii%65	vii	%	65					%7	1	0	2, -1, 3, 5		5	2	0	4	0.0	0.0	0.5	0.0
84	84	0	0	2/4	1	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	3	7	0.3	0.15625	0.59375	0.20833333333333334
85	85	0	0	2/4	1	1	IV						a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
86	86	0	0	2/4	1	1	V6/V						a	III		V6/V	V		6		V			M	1	0	6, 3, 2		2	6	4	6	0.4	0.1875	0.5625	0.25
87	87	0	0	2/4	1	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
88	88	0	0	2/4	1	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
88	88	1/4	1/4	2/4	1	1	viio6(2)						a	III		viio6(2)	vii	o	6	2				o	1	0	2, -1, 0		5	2	0	2	0.0	0.0	0.25	0.0
88	88	3/8	3/8	2/4	1	1	viio6						a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2	0	2	0.0	0.0	0.25	0.0
89	89	0	0	2/4	1	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	1	3	0.25	0.0625	0.3125	0.16666666666666666
89	89	1/4	1/4	2/4	1	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.25	0.0
90	90	0	0	2/4	1	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
90	90	1/4	1/4	2/4	1	1	viio(2)/V						a	III		viio(2)/V	vii	o		2	V			o	1	0	1, 3, 0		6	1	0	2	0.0	0.0	0.25	0.0
90	90	3/8	3/8	2/4	1	1	viio/V						a	III		viio/V	vii	o			V			o	1	0	6, 3, 0		6	6	0	2	0.0	0.0	0.25	0.0
91	91	0	0	2/4	1	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	1	8	0.1111111111111111	0.0625	0.9375	0.0625
92	92	0	0	2/4	1	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	0	5	0.0	0.0	0.625	0.0
92	92	1/4	1/4	2/4	1	1	viio6						a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2	0	4	0.0	0.0	0.5	0.0
93	93	0	0	2/4	1	1	V65/IV						a	III		V65/IV	V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4	0	4	0.0	0.0	0.5	0.0
93	93	1/4	1/4	2/4	1	1	IV						a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
94	94	0	0	2/4	1	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	5	4	0.5555555555555556	0.3125	0.3125	0.5
95	95	0	0	2/4	1	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	3	7	0.3	0.1875	0.5625	0.25
96	96	0	0	2/4	1	1	IV						a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	5	4	0.5555555555555556	0.3125	0.3125	0.5
97	97	0	0	2/4	1	1	ii						a	III		ii	ii							m	1	0	2, -1, 3		2	2	4	6	0.4	0.25	0.5	0.3333333333333333
98	98	0	0	2/4	1	1	V6						a	III		V6	V		6					M	1	0	5, 2, 1		1	5	4	5	0.4444444444444444	0.25	0.375	0.4
99	99	0	0	2/4	1	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.125	0.5	0.2
99	99	1/4	1/4	2/4	1	1	V43/IV						a	III		V43/IV	V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1	0	5	0.0	0.0	0.625	0.0
100	100	0	0	2/4	1	1	IVM65						a	III		IVM65	IV	M	65					MM7	1	0	3, 0, 4, -1		-1	3	2	8	0.2	0.125	0.75	0.14285714285714285
101	101	0	0	2/4	1	1	V7						a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1	2	8	0.2	0.125	0.5625	0.18181818181818182
102	102	0	0	2/4	1	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	1	3	0.25	0.0625	0.1875	0.25
102	102	1/4	1/4	2/4	1	1	V(4)						a	III		V(4)	V			4				M	1	0	1, 0, 2		1	1	0	2	0.0	0.0	0.125	0.0
102	102	3/8	3/8	2/4	1	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	1	1	0.5	0.0625	0.0625	0.5
103	103	0	0	2/4	1	1	I}{						a	III		I	I						}{	M	1	0	0, 4, 1		0	0	1	7	0.125	0.0625	0.8125	0.07142857142857142
