mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	1	1	Eb.I{	Eb	I		I	I						{	M	0	0	-3, 1, -2		-3.0	-3.0	1	2	0.3333333333333333	0.25	1.0	0.2
1	1	1/2	1/2	3/4	1	1	V7/IV	Eb	I		V7/IV	V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3.0	-3.0	0	1	0.0	0.0	0.25	0.0
2	2	0	0	3/4	1	1	IV(b4)	Eb	I		IV(b4)	IV			b4				M	0	0	-4, -5, -3		-4.0	-4.0	1	3	0.25	0.0625	0.6875	0.08333333333333333
2	2	1/4	1/4	3/4	1	1	IV	Eb	I		IV	IV							M	0	0	-4, 0, -3		-4.0	-4.0	2	3	0.4	0.125	0.375	0.25
3	3	0	0	3/4	1	1	V	Eb	I		V	V							M	0	0	-2, 2, -1		-2.0	-2.0	1	2	0.3333333333333333	0.25	1.0	0.2
3	3	1/2	1/2	3/4	1	1	V7	Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	1	0.0	0.0	0.25	0.0
4	4	0	0	3/4	1	1	I(4)|IAC}	Eb	I		I(4)	I			4		IAC	}	M	0	0	-3, -4, -2		-3.0	-3.0	1	3	0.25	0.0625	0.6875	0.08333333333333333
4	4	1/4	1/4	3/4	1	1	I	Eb	I		I	I							M	0	0	-3, 1, -2		-3.0	-3.0	0	3	0.0	0.0	0.5	0.0
5	5	0	0	3/4	1	1	V(4){	Eb	I		V(4)	V			4			{	M	0	0	-2, -3, -1		-2.0	-2.0	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
5	5	1/4	1/4	3/4	1	1	V	Eb	I		V	V							M	0	0	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.25	0.0
5	5	1/2	1/2	3/4	1	1	V7	Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	1	0.0	0.0	0.25	0.0
6	6	0	0	3/4	1	1	I(4)	Eb	I		I(4)	I			4				M	0	0	-3, -4, -2		-3.0	-3.0	1	3	0.25	0.0625	0.5625	0.1
6	6	1/4	1/4	3/4	1	1	I	Eb	I		I	I							M	0	0	-3, 1, -2		-3.0	-3.0	0	2	0.0	0.0	0.25	0.0
6	6	1/2	1/2	3/4	1	1	V7/IV	Eb	I		V7/IV	V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3.0	-3.0	0	1	0.0	0.0	0.25	0.0
7	7	0	0	3/4	1	1	V.viio7/V	Eb	V		viio7/V	vii	o	7		V			o7	0	0	4, 1, -2, -5		4.0	4.0	0	3	0.0	0.0	0.4375	0.0
7	7	1/4	1/4	3/4	1	1	V6/V	Eb	V		V6/V	V		6		V			M	0	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.5	0.0
8	8	0	0	3/4	1	1	V(4)|HC}	Eb	V		V(4)	V			4		HC	}	M	0	0	-1, -2, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
8	8	1/4	1/4	3/4	1	1	V	Eb	V		V	V							M	0	0	-1, 3, 0		-1.0	-1.0	2	2	0.5	0.125	0.375	0.25
9	9	0	0	3/4	1	1	I6{	Eb	V		I6	I		6				{	M	0	0	2, -1, -2		-2.0	2.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
10	10	0	0	3/4	1	1	IVM7	Eb	V		IVM7	IV	M	7					MM7	0	0	-3, 1, -2, 2		-3.0	-3.0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
11	11	0	0	3/4	1	1	V(64)	Eb	V		V(64)	V			64				M	0	0	-1, -2, 2		-1.0	-1.0	2	2	0.5	0.125	0.375	0.25
11	11	1/4	1/4	3/4	1	1	V	Eb	V		V	V							M	0	0	-1, 3, 0		-1.0	-1.0	1	1	0.5	0.125	0.125	0.5
11	11	1/2	1/2	3/4	1	1	I6	Eb	V		I6	I		6					M	0	0	2, -1, -2		-2.0	2.0	0	1	0.0	0.0	0.125	0.0
11	11	5/8	5/8	3/4	1	1	viio6	Eb	V		viio6	vii	o	6					o	0	0	0, -3, 3		3.0	0.0	0	2	0.0	0.0	0.125	0.0
12	12	0	0	3/4	1	1	I|PAC}	Eb	V		I	I					PAC	}	M	0	0	-2, 2, -1		-2.0	-2.0	1	3	0.25	0.25	1.5	0.14285714285714285
13	13	1/2	1/2	3/4	1	1	V7/IV	Eb	V		V7/IV	V		7		IV			Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	1	0.0	0.0	0.25	0.0
14	14	0	0	3/4	1	1	vi.#viio7	Eb	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5.0	5.0	0	3	0.0	0.0	0.4375	0.0
14	14	1/4	1/4	3/4	1	1	V6	Eb	vi		V6	V		6					M	0	1	5, 2, 1		1.0	5.0	2	3	0.4	0.125	0.375	0.25
15	15	0	0	3/4	1	1	i	Eb	vi		i	i							m	0	1	0, -3, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
15	15	1/4	1/4	3/4	1	1	iio64	Eb	vi		iio64	ii	o	64					o	0	1	-4, 2, -1		2.0	-4.0	0	3	0.0	0.0	0.75	0.0
15	15	1/2	1/2	3/4	1	1	viio6/V	Eb	vi		viio6/V	vii	o	6		V			o	0	1	3, 0, 6		6.0	3.0	0	3	0.0	0.0	0.75	0.0
16	16	0	0	3/4	1	1	V(4)|HC}	Eb	vi		V(4)	V			4		HC	}	M	0	1	1, 0, 2		1.0	1.0	1	3	0.25	0.0625	0.5625	0.1
16	16	1/4	1/4	3/4	1	1	V	Eb	vi		V	V							M	0	1	1, 5, 2		1.0	1.0	2	2	0.5	0.125	0.375	0.25
17	17	0	0	3/4	1	1	#viio64/iv{	Eb	vi		#viio64/iv	#vii	o	64		iv		{	o	0	1	-2, 4, 1		4.0	-2.0	0	2	0.0	0.0	0.5	0.0
17	17	1/4	1/4	3/4	1	1	iv6	Eb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1.0	-4.0	0	2	0.0	0.0	0.5	0.0
17	17	1/2	1/2	3/4	1	1	#viio6/iv	Eb	vi		#viio6/iv	#vii	o	6		iv			o	0	1	1, -2, 4		4.0	1.0	0	2	0.0	0.0	0.5	0.0
18	18	0	0	3/4	1	1	iv	Eb	vi		iv	iv							m	0	1	-1, -4, 0		-1.0	-1.0	0	4	0.0	0.0	0.625	0.0
18	18	1/4	1/4	3/4	1	1	#viio6	Eb	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5.0	2.0	0	2	0.0	0.0	0.25	0.0
18	18	1/2	1/2	3/4	1	1	i6	Eb	vi		i6	i		6					m	0	1	-3, 1, 0		0.0	-3.0	0	2	0.0	0.0	0.5	0.0
19	19	0	0	3/4	1	1	iv	Eb	vi		iv	iv							m	0	1	-1, -4, 0		-1.0	-1.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
19	19	1/4	1/4	3/4	1	1	V	Eb	vi		V	V							M	0	1	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.125	0.875	0.125
20	20	0	0	3/4	1	1	i|PAC}	Eb	vi		i	i					PAC	}	m	0	1	0, -3, 1		0.0	0.0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
21	21	0	0	3/4	1	1	I.V6/V{	Eb	I		V6/V	V		6		V		{	M	0	0	3, 0, -1		-1.0	3.0	1	3	0.25	0.25	0.75	0.25
21	21	1/2	1/2	3/4	1	1	V65/V	Eb	I		V65/V	V		65		V			Mm7	0	0	3, 0, -3, -1		-1.0	3.0	0	1	0.0	0.0	0.25	0.0
22	22	0	0	3/4	1	1	V(4)	Eb	I		V(4)	V			4				M	0	0	-2, -3, -1		-2.0	-2.0	1	3	0.25	0.0625	0.6875	0.08333333333333333
22	22	1/4	1/4	3/4	1	1	V	Eb	I		V	V							M	0	0	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	0.25	0.0
22	22	1/2	1/2	3/4	1	1	V7	Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2.0	-2.0	0	1	0.0	0.0	0.25	0.0
23	23	0	0	3/4	1	1	I(4)	Eb	I		I(4)	I			4				M	0	0	-3, -4, -2		-3.0	-3.0	1	3	0.25	0.0625	0.6875	0.08333333333333333
23	23	1/4	1/4	3/4	1	1	I	Eb	I		I	I							M	0	0	-3, 1, -2		-3.0	-3.0	0	2	0.0	0.0	0.25	0.0
23	23	1/2	1/2	3/4	1	1	viio6/V	Eb	I		viio6/V	vii	o	6		V			o	0	0	0, -3, 3		3.0	0.0	0	3	0.0	0.0	0.75	0.0
