mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	1	1	.G.I{	G	I		I	I						{	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
1	1	1/4	1/4	3/4	1	1	IV64	G	I		IV64	IV		64					M	0	0	1, 0, 4		0	1	1	3	0.25	0.125	1.375	0.08333333333333333
2	2	0	0	3/4	1	1	viio	G	I		viio	vii	o						o	0	0	6, 3, 0		6	6	1	3	0.25	0.0625	0.1875	0.25
2	2	1/4	1/4	3/4	1	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	1	4	0.2	0.125	0.875	0.125
3	3	0	0	3/4	1	1	V2/IV	G	I		V2/IV	V		2		IV			Mm7	0	0	-1, 1, 5, 2		1	-1	0	2	0.0	0.0	0.25	0.0
3	3	1/4	1/4	3/4	1	1	IV6	G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	2	2	0.5	0.0625	0.21875	0.2222222222222222
3	3	17/32	17/32	3/4	1	1	IV	G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
4	4	0	0	3/4	1	1	viio	G	I		viio	vii	o						o	0	0	6, 3, 0		6	6	0	2	0.0	0.0	0.125	0.0
4	4	1/8	1/8	3/4	1	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.125	0.0
4	4	1/4	1/4	3/4	1	1	V	G	I		V	V							M	0	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
5	5	0	0	3/4	1	1	V2	G	I		V2	V		2					Mm7	0	0	0, 2, 6, 3		2	0	0	4	0.0	0.0	0.25	0.0
5	5	1/4	1/4	3/4	1	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	1	5	0.16666666666666666	0.0625	0.4375	0.125
6	6	0	0	3/4	1	1	V.ii2	G	V		ii2	ii		2					mm7	0	0	2, 4, 1, 5		4	2	0	4	0.0	0.0	0.25	0.0
6	6	1/4	1/4	3/4	1	1	V6	G	V		V6	V		6					M	0	0	7, 4, 3		3	7	3	4	0.42857142857142855	0.15625	0.34375	0.3125
7	7	0	0	3/4	1	1	V2	G	V		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	1	3	0.25	0.0625	0.1875	0.25
7	7	1/4	1/4	3/4	1	1	I6	G	V		I6	I		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.0625	0.1875	0.25
7	7	1/2	1/2	3/4	1	1	viio6	G	V		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	0	2	0.0	0.0	0.125	0.0
7	7	5/8	5/8	3/4	1	1	I	G	V		I	I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.125	0.0
8	8	0	0	3/4	1	1	V(64)	G	V		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	2	0.0	0.0	0.125	0.0
8	8	1/8	1/8	3/4	1	1	V	G	V		V	V							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
8	8	1/4	1/4	3/4	1	1	I}	G	V		I	I						}	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
9	9	0	0	3/4	1	1	I.V{	G	I		V	V						{	M	0	0	2, 6, 3		2	2	1	4	0.2	0.0625	0.6875	0.08333333333333333
9	9	1/4	1/4	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	5	0.16666666666666666	0.0625	1.5625	0.038461538461538464
10	10	0	0	3/4	1	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	1	3	0.25	0.0625	0.1875	0.25
10	10	1/8	1/8	3/4	1	1	vi6	G	I		vi6	vi		6					m	0	0	1, 5, 4		4	1	0	2	0.0	0.0	0.125	0.0
10	10	1/4	1/4	3/4	1	1	V2/vi	G	I		V2/vi	V		2		vi			Mm7	0	0	3, 5, 9, 6		5	3	2	5	0.2857142857142857	0.125	0.5625	0.18181818181818182
11	11	0	0	3/4	1	1	V65/vi	G	I		V65/vi	V		65		vi			Mm7	0	0	9, 6, 3, 5		5	9	2	5	0.2857142857142857	0.125	0.375	0.25
11	11	1/2	1/2	3/4	1	1	vi	G	I		vi	vi							m	0	0	4, 1, 5		4	4	1	1	0.5	0.0625	0.0625	0.5
11	11	5/8	5/8	3/4	1	1	#viio6/vi	G	I		#viio6/vi	#vii	o	6		vi			o	0	0	6, 3, 9		9	6	0	2	0.0	0.0	0.125	0.0
12	12	0	0	3/4	1	1	vi	G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	0.125	0.0
12	12	1/8	1/8	3/4	1	1	V6/vi	G	I		V6/vi	V		6		vi			M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.125	0.0
12	12	1/4	1/4	3/4	1	1	vi}	G	I		vi	vi						}	m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	0.5	0.0
13	13	0	0	3/4	1	1	viio/IV{	G	I		viio/IV	vii	o			IV		{	o	0	0	5, 2, -1		5	5	1	3	0.25	0.03125	0.40625	0.07142857142857142
13	13	1/4	1/4	3/4	1	1	IV	G	I		IV	IV							M	0	0	0, 4, 1		0	0	3	5	0.375	0.1875	0.5625	0.25
14	14	0	0	3/4	1	1	#viio7/ii	G	I		#viio7/ii	#vii	o	7		ii			o7	0	0	8, 5, 2, -1		8	8	1	3	0.25	0.0625	0.1875	0.25
14	14	1/4	1/4	3/4	1	1	ii	G	I		ii	ii							m	0	0	3, 0, 4		3	3	3	5	0.375	0.1875	0.6875	0.21428571428571427
15	15	0	0	3/4	1	1	V43	G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2	3	1	3	0.25	0.0625	0.375	0.14285714285714285
15	15	1/4	1/4	3/4	1	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	2	3	0.4	0.125	0.1875	0.4
15	15	1/2	1/2	3/4	1	1	viio6	G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	0	2	0.0	0.0	0.125	0.0
15	15	5/8	5/8	3/4	1	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
16	16	0	0	3/4	1	1	V(64)	G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	2	0.0	0.0	0.125	0.0
