mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	2/4	1	1	a.i{	a	i		i	i						{	m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
2	1	1/4	1/4	2/4	1	1	V6	a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	2	0	0	2/4	1	1	i	a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.5	0.0
4	3	0	0	2/4	1	1	V	a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	1	3	0.25	0.0625	0.1875	0.25
4	3	1/4	1/4	2/4	1	1	V7	a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	3	0.25	0.0625	0.1875	0.25
5	4	0	0	2/4	1	1	V(64)	a	i		V(64)	V			64				M	1	1	4, 3, 0		4.0	4.0	1	3	0.25	0.0625	0.1875	0.25
5	4	1/4	1/4	2/4	1	1	V6	a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	0	3	0.0	0.0	0.25	0.0
6	5	0	0	2/4	1	1	III.IV6	a	III		IV6	IV		6					M	1	0	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	0.25	0.0
6	5	1/4	1/4	2/4	1	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1.0	5.0	0	3	0.0	0.0	0.25	0.0
7	6	0	0	2/4	1	1	I	a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
8	7	0	0	2/4	1	1	V(64)	a	III		V(64)	V			64				M	1	0	1, 0, 4		1.0	1.0	0	8	0.0	0.0	0.5	0.0
9	8	0	0	2/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.25	0.0
9	8	1/4	1/4	2/4	1	1	V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.25	0.0
10	9	0	0	2/4	1	1	V(64)	a	III		V(64)	V			64				M	1	0	1, 0, 4		1.0	1.0	0	8	0.0	0.0	0.5	0.0
11	10	0	0	2/4	1	1	V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.25	0.0
11	10	1/4	1/4	2/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.25	0.0
12	11	0	0	2/4	1	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
12	11	1/4	1/4	2/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	12	0	0	2/4	1	1	V7/IV	a	III		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0.0	0.0	1	3	0.25	0.0625	0.4375	0.125
14	13	0	0	2/4	1	1	IV	a	III		IV	IV							M	1	0	-1, 3, 0		-1.0	-1.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
15	14	0	0	2/4	1	1	V65/V	a	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2.0	6.0	0	4	0.0	0.0	0.5	0.0
16	15	0	0	2/4	1	1	V2	a	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1.0	-1.0	1	4	0.2	0.0625	0.4375	0.125
17	16	0	0	2/4	1	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	1	4	0.2	0.0625	0.4375	0.125
18	17	0	0	2/4	1	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.25	0.0
18	17	1/4	1/4	2/4	1	1	viio	a	III		viio	vii	o						o	1	0	5, 2, -1		5.0	5.0	0	4	0.0	0.0	0.25	0.0
19	18	0	0	2/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.125	0.375	0.25
20	19	0	0	2/4	1	1	I	a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	19	1/4	1/4	2/4	1	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.25	0.0
21	20	0	0	2/4	1	1	I|PAC}	a	III		I	I					PAC	}	M	1	0	0, 4, 1		0.0	0.0	2	6	0.25	0.125	0.875	0.125
23	22	0	0	2/4	1	1	viio6	a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5.0	2.0	1	3	0.25	0.0625	0.4375	0.125
24	23	0	0	2/4	1	1	#viio7/vi	a	III		#viio7/vi	#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8.0	8.0	1	4	0.2	0.125	0.375	0.25
25	24	0	0	2/4	1	1	vi	a	III		vi	vi							m	1	0	3, 0, 4		3.0	3.0	2	3	0.4	0.125	0.25	0.3333333333333333
25	24	3/8	3/8	2/4	1	1	iv.V6	a	iv		V6	V		6					M	1	1	7, 4, 3		3.0	7.0	0	1	0.0	0.0	0.125	0.0
26	25	0	0	2/4	1	1	i	a	iv		i	i							m	1	1	2, -1, 3		2.0	2.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
26	25	1/4	1/4	2/4	1	1	V6	a	iv		V6	V		6					M	1	1	7, 4, 3		3.0	7.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
27	26	0	0	2/4	1	1	i	a	iv		i	i							m	1	1	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
28	27	0	0	2/4	1	1	V6	a	iv		V6	V		6					M	1	1	7, 4, 3		3.0	7.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	27	1/4	1/4	2/4	1	1	IV6	a	iv		IV6	IV		6					M	1	1	5, 2, 1		1.0	5.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
29	28	0	0	2/4	1	1	V7	a	iv		V7	V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	0.5	0.0
30	29	0	0	2/4	1	1	V(64)	a	iv		V(64)	V			64				M	1	1	3, 2, -1		3.0	3.0	0	8	0.0	0.0	0.5	0.0
31	30	0	0	2/4	1	1	V	a	iv		V	V							M	1	1	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
31	30	1/4	1/4	2/4	1	1	V7	a	iv		V7	V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	0.25	0.0
32	31	0	0	2/4	1	1	V(64)	a	iv		V(64)	V			64				M	1	1	3, 2, -1		3.0	3.0	0	8	0.0	0.0	0.5	0.0
33	32	0	0	2/4	1	1	V	a	iv		V	V							M	1	1	3, 7, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
33	32	1/4	1/4	2/4	1	1	V7	a	iv		V7	V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	4	0.0	0.0	0.25	0.0
34	33	0	0	2/4	1	1	i6	a	iv		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
34	33	1/4	1/4	2/4	1	1	V	a	iv		V	V							M	1	1	3, 7, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
35	34	0	0	2/4	1	1	i|PAC}	a	iv		i	i					PAC	}	m	1	1	2, -1, 3		2.0	2.0	0	3	0.0	0.0	0.4375	0.0
35	34	7/16	7/16	2/4	1	1	v.V7/VI{	a	v		V7/VI	V		7		VI		{	Mm7	1	1	1, 5, 2, -1		1.0	1.0	3	8	0.2727272727272727	0.1875	0.875	0.17647058823529413
38	37	0	0	2/4	1	1	V65/iv	a	v		V65/iv	V		65		iv			Mm7	1	1	8, 5, 2, 4		4.0	8.0	3	8	0.2727272727272727	0.25	0.75	0.25
40	39	0	0	2/4	1	1	iv	a	v		iv	iv							m	1	1	3, 0, 4		3.0	3.0	2	2	0.5	0.125	0.125	0.5
40	39	1/4	1/4	2/4	1	1	i	a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	2	2	0.5	0.125	0.125	0.5
41	40	0	0	2/4	1	1	i6	a	v		i6	i		6					m	1	1	1, 5, 4		4.0	1.0	3	5	0.375	0.1875	0.3125	0.375
42	41	0	0	2/4	1	1	iv	a	v		iv	iv							m	1	1	3, 0, 4		3.0	3.0	4	4	0.5	0.25	0.25	0.5
43	42	0	0	2/4	1	1	i6	a	v		i6	i		6					m	1	1	1, 5, 4		4.0	1.0	3	5	0.375	0.1875	0.3125	0.375
44	43	0	0	2/4	1	1	iio64	a	v		iio64	ii	o	64					o	1	1	0, 6, 3		6.0	0.0	1	4	0.2	0.0625	0.4375	0.125
45	44	0	0	2/4	1	1	V	a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	0	3	0.0	0.0	0.25	0.0
45	44	1/4	1/4	2/4	1	1	i	a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	0	2	0.0	0.0	0.25	0.0
46	45	0	0	2/4	1	1	iio6	a	v		iio6	ii	o	6					o	1	1	3, 0, 6		6.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
46	45	1/4	1/4	2/4	1	1	V	a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
47	46	0	0	2/4	1	1	i|PAC}	a	v		i	i					PAC	}	m	1	1	4, 1, 5		4.0	4.0	0	3	0.0	0.0	0.375	0.0
47	46	3/8	3/8	2/4	1	1	i.V7/iv{	a	i		V7/iv	V		7		iv		{	Mm7	1	1	3, 7, 4, 1		3.0	3.0	2	8	0.2	0.125	0.625	0.16666666666666666
49	48	1/8	1/8	2/4	1	1	iv	a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.25	0.0
49	48	3/8	3/8	2/4	1	1	V7/III	a	i		V7/III	V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	2	8	0.2	0.125	0.625	0.16666666666666666
51	50	1/8	1/8	2/4	1	1	III	a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.25	0.0
51	50	3/8	3/8	2/4	1	1	i	a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
52	51	0	0	2/4	1	1	V6	a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	0	1	0.0	0.0	0.125	0.0
52	51	1/8	1/8	2/4	1	1	viio/IV	a	i		viio/IV	vii	o			IV			o	1	1	7, 4, 1		7.0	7.0	0	3	0.0	0.0	0.375	0.0
53	52	0	0	2/4	1	1	IV6	a	i		IV6	IV		6					M	1	1	6, 3, 2		2.0	6.0	0	1	0.0	0.0	0.125	0.0
53	52	1/8	1/8	2/4	1	1	iio	a	i		iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	0	3	0.0	0.0	0.375	0.0
54	53	0	0	2/4	1	1	V|HC}	a	i		V	V					HC	}	M	1	1	4, 8, 5		4.0	4.0	5	7	0.4166666666666667	0.3125	0.6875	0.3125
56	55	0	0	2/4	1	1	i	a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
56	55	1/4	1/4	2/4	1	1	V6	a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
