mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
22	22	3/8	3/8	2/2	1	1	#viio6					g	v		#viio6		#vii	o	6					o	1	1	4, 1, 7		7.0	4.0	1	1	0.5	0.0625	0.0625	0.5
22	22	1/2	1/2	2/2	1	1	V7					g	v		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	1	5	0.16666666666666666	0.0625	0.5625	0.1
22	22	3/4	3/4	2/2	1	1	i					g	v		i		i							m	1	1	2, -1, 3		2.0	2.0	0	6	0.0	0.0	0.75	0.0
23	23	0	0	2/2	1	1	ii%65(2)					g	v		ii%65(2)		ii	%	65	2				%7	1	1	1, -2, 2, -1		4.0	1.0	0	4	0.0	0.0	0.5	0.0
23	23	1/8	1/8	2/2	1	1	ii%65					g	v		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4.0	1.0	0	3	0.0	0.0	0.25	0.0
23	23	3/8	3/8	2/2	1	1	V					g	v		V		V							M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.375	0.0
23	23	1/2	1/2	2/2	1	1	iv6(2)					g	v		iv6(2)		iv		6	2				m	1	1	-2, 2, 3		1.0	-2.0	0	3	0.0	0.0	0.375	0.0
23	23	5/8	5/8	2/2	1	1	iv6					g	v		iv6		iv		6					m	1	1	-2, 2, 1		1.0	-2.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
23	23	7/8	7/8	2/2	1	1	ii%65					g	v		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4.0	1.0	0	3	0.0	0.0	0.375	0.0
24	24	0	0	2/2	1	1	V(64)					g	v		V(64)		V			64				M	1	1	3, 2, -1		3.0	3.0	2	4	0.3333333333333333	0.125	0.375	0.25
24	24	1/4	1/4	2/2	1	1	V					g	v		V		V							M	1	1	3, 7, 4		3.0	3.0	2	2	0.5	0.125	0.375	0.25
24	24	1/2	1/2	2/2	1	1	i}					g	v		i		i						}	m	1	1	2, -1, 3		2.0	2.0	0	6	0.0	0.0	0.75	0.0
25	25	0	0	2/2	1	1	v6(4)					g	v		v6(4)		v		6	4				m	1	1	2, 4, 3		3.0	2.0	0	2	0.0	0.0	0.25	0.0
25	25	1/8	1/8	2/2	1	1	v6					g	v		v6		v		6					m	1	1	0, 4, 3		3.0	0.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
25	25	3/8	3/8	2/2	1	1	#viio6/iv					g	v		#viio6/iv		#vii	o	6		iv			o	1	1	3, 0, 6		6.0	3.0	0	2	0.0	0.0	0.25	0.0
25	25	1/2	1/2	2/2	1	1	iv6					g	v		iv6		iv		6					m	1	1	-2, 2, 1		1.0	-2.0	0	3	0.0	0.0	0.375	0.0
25	25	3/4	3/4	2/2	1	1	iv					g	v		iv		iv							m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	0.375	0.0
26	26	0	0	2/2	1	1	III6(2)					g	v		III6(2)		III		6	2				M	1	1	3, 0, 1		-1.0	3.0	0	2	0.0	0.0	0.25	0.0
26	26	1/8	1/8	2/2	1	1	III6					g	v		III6		III		6					M	1	1	3, 0, -1		-1.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
26	26	3/8	3/8	2/2	1	1	#viio/vii					g	v		#viio/vii		#vii	o			vii			o	1	1	5, 2, -1		5.0	5.0	0	2	0.0	0.0	0.25	0.0
26	26	1/2	1/2	2/2	1	1	vii					g	v		vii		vii							m	1	1	0, -3, 1		0.0	0.0	0	3	0.0	0.0	0.375	0.0
26	26	3/4	3/4	2/2	1	1	v					g	v		v		v							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.5	0.0
27	27	0	0	2/2	1	1	V7/iv					g	v		V7/iv		V		7		iv			Mm7	1	1	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.0625	0.4375	0.125
27	27	1/4	1/4	2/2	1	1	iv					g	v		iv		iv							m	1	1	1, -2, 2		1.0	1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
27	27	1/2	1/2	2/2	1	1	i(4)					g	v		i(4)		i			4				m	1	1	2, 1, 3		2.0	2.0	0	3	0.0	0.0	0.375	0.0
27	27	5/8	5/8	2/2	1	1	i6					g	v		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	2	4	0.3333333333333333	0.125	0.375	0.25
28	28	0	0	2/2	1	1	V65/V					g	v		V65/V		V		65		V			Mm7	1	1	8, 5, 2, 4		4.0	8.0	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
28	28	1/2	1/2	2/2	1	1	V2					g	v		V2		V		2					Mm7	1	1	1, 3, 7, 4		3.0	1.0	0	4	0.0	0.0	0.5	0.0
28	28	3/4	3/4	2/2	1	1	i6					g	v		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.5	0.0
29	29	0	0	2/2	1	1	iv6(2)					g	v		iv6(2)		iv		6	2				m	1	1	-2, 2, 3		1.0	-2.0	0	3	0.0	0.0	0.375	0.0
29	29	1/8	1/8	2/2	1	1	iv6					g	v		iv6		iv		6					m	1	1	-2, 2, 1		1.0	-2.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
29	29	3/8	3/8	2/2	1	1	#viio6(2)					g	v		#viio6(2)		#vii	o	6	2				o	1	1	4, 1, 2		7.0	4.0	0	3	0.0	0.0	0.375	0.0
29	29	1/2	1/2	2/2	1	1	V7					g	v		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	1	4	0.2	0.0625	0.4375	0.125
29	29	3/4	3/4	2/2	1	1	i					g	v		i		i							m	1	1	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
30	30	0	0	2/2	1	1	iv					g	v		iv		iv							m	1	1	1, -2, 2		1.0	1.0	1	3	0.25	0.125	0.375	0.25
30	30	1/4	1/4	2/2	1	1	i6					g	v		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	1	3	0.25	0.125	0.375	0.25
30	30	1/2	1/2	2/2	1	1	V7/V					g	v		V7/V		V		7		V			Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	3	0.25	0.125	0.375	0.25
30	30	3/4	3/4	2/2	1	1	V					g	v		V		V							M	1	1	3, 7, 4		3.0	3.0	1	4	0.2	0.125	0.5	0.2
31	31	0	0	2/2	1	1	V7/IV					g	v		V7/IV		V		7		IV			Mm7	1	1	2, 6, 3, 0		2.0	2.0	2	2	0.5	0.25	0.25	0.5
31	31	1/4	1/4	2/2	1	1	IV64					g	v		IV64		IV		64					M	1	1	2, 1, 5		1.0	2.0	1	3	0.25	0.125	0.375	0.25
31	31	1/2	1/2	2/2	1	1	#viio7					g	v		#viio7		#vii	o	7					o7	1	1	7, 4, 1, -2		7.0	7.0	1	4	0.2	0.125	0.5	0.2
31	31	3/4	3/4	2/2	1	1	i					g	v		i		i							m	1	1	2, -1, 3		2.0	2.0	0	5	0.0	0.0	0.625	0.0
32	32	0	0	2/2	1	1	iv6(2)					g	v		iv6(2)		iv		6	2				m	1	1	-2, 2, 3		1.0	-2.0	1	3	0.25	0.125	0.375	0.25
32	32	1/4	1/4	2/2	1	1	Fr6					g	v		Fr6	Fr	V		43	b5	V			Fr	1	1	-2, 2, 4, 8		4.0	-2.0	3	1	0.75	0.375	0.125	0.75
32	32	1/2	1/2	2/2	1	1	V7					g	v		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	2	7	0.2222222222222222	0.125	0.875	0.125
33	33	0	0	2/2	1	1	V(64)					g	v		V(64)		V			64				M	1	1	3, 2, -1		3.0	3.0	2	4	0.3333333333333333	0.125	0.5	0.2
33	33	3/8	3/8	2/2	1	1	V7					g	v		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	3	0.0	0.0	0.375	0.0
33	33	1/2	1/2	2/2	1	1	VI					g	v		VI		VI							M	1	1	-2, 2, -1		-2.0	-2.0	1	3	0.25	0.125	0.375	0.25
33	33	3/4	3/4	2/2	1	1	#viio6/iv					g	v		#viio6/iv		#vii	o	6		iv			o	1	1	3, 0, 6		6.0	3.0	1	3	0.25	0.125	0.375	0.25
34	34	0	0	2/2	1	1	iv					g	v		iv		iv							m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	0.375	0.0
34	34	1/8	1/8	2/2	1	1	i6					g	v		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.5	0.0
34	34	3/8	3/8	2/2	1	1	#viio6					g	v		#viio6		#vii	o	6					o	1	1	4, 1, 7		7.0	4.0	0	4	0.0	0.0	0.5	0.0
34	34	5/8	5/8	2/2	1	1	i6					g	v		i6		i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.5	0.0
34	34	7/8	7/8	2/2	1	1	#viio					g	v		#viio		#vii	o						o	1	1	7, 4, 1		7.0	7.0	1	3	0.25	0.125	0.4375	0.2222222222222222
35	35	1/8	1/8	2/2	1	1	V7					g	v		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	2	0.0	0.0	0.1875	0.0
35	35	1/4	1/4	2/2	1	1	i					g	v		i		i							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.25	0.0
35	35	3/8	3/8	2/2	1	1	ii%65					g	v		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4.0	1.0	0	3	0.0	0.0	0.375	0.0
35	35	1/2	1/2	2/2	1	1	V(4)					g	v		V(4)		V			4				M	1	1	3, 2, 4		3.0	3.0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
36	36	0	0	2/2	1	1	#viio6					g	v		#viio6		#vii	o	6					o	1	1	4, 1, 7		7.0	4.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
36	36	1/2	1/2	2/2	1	1	i					g	v		i		i							m	1	1	2, -1, 3		2.0	2.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
37	37	0	0	2/2	1	1	ii7					g	v		ii7		ii		7					mm7	1	1	4, 1, 5, 2		4.0	4.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
37	37	1/2	1/2	2/2	1	1	V7					g	v		V7		V		7					Mm7	1	1	3, 7, 4, 1		3.0	3.0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
38	38	0	0	2/2	1	1	i}					g	v		i		i						}	m	1	1	2, -1, 3		2.0	2.0	15	21	0.4166666666666667	1.875	4.125	0.3125
40	40	0	0	2/2	1	1	i(9#74)					g	v		i(9#74)		i			9#74				m	1	1	2, 1, 3	4, 7	2.0	2.0	7	29	0.19444444444444445	0.875	5.125	0.14583333333333334
42	42	0	0	2/2	1	1	i{					g	v		i		i						{	m	1	1	2, -1, 3		2.0	2.0	0	8	0.0	0.0	0.5	0.0
42	42	1/2	1/2	2/2	1	1	V43/iv					g	v		V43/iv		V		43		iv			Mm7	1	1	3, 0, 2, 6		2.0	3.0	1	7	0.125	0.0625	0.4375	0.125
43	43	0	0	2/2	1	1	iv					g	v		iv		iv							m	1	1	1, -2, 2		1.0	1.0	0	8	0.0	0.0	0.5	0.0
43	43	1/2	1/2	2/2	1	1	iv.V43					g	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	1	7	0.125	0.0625	0.4375	0.125
44	44	0	0	2/2	1	1	i					g	iv		i		i							m	1	1	0, -3, 1		0.0	0.0	0	8	0.0	0.0	0.5	0.0
44	44	1/2	1/2	2/2	1	1	V43/iv					g	iv		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0.0	1.0	1	7	0.125	0.0625	0.4375	0.125
45	45	0	0	2/2	1	1	iv					g	iv		iv		iv							m	1	1	-1, -4, 0		-1.0	-1.0	1	3	0.25	0.0625	0.1875	0.25
45	45	1/4	1/4	2/2	1	1	V43/III					g	iv		V43/III		V		43		III			Mm7	1	1	-1, -4, -2, 2		-2.0	-1.0	0	4	0.0	0.0	0.25	0.0
45	45	1/2	1/2	2/2	1	1	III					g	iv		III		III							M	1	1	-3, 1, -2		-3.0	-3.0	1	3	0.25	0.0625	0.1875	0.25
45	45	3/4	3/4	2/2	1	1	#vi%7					g	iv		#vi%7		#vi	%	7					%7	1	1	3, 0, -3, 1		3.0	3.0	0	4	0.0	0.0	0.25	0.0
46	46	0	0	2/2	1	1	V7					g	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.25	0.0
46	46	1/4	1/4	2/2	1	1	iv7					g	iv		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1.0	-1.0	0	4	0.0	0.0	0.25	0.0
46	46	1/2	1/2	2/2	1	1	III7					g	iv		III7		III		7					Mm7	1	1	-3, 1, -2, -5		-3.0	-3.0	0	4	0.0	0.0	0.25	0.0
46	46	3/4	3/4	2/2	1	1	ii%7					g	iv		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2.0	2.0	0	4	0.0	0.0	0.25	0.0
47	47	0	0	2/2	1	1	V7					g	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	16	0.0	0.0	1.0	0.0
48	48	0	0	2/2	1	1	V(64)					g	iv		V(64)		V			64				M	1	1	1, 0, -3		1.0	1.0	0	16	0.0	0.0	1.0	0.0
49	49	0	0	2/2	1	1	VIM7					g	iv		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4.0	-4.0	0	16	0.0	0.0	1.0	0.0
50	50	0	0	2/2	1	1	V43/V					g	iv		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2.0	3.0	0	16	0.0	0.0	1.0	0.0
