mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	3/4	1	1	b.i{	b	i		i	i						{	m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	0.875	0.0
3	2	0	0	3/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	10, 7, 4, 6		6.0	10.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
4	3	0	0	3/4	1	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	6	0.0	0.0	0.75	0.0
5	4	0	0	3/4	1	1	V65/III	b	i		V65/III	V		65		III			Mm7	1	1	7, 4, 1, 3		3.0	7.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
6	5	0	0	3/4	1	1	III	b	i		III	III							M	1	1	2, 6, 3		2.0	2.0	0	6	0.0	0.0	0.75	0.0
7	6	0	0	3/4	1	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	4, 1, 5, 7		7.0	4.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
8	7	0	0	3/4	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	10, 7, 4, 1		10.0	10.0	1	3	0.25	0.125	0.375	0.25
8	7	1/2	1/2	3/4	1	1	#viio/iv	b	i		#viio/iv	#vii	o			iv			o	1	1	9, 6, 3		9.0	9.0	0	2	0.0	0.0	0.25	0.0
9	8	0	0	3/4	1	1	vii%7/VII	b	i		vii%7/VII	vii	%	7		VII			%7	1	1	8, 5, 2, 6		8.0	8.0	1	3	0.25	0.125	0.375	0.25
9	8	1/2	1/2	3/4	1	1	#viio6	b	i		#viio6	#vii	o	6					o	1	1	7, 4, 10		10.0	7.0	0	4	0.0	0.0	0.5	0.0
10	9	1/4	1/4	3/4	1	1	i(4)	b	i		i(4)	i			4				m	1	1	5, 4, 6		5.0	5.0	1	3	0.25	0.125	0.375	0.25
10	9	1/2	1/2	3/4	1	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	1	1	0.5	0.125	0.125	0.5
11	10	0	0	3/4	1	1	V6	b	i		V6	V		6					M	1	1	10, 7, 6		6.0	10.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
12	11	0	0	3/4	1	1	i6	b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	0	6	0.0	0.0	0.75	0.0
13	12	0	0	3/4	1	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
14	13	0	0	3/4	1	1	V7/III	b	i		V7/III	V		7		III			Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	6	0.0	0.0	0.75	0.0
15	14	0	0	3/4	1	1	III6	b	i		III6	III		6					M	1	1	6, 3, 2		2.0	6.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
16	15	0	0	3/4	1	1	IV/III	b	i		IV/III	IV				III			M	1	1	1, 5, 2		1.0	1.0	0	6	0.0	0.0	0.75	0.0
17	16	0	0	3/4	1	1	V2/III	b	i		V2/III	V		2		III			Mm7	1	1	1, 3, 7, 4		3.0	1.0	0	6	0.0	0.0	0.75	0.0
18	17	0	0	3/4	1	1	III	b	i		III	III							M	1	1	2, 6, 3		2.0	2.0	0	4	0.0	0.0	0.5	0.0
18	17	1/2	1/2	3/4	1	1	V/III	b	i		V/III	V				III			M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	0.25	0.0
19	18	0	0	3/4	1	1	III	b	i		III	III							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.25	0.0
19	18	1/4	1/4	3/4	1	1	i6	b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	2	2	0.5	0.25	0.25	0.5
20	19	0	0	3/4	1	1	#viio7	b	i		#viio7	#vii	o	7					o7	1	1	10, 7, 4, 1		10.0	10.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
21	20	0	0	3/4	1	1	i6	b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	1	3	0.25	0.125	0.375	0.25
21	20	1/2	1/2	3/4	1	1	v.i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	0	2	0.0	0.0	0.25	0.0
22	21	0	0	3/4	1	1	#viio7	b	v		#viio7	#vii	o	7					o7	1	1	11, 8, 5, 2		11.0	11.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
23	22	0	0	3/4	1	1	i6	b	v		i6	i		6					m	1	1	3, 7, 6		6.0	3.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
24	23	0	0	3/4	1	1	vii%7/VII	b	v		vii%7/VII	vii	%	7		VII			%7	1	1	9, 6, 3, 7		9.0	9.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
25	24	0	0	3/4	1	1	#viio6	b	v		#viio6	#vii	o	6					o	1	1	8, 5, 11		11.0	8.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
26	25	0	0	3/4	1	1	V65	b	v		V65	V		65					Mm7	1	1	11, 8, 5, 7		7.0	11.0	0	6	0.0	0.0	0.75	0.0
27	26	0	0	3/4	1	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
28	27	0	0	3/4	1	1	iv	b	v		iv	iv							m	1	1	5, 2, 6		5.0	5.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
29	28	0	0	3/4	1	1	bII	b	v		bII	bII							M	1	1	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
30	29	0	0	3/4	1	1	#viio65	b	v		#viio65	#vii	o	65					o7	1	1	8, 5, 2, 11		11.0	8.0	0	6	0.0	0.0	0.75	0.0
31	30	0	0	3/4	1	1	i	b	v		i	i							m	1	1	6, 3, 7		6.0	6.0	1	3	0.25	0.125	0.375	0.25
31	30	1/2	1/2	3/4	1	1	V	b	v		V	V							M	1	1	7, 11, 8		7.0	7.0	0	2	0.0	0.0	0.25	0.0
32	31	0	0	3/4	1	1	I	b	v		I	I							M	1	1	6, 10, 7		6.0	6.0	1	3	0.25	0.125	0.375	0.25
32	31	1/2	1/2	3/4	1	1	iv	b	v		iv	iv							m	1	1	5, 2, 6		5.0	5.0	0	2	0.0	0.0	0.25	0.0
33	32	0	0	3/4	1	1	I}	b	v		I	I						}	M	1	1	6, 10, 7		6.0	6.0	0	3	0.0	0.0	0.625	0.0
34	32	0	5/8	3/4	1	1	i.V{	b	i		V	V						{	M	1	1	6, 10, 7		6.0	6.0	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
36	34	0	0	3/4	1	1	IV6	b	i		IV6	IV		6					M	1	1	8, 5, 4		4.0	8.0	0	2	0.0	0.0	0.25	0.0
36	34	1/4	1/4	3/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	10, 7, 4, 6		6.0	10.0	0	4	0.0	0.0	0.5	0.0
37	35	0	0	3/4	1	1	i	b	i		i	i							m	1	1	5, 2, 6		5.0	5.0	0	6	0.0	0.0	0.75	0.0
38	36	0	0	3/4	1	1	#viio/iv	b	i		#viio/iv	#vii	o			iv			o	1	1	9, 6, 3		9.0	9.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
39	37	0	0	3/4	1	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	6	0.0	0.0	0.75	0.0
40	38	0	0	3/4	1	1	#viio/vii	b	i		#viio/vii	#vii	o			vii			o	1	1	8, 5, 2		8.0	8.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
41	39	0	0	3/4	1	1	vii6	b	i		vii6	vii		6					m	1	1	0, 4, 3		3.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
42	40	0	0	3/4	1	1	#viio7/iv	b	i		#viio7/iv	#vii	o	7		iv			o7	1	1	9, 6, 3, 0		9.0	9.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
43	41	0	0	3/4	1	1	iv6	b	i		iv6	iv		6					m	1	1	1, 5, 4		4.0	1.0	0	2	0.0	0.0	0.25	0.0
43	41	1/4	1/4	3/4	1	1	III6	b	i		III6	III		6					M	1	1	6, 3, 2		2.0	6.0	0	2	0.0	0.0	0.25	0.0
43	41	1/2	1/2	3/4	1	1	iio6	b	i		iio6	ii	o	6					o	1	1	4, 1, 7		7.0	4.0	0	2	0.0	0.0	0.25	0.0
44	42	0	0	3/4	1	1	V65/iv	b	i		V65/iv	V		65		iv			Mm7	1	1	9, 6, 3, 5		5.0	9.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
45	43	0	0	3/4	1	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	2	0.0	0.0	0.25	0.0
45	43	1/4	1/4	3/4	1	1	i6	b	i		i6	i		6					m	1	1	2, 6, 5		5.0	2.0	0	2	0.0	0.0	0.25	0.0
45	43	1/2	1/2	3/4	1	1	vii6	b	i		vii6	vii		6					m	1	1	0, 4, 3		3.0	0.0	0	2	0.0	0.0	0.25	0.0
46	44	0	0	3/4	1	1	#viio65/vii	b	i		#viio65/vii	#vii	o	65		vii			o7	1	1	5, 2, -1, 8		8.0	5.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
47	45	0	0	3/4	1	1	vii	b	i		vii	vii							m	1	1	3, 0, 4		3.0	3.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
48	46	0	0	3/4	1	1	V2/iv	b	i		V2/iv	V		2		iv			Mm7	1	1	3, 5, 9, 6		5.0	3.0	0	6	0.0	0.0	0.75	0.0
49	47	0	0	3/4	1	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
49	47	1/2	1/2	3/4	1	1	V/iv	b	i		V/iv	V				iv			M	1	1	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.25	0.0
50	48	0	0	3/4	1	1	iv	b	i		iv	iv							m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
51	49	0	0	3/4	1	1	V2/VII	b	i		V2/VII	V		2		VII			Mm7	1	1	2, 4, 8, 5		4.0	2.0	0	6	0.0	0.0	0.75	0.0
52	50	0	0	3/4	1	1	VII6	b	i		VII6	VII		6					M	1	1	7, 4, 3		3.0	7.0	0	6	0.0	0.0	0.75	0.0
53	51	0	0	3/4	1	1	IV6/VII	b	i		IV6/VII	IV		6		VII			M	1	1	6, 3, 2		2.0	6.0	0	2	0.0	0.0	0.25	0.0
