mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	1	1	.E.I{	E	I		I	I						{	M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
1	1	1/4	1/4	3/4	1	1	V6	E	I		V6	V		6					M	0	0	9, 6, 5		5	9	1	2	0.3333333333333333	0.125	0.375	0.25
1	1	1/2	1/2	3/4	1	1	iii6	E	I		iii6	iii		6					m	0	0	5, 9, 8		8	5	0	2	0.0	0.0	0.5	0.0
2	2	0	0	3/4	1	1	IV6	E	I		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.5	0.0
2	2	1/4	1/4	3/4	1	1	V6	E	I		V6	V		6					M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.25	0.0
2	2	1/2	1/2	3/4	1	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
3	3	0	0	3/4	1	1	I6	E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.5	0.0
3	3	1/4	1/4	3/4	1	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
3	3	1/2	1/2	3/4	1	1	viio6	E	I		viio6	vii	o	6					o	0	0	6, 3, 9		9	6	0	2	0.0	0.0	0.5	0.0
4	4	0	0	3/4	1	1	I}	E	I		I	I						}	M	0	0	4, 8, 5		4	4	3	6	0.3333333333333333	0.375	1.0	0.2727272727272727
5	5	1/4	1/4	3/4	1	1	V6	E	I		V6	V		6					M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.5	0.0
5	5	1/2	1/2	3/4	1	1	V7	E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	3	0.25	0.0625	0.4375	0.125
6	6	0	0	3/4	1	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	2	5	0.2857142857142857	0.25	0.625	0.2857142857142857
7	7	0	0	3/4	1	1	IV6	E	I		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.5	0.0
7	7	1/4	1/4	3/4	1	1	viio	E	I		viio	vii	o						o	0	0	9, 6, 3		9	9	0	2	0.0	0.0	0.5	0.0
7	7	1/2	1/2	3/4	1	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.5	0.0
8	8	0	0	3/4	1	1	V}	E	I		V	V						}	M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	1.5	0.0
9	9	0	0	3/4	1	1	V6{	E	I		V6	V		6				{	M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.5	0.0
9	9	1/4	1/4	3/4	1	1	viio6/V	E	I		viio6/V	vii	o	6		V			o	0	0	7, 4, 10		10	7	1	2	0.3333333333333333	0.125	0.375	0.25
9	9	1/2	1/2	3/4	1	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.5	0.0
10	10	0	0	3/4	1	1	viio64	E	I		viio64	vii	o	64					o	0	0	3, 9, 6		9	3	2	3	0.4	0.25	0.75	0.25
11	11	0	0	3/4	1	1	I6	E	I		I6	I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.75	0.0
11	11	1/4	1/4	3/4	1	1	V64	E	I		V64	V		64					M	0	0	6, 5, 9		5	6	1	3	0.25	0.125	0.625	0.16666666666666666
11	11	1/2	1/2	3/4	1	1	vi65	E	I		vi65	vi		65					mm7	0	0	4, 8, 5, 7		7	4	0	3	0.0	0.0	0.75	0.0
12	12	0	0	3/4	1	1	V6}	E	I		V6	V		6				}	M	0	0	9, 6, 5		5	9	1	2	0.3333333333333333	0.0	1.5	0.0
13	13	0	0	3/4	1	1	#viio65/vi{	E	I		#viio65/vi	#vii	o	65		vi		{	o7	0	0	9, 6, 3, 12		12	9	1	4	0.2	0.25	1.0	0.2
14	14	0	0	3/4	1	1	vi	E	I		vi	vi							m	0	0	7, 4, 8		7	7	2	8	0.2	0.25	1.75	0.125
15	15	0	0	3/4	1	1	iio/vi	E	I		iio/vi	ii	o			vi			o	0	0	9, 6, 3		9	9	1	2	0.3333333333333333	0.125	0.375	0.25
15	15	1/4	1/4	3/4	1	1	VI6/vi	E	I		VI6/vi	VI		6		vi			M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.5	0.0
15	15	1/2	1/2	3/4	1	1	V6/vi	E	I		V6/vi	V		6		vi			M	0	0	12, 9, 8		8	12	0	2	0.0	0.0	0.5	0.0
16	16	0	0	3/4	1	1	vi	E	I		vi	vi							m	0	0	7, 4, 8		7	7	3	2	0.6	0.375	0.375	0.5
16	16	1/2	1/2	3/4	1	1	VI/vi	E	I		VI/vi	VI				vi			M	0	0	3, 7, 4		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
17	17	0	0	3/4	1	1	vi6	E	I		vi6	vi		6					m	0	0	4, 8, 7		7	4	0	3	0.0	0.0	0.75	0.0
17	17	1/4	1/4	3/4	1	1	iv/vi	E	I		iv/vi	iv				vi			m	0	0	6, 3, 7		6	6	0	2	0.0	0.0	0.5	0.0
17	17	1/2	1/2	3/4	1	1	V/vi	E	I		V/vi	V				vi			M	0	0	8, 12, 9		8	8	0	2	0.0	0.0	0.5	0.0
18	18	0	0	3/4	1	1	vi}	E	I		vi	vi						}	m	0	0	7, 4, 8		7	7	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
19	19	0	0	3/4	1	1	viio/IV	E	I		viio/IV	vii	o			IV			o	0	0	8, 5, 2		8	8	2	2	0.5	0.25	0.25	0.5
19	19	1/2	1/2	3/4	1	1	V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
20	20	0	0	3/4	1	1	IV(4)	E	I		IV(4)	IV			4				M	0	0	3, 9, 4		3	3	2	2	0.5	0.25	0.25	0.5
20	20	1/2	1/2	3/4	1	1	IV	E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
21	21	0	0	3/4	1	1	ii	E	I		ii	ii							m	0	0	6, 3, 7		6	6	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
22	22	0	0	3/4	1	1	iii7(4)	E	I		iii7(4)	iii		7	4				mm7	0	0	8, 7, 9, 6		8	8	1	3	0.25	0.125	0.375	0.25
22	22	1/2	1/2	3/4	1	1	iii7	E	I		iii7	iii		7					mm7	0	0	8, 5, 9, 6		8	8	0	2	0.0	0.0	0.25	0.0
23	23	0	0	3/4	1	1	vi	E	I		vi	vi							m	0	0	7, 4, 8		7	7	2	3	0.4	0.25	0.5	0.3333333333333333
23	23	1/2	1/2	3/4	1	1	vi7	E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7	7	0	2	0.0	0.0	0.25	0.0
24	24	0	0	3/4	1	1	ii	E	I		ii	ii							m	0	0	6, 3, 7		6	6	1	3	0.25	0.125	0.375	0.25
24	24	1/2	1/2	3/4	1	1	viio	E	I		viio	vii	o						o	0	0	9, 6, 3		9	9	0	2	0.0	0.0	0.25	0.0
25	25	0	0	3/4	1	1	iii	E	I		iii	iii							m	0	0	8, 5, 9		8	8	0	2	0.0	0.0	0.25	0.0
25	25	1/4	1/4	3/4	1	1	vi	E	I		vi	vi							m	0	0	7, 4, 8		7	7	0	2	0.0	0.0	0.25	0.0
25	25	1/2	1/2	3/4	1	1	ii	E	I		ii	ii							m	0	0	6, 3, 7		6	6	0	2	0.0	0.0	0.25	0.0
26	26	0	0	3/4	1	1	V(4)}	E	I		V(4)	V			4			}	M	0	0	5, 4, 6		5	5	1	1	0.5	0.125	0.125	0.5
