mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	15/16	4/4	1	1	d.i{		d	i		i	i						{	m	1	1	2, -1, 3		2.0	2.0	5	11	0.3125	0.3125	1.0	0.23809523809523808
2	1	7/8	7/8	4/4	1	1	iv		d	i		iv	iv							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	0.125	0.0
3	2	0	0	4/4	1	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.25	0.0
3	2	1/4	1/4	4/4	1	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	4, 1, 7		7.0	4.0	0	2	0.0	0.0	0.25	0.0
3	2	1/2	1/2	4/4	1	1	i}{		d	i		i	i						}{	m	1	1	2, -1, 3		2.0	2.0	3	5	0.375	0.1875	0.6875	0.21428571428571427
4	3	0	0	4/4	1	1	V7/iv		d	i		V7/iv	V		7		iv			Mm7	1	1	2, 6, 3, 0		2.0	2.0	5	11	0.3125	0.3125	1.0625	0.22727272727272727
5	4	0	0	4/4	1	1	V65/III		d	i		V65/III	V		65		III			Mm7	1	1	4, 1, -2, 0		0.0	4.0	2	6	0.25	0.125	0.375	0.25
5	4	1/2	1/2	4/4	1	1	III		d	i		III	III							M	1	1	-1, 3, 0		-1.0	-1.0	2	6	0.25	0.125	0.625	0.16666666666666666
6	5	0	0	4/4	1	1	#vio6		d	i		#vio6	#vi	o	6					o	1	1	2, -1, 5		5.0	2.0	1	3	0.25	0.0625	0.1875	0.25
6	5	1/4	1/4	4/4	1	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	4, 1, 7		7.0	4.0	1	3	0.25	0.0625	0.1875	0.25
6	5	1/2	1/2	4/4	1	1	i}{		d	i		i	i						}{	m	1	1	2, -1, 3		2.0	2.0	3	4	0.42857142857142855	0.1875	0.5	0.2727272727272727
7	6	0	0	4/4	1	1	v.V7		d	v		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	5	6	0.45454545454545453	0.3125	0.4375	0.4166666666666667
7	6	3/4	3/4	4/4	1	1	i		d	v		i	i							m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0625	0.1875	0.25
8	7	0	0	4/4	1	1	iv6(2)		d	v		iv6(2)	iv		6	2				m	1	1	-1, 3, 4		2.0	-1.0	0	3	0.0	0.0	0.1875	0.0
8	7	1/8	1/8	4/4	1	1	iv		d	v		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.125	0.0
8	7	1/4	1/4	4/4	1	1	iio		d	v		iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	0	5	0.0	0.0	0.3125	0.0
8	7	1/2	1/2	4/4	1	1	V65		d	v		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	1	7	0.125	0.0625	0.4375	0.125
9	8	0	0	4/4	1	1	i		d	v		i	i							m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0625	0.1875	0.25
9	8	1/4	1/4	4/4	1	1	iv	iio6	d	v		iv	iv							m	1	1	2, -1, 3		2.0	2.0	1	3	0.25	0.0625	0.1875	0.25
9	8	1/2	1/2	4/4	1	1	V7		d	v		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
10	9	0	0	4/4	1	1	i6		d	v		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	1	3	0.25	0.0625	0.1875	0.25
10	9	1/4	1/4	4/4	1	1	V		d	v		V	V							M	1	1	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
10	9	1/2	1/2	4/4	1	1	viio7/V		d	v		viio7/V	vii	o	7		V			o7	1	1	9, 6, 3, 0		9.0	9.0	5	9	0.35714285714285715	0.15625	0.59375	0.20833333333333334
11	10	0	0	4/4	1	1	#viio64		d	v		#viio64	#vii	o	64					o	1	1	2, 8, 5		8.0	2.0	4	4	0.5	0.25	0.25	0.5
11	10	1/2	1/2	4/4	1	1	i6		d	v		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	3	6	0.3333333333333333	0.1875	0.5625	0.25
12	11	0	0	4/4	1	1	V65		d	v		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
12	11	1/2	1/2	4/4	1	1	i(94)		d	v		i(94)	i			94				m	1	1	3, 2, 4	5	3.0	3.0	0	4	0.0	0.0	0.375	0.0
12	11	5/8	5/8	4/4	1	1	i		d	v		i	i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.125	0.0
12	11	3/4	3/4	4/4	1	1	V		d	v		V	V							M	1	1	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.25	0.0
13	12	0	0	4/4	1	1	i		d	v		i	i							m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.1875	0.0
13	12	3/16	3/16	4/4	1	1	V7/iv		d	v		V7/iv	V		7		iv			Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	3	0.0	0.0	0.1875	0.0
13	12	3/8	3/8	4/4	1	1	iv6		d	v		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	1	3	0.25	0.0625	0.1875	0.25
13	12	5/8	5/8	4/4	1	1	#viio		d	v		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	0	2	0.0	0.0	0.125	0.0
13	12	3/4	3/4	4/4	1	1	i}		d	v		i	i						}	m	1	1	3, 0, 4		3.0	3.0	0	1	0.0	0.0	0.1875	0.0
14	12	0	15/16	4/4	1	1	i.V{		d	i		V	V						{	M	1	1	3, 7, 4		3.0	3.0	6	9	0.4	0.375	1.0625	0.2608695652173913
16	14	0	0	4/4	1	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2.0	-1.0	0	4	0.0	0.0	0.25	0.0
