mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	3/4	1	1	D.I{				D	I		I	I						{	M	0	0	2, 6, 3		2	2	1	11	0.08333333333333333	0.0625	1.3125	0.045454545454545456
3	2	1/2	1/2	3/4	1	1	viio64/IV				D	I		viio64/IV	vii	o	64		IV			o	0	0	0, 6, 3		6	0	0	2	0.0	0.0	0.25	0.0
4	3	0	0	3/4	1	1	IV6				D	I		IV6	IV		6					M	0	0	5, 2, 1		1	5	0	1	0.0	0.0	0.125	0.0
4	3	1/8	1/8	3/4	1	1	ii				D	I		ii	ii							m	0	0	4, 1, 5		4	4	2	4	0.3333333333333333	0.1875	0.4375	0.3
5	4	0	0	3/4	1	1	V				D	I		V	V							M	0	0	3, 7, 4		3	3	2	5	0.2857142857142857	0.1875	0.5625	0.25
6	5	0	0	3/4	1	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	1	4	0.2	0.0625	0.4375	0.125
6	5	1/2	1/2	3/4	1	1	viio64/IV				D	I		viio64/IV	vii	o	64		IV			o	0	0	0, 6, 3		6	0	0	2	0.0	0.0	0.25	0.0
7	6	0	0	3/4	1	1	IV6				D	I		IV6	IV		6					M	0	0	5, 2, 1		1	5	0	1	0.0	0.0	0.125	0.0
7	6	1/8	1/8	3/4	1	1	ii6				D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
8	7	0	0	3/4	1	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.125	0.375	0.25
8	7	1/2	1/2	3/4	1	1	V				D	I		V	V							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
9	8	0	0	3/4	1	1	I|PAC}				D	I		I	I					PAC	}	M	0	0	2, 6, 3		2	2	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
10	9	0	0	3/4	1	1	V				D	I		V	V							M	0	0	3, 7, 4		3	3	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
11	10	0	0	3/4	1	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
12	11	0	0	3/4	1	1	V.ii				D	V		ii	ii							m	0	0	5, 2, 6		5	5	2	5	0.2857142857142857	0.1875	0.5625	0.25
13	12	0	0	3/4	1	1	V				D	V		V	V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
13	12	3/8	3/8	3/4	1	1	V(64)				D	V		V(64)	V			64				M	0	0	4, 3, 7		4	4	3	6	0.3333333333333333	0.1875	0.5625	0.25
14	13	3/8	3/8	3/4	1	1	V7				D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
15	14	3/8	3/8	3/4	1	1	I	0	6.5	/	D	V		I	I							M	0	0	3, 7, 4		3	3	9	9	0.5	0.5625	0.5625	0.5
17	16	0	0	3/4	1	1	vi				D	V		vi	vi							m	0	0	6, 3, 7		6	6	6	6	0.5	0.375	0.375	0.5
18	17	0	0	3/4	1	1	IV				D	V		IV	IV							M	0	0	2, 6, 3		2	2	6	6	0.5	0.375	0.375	0.5
19	18	0	0	3/4	1	1	ii				D	V		ii	ii							m	0	0	5, 2, 6		5	5	6	6	0.5	0.375	0.375	0.5
20	19	0	0	3/4	1	1	V				D	V		V	V							M	0	0	4, 8, 5		4	4	6	6	0.5	0.375	0.375	0.5
21	20	0	0	3/4	1	1	I				D	V		I	I							M	0	0	3, 7, 4		3	3	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
22	21	0	0	3/4	1	1	vi				D	V		vi	vi							m	0	0	6, 3, 7		6	6	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
23	22	0	0	3/4	1	1	I6				D	V		I6	I		6					M	0	0	7, 4, 3		3	7	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
24	23	0	0	3/4	1	1	ii				D	V		ii	ii							m	0	0	5, 2, 6		5	5	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
24	23	3/8	3/8	3/4	1	1	V				D	V		V	V							M	0	0	4, 8, 5		4	4	5	7	0.4166666666666667	0.3125	0.4375	0.4166666666666667
25	24	3/8	3/8	3/4	1	1	I				D	V		I	I							M	0	0	3, 7, 4		3	3	5	7	0.4166666666666667	0.3125	0.4375	0.4166666666666667
26	25	3/8	3/8	3/4	1	1	IV				D	V		IV	IV							M	0	0	2, 6, 3		2	2	3	3	0.5	0.1875	0.1875	0.5
27	26	0	0	3/4	1	1	V				D	V		V	V							M	0	0	4, 8, 5		4	4	2	5	0.2857142857142857	0.1875	0.5625	0.25
28	27	0	0	3/4	1	1	I				D	V		I	I							M	0	0	3, 7, 4		3	3	1	4	0.2	0.0625	0.4375	0.125
28	27	1/2	1/2	3/4	1	1	viio64				D	V		viio64	vii	o	64					o	0	0	2, 8, 5		8	2	0	2	0.0	0.0	0.25	0.0
29	28	0	0	3/4	1	1	I|PAC}				D	V		I	I					PAC	}	M	0	0	3, 7, 4		3	3	2	13	0.13333333333333333	0.1875	1.9375	0.08823529411764706
32	31	0	0	3/4	1	1	I.I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
32	31	1/4	1/4	3/4	1	1	viio6(2)				D	I		viio6(2)	vii	o	6	2				o	0	0	4, 1, 2		7	4	0	2	0.0	0.0	0.25	0.0
32	31	1/2	1/2	3/4	1	1	viio				D	I		viio	vii	o						o	0	0	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
33	32	0	0	3/4	1	1	I|IAC}				D	I		I	I					IAC	}	M	0	0	2, 6, 3		2	2	3	6	0.3333333333333333	0.1875	0.5625	0.25
34	33	0	0	3/4	1	1	V				D	I		V	V							M	0	0	3, 7, 4		3	3	3	6	0.3333333333333333	0.1875	0.5625	0.25
35	34	0	0	3/4	1	1	vi				D	I		vi	vi							m	0	0	5, 2, 6		5	5	10	11	0.47619047619047616	0.625	0.875	0.4166666666666667
37	36	0	0	3/4	1	1	V7				D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	3	6	0.3333333333333333	0.1875	0.5625	0.25
38	37	0	0	3/4	1	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	6	6	0.5	0.375	0.375	0.5
39	38	0	0	3/4	1	1	IVM7				D	I		IVM7	IV	M	7					MM7	0	0	1, 5, 2, 6		1	1	8	13	0.38095238095238093	0.5	1.0	0.3333333333333333
41	40	0	0	3/4	1	1	ii7				D	I		ii7	ii		7					mm7	0	0	4, 1, 5, 2		4	4	1	3	0.25	0.0625	0.1875	0.25
41	40	1/4	1/4	3/4	1	1	#viio7/vi				D	I		#viio7/vi	#vii	o	7		vi			o7	0	0	10, 7, 4, 1		10	10	1	3	0.25	0.0625	0.1875	0.25
41	40	1/2	1/2	3/4	1	1	V/vi				D	I		V/vi	V				vi			M	0	0	6, 10, 7		6	6	2	2	0.5	0.125	0.125	0.5
42	41	0	0	3/4	1	1	vi				D	I		vi	vi							m	0	0	5, 2, 6		5	5	5	4	0.5555555555555556	0.3125	0.3125	0.5
42	41	5/8	5/8	3/4	1	1	#viio/vi				D	I		#viio/vi	#vii	o			vi			o	0	0	10, 7, 4		10	10	0	2	0.0	0.0	0.125	0.0
43	42	0	0	3/4	1	1	i/vi|PAC}				D	I		i/vi	i				vi	PAC	}	m	0	0	5, 2, 6		5	5	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
44	43	0	0	3/4	1	1	viio64/V				D	I		viio64/V	vii	o	64		V			o	0	0	2, 8, 5		8	2	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
45	44	0	0	3/4	1	1	V				D	I		V	V							M	0	0	3, 7, 4		3	3	1	4	0.2	0.0625	0.4375	0.125
45	44	1/2	1/2	3/4	1	1	viio				D	I		viio	vii	o						o	0	0	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
46	45	0	0	3/4	1	1	viio64/IV				D	I		viio64/IV	vii	o	64		IV			o	0	0	0, 6, 3		6	0	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
47	46	0	0	3/4	1	1	IV				D	I		IV	IV							M	0	0	1, 5, 2		1	1	2	5	0.2857142857142857	0.1875	0.5625	0.25
48	47	0	0	3/4	1	1	V43				D	I		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	2	5	0.2857142857142857	0.1875	0.5625	0.25
49	48	0	0	3/4	1	1	V65				D	I		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	1	4	0.2	0.0625	0.4375	0.125
49	48	1/2	1/2	3/4	1	1	V7				D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.25	0.0
50	49	0	0	3/4	1	1	I|PAC}{				D	I		I	I					PAC	}{	M	0	0	2, 6, 3		2	2	19	15	0.5588235294117647	1.1875	1.0625	0.5277777777777778
53	52	0	0	3/4	1	1	V6				D	I		V6	V		6					M	0	0	7, 4, 3		3	7	7	4	0.6363636363636364	0.4375	0.3125	0.5833333333333334
54	53	0	0	3/4	1	1	vi6				D	I		vi6	vi		6					m	0	0	2, 6, 5		5	2	1	4	0.2	0.0625	0.4375	0.125
54	53	1/2	1/2	3/4	1	1	VI6				D	I		VI6	VI		6					M	0	0	9, 6, 5		5	9	0	2	0.0	0.0	0.25	0.0
55	54	0	0	3/4	1	1	bVII6				D	I		bVII6	bVII		6					M	0	0	4, 1, 0		0	4	1	4	0.2	0.0625	0.4375	0.125
55	54	1/2	1/2	3/4	1	1	viio6				D	I		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	0	2	0.0	0.0	0.25	0.0
56	55	0	0	3/4	1	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	2	4	0.3333333333333333	0.125	0.375	0.25
56	55	1/2	1/2	3/4	1	1	viio64/IV				D	I		viio64/IV	vii	o	64		IV			o	0	0	0, 6, 3		6	0	0	3	0.0	0.0	0.25	0.0
57	56	0	0	3/4	1	1	IV				D	I		IV	IV							M	0	0	1, 5, 2		1	1	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
58	57	0	0	3/4	1	1	V2				D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	2	9	0.18181818181818182	0.125	0.625	0.16666666666666666
59	58	0	0	3/4	1	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	3	6	0.3333333333333333	0.1875	0.5625	0.25
