mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
14	14	1/8	1/8	3/8	1	1	IV	0	-4.9		/		g	i		IV	IV							M	1	1	0, 4, 1		0	0	1	1	0.5	0.0625	0.0625	0.5
14	14	1/4	1/4	3/8	1	1	V7/VII	0	-4.9		/		g	i		V7/VII	V		7		VII			Mm7	1	1	0, 4, 1, -2		0	0	0	2	0.0	0.0	0.125	0.0
15	15	0	0	3/8	1	1	VII(4)	0	-3.40581	-3.5	/		g	i		VII(4)	VII			4				M	1	1	-1, -2, 0		-1	-1	0	2	0.0	0.0	0.125	0.0
15	15	1/8	1/8	3/8	1	1	VII						g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	1	1	0.5	0.0625	0.0625	0.5
15	15	1/4	1/4	3/8	1	1	V7/III						g	i		V7/III	V		7		III			Mm7	1	1	-1, 3, 0, -3		-1	-1	0	2	0.0	0.0	0.125	0.0
16	16	0	0	3/8	1	1	III(4)						g	i		III(4)	III			4				M	1	1	-2, -3, -1		-2	-2	0	2	0.0	0.0	0.125	0.0
16	16	1/8	1/8	3/8	1	1	III						g	i		III	III							M	1	1	-2, 2, -1		-2	-2	1	1	0.5	0.0625	0.0625	0.5
16	16	1/4	1/4	3/8	1	1	V7/VI						g	i		V7/VI	V		7		VI			Mm7	1	1	-2, 2, -1, -4		-2	-2	0	2	0.0	0.0	0.125	0.0
17	17	0	0	3/8	1	1	VI						g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	6	0.0	0.0	0.375	0.0
18	18	0	0	3/8	1	1	iv						g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	0.375	0.0
19	19	0	0	3/8	1	1	VII						g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.375	0.0
20	20	0	0	3/8	1	1	v						g	i		v	v							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	0.375	0.0
21	21	0	0	3/8	1	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	6	0.0	0.0	0.375	0.0
22	22	0	0	3/8	1	1	VI						g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	6	0.0	0.0	0.375	0.0
23	23	0	0	3/8	1	1	V/III						g	i		V/III	V				III			M	1	1	-1, 3, 0		-1	-1	0	12	0.0	0.0	0.75	0.0
25	25	0	0	3/8	1	1	III						g	i		III	III							M	1	1	-2, 2, -1		-2	-2	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
26	26	0	0	3/8	1	1	viio6(2)/III						g	i		viio6(2)/III	vii	o	6	2	III			o	1	1	0, -3, -2		3	0	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
27	27	0	0	3/8	1	1	III6						g	i		III6	III		6					M	1	1	2, -1, -2		-2	2	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
28	28	0	0	3/8	1	1	IV/III						g	i		IV/III	IV				III			M	1	1	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
29	29	0	0	3/8	1	1	vii%7/III						g	i		vii%7/III	vii	%	7		III			%7	1	1	3, 0, -3, 1		3	3	0	4	0.0	0.0	0.25	0.0
29	29	1/4	1/4	3/8	1	1	V65/III						g	i		V65/III	V		65		III			Mm7	1	1	3, 0, -3, -1		-1	3	0	2	0.0	0.0	0.125	0.0
30	30	0	0	3/8	1	1	III						g	i		III	III							M	1	1	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.1875	0.25
30	30	1/4	1/4	3/8	1	1	V2/VI						g	i		V2/VI	V		2		VI			Mm7	1	1	-4, -2, 2, -1		-2	-4	0	2	0.0	0.0	0.125	0.0
31	31	0	0	3/8	1	1	VI6						g	i		VI6	VI		6					M	1	1	1, -2, -3		-3	1	1	1	0.5	0.0625	0.0625	0.5
31	31	1/8	1/8	3/8	1	1	III6						g	i		III6	III		6					M	1	1	2, -1, -2		-2	2	0	2	0.0	0.0	0.125	0.0
31	31	1/4	1/4	3/8	1	1	iio6						g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	0	2	0.0	0.0	0.125	0.0
32	32	0	0	3/8	1	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.0625	0.1875	0.25
32	32	1/4	1/4	3/8	1	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	1	1	0.5	0.0625	0.0625	0.5
33	33	0	0	3/8	1	1	#viio6(2)						g	i		#viio6(2)	#vii	o	6	2				o	1	1	3, 0, 1		6	3	0	2	0.0	0.0	0.125	0.0
33	33	1/8	1/8	3/8	1	1	#viio6						g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	1	1	0.5	0.0625	0.0625	0.5
33	33	1/4	1/4	3/8	1	1	V7						g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.125	0.0
34	34	0	0	3/8	1	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	1	1	0.5	0.0625	0.0625	0.5
34	34	1/8	1/8	3/8	1	1	iio6(2)/v						g	i		iio6(2)/v	ii	o	6	2	v			o	1	1	1, -2, -1		4	1	0	2	0.0	0.0	0.125	0.0
34	34	1/4	1/4	3/8	1	1	iio6/v						g	i		iio6/v	ii	o	6		v			o	1	1	1, -2, 4		4	1	1	1	0.5	0.0625	0.0625	0.5
35	35	0	0	3/8	1	1	V6(2)/v						g	i		V6(2)/v	V		6	2	v			M	1	1	7, 4, -2		3	7	0	2	0.0	0.0	0.125	0.0
35	35	1/8	1/8	3/8	1	1	V6/v						g	i		V6/v	V		6		v			M	1	1	7, 4, 3		3	7	2	2	0.5	0.125	0.125	0.5
36	36	0	0	3/8	1	1	v						g	i		v	v							m	1	1	2, -1, 3		2	2	1	3	0.25	0.0625	0.1875	0.25
36	36	1/4	1/4	3/8	1	1	ii6						g	i		ii6	ii		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.125	0.0
37	37	0	0	3/8	1	1	i6(2)						g	i		i6(2)	i		6	2				m	1	1	-2, 2, 3		1	-2	0	2	0.0	0.0	0.125	0.0
37	37	1/8	1/8	3/8	1	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	2	2	0.5	0.125	0.125	0.5
38	38	0	0	3/8	1	1	IV						g	i		IV	IV							M	1	1	0, 4, 1		0	0	1	3	0.25	0.0625	0.1875	0.25
38	38	1/4	1/4	3/8	1	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.125	0.0
39	39	0	0	3/8	1	1	V7/v						g	i		V7/v	V		7		v			Mm7	1	1	3, 7, 4, 1		3	3	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
40	40	0	0	3/8	1	1	III						g	i		III	III							M	1	1	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.1875	0.25
40	40	1/4	1/4	3/8	1	1	VII6						g	i		VII6	VII		6					M	1	1	3, 0, -1		-1	3	0	2	0.0	0.0	0.125	0.0
41	41	0	0	3/8	1	1	V7/iv						g	i		V7/iv	V		7		iv			Mm7	1	1	1, 5, 2, -1		1	1	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
42	42	0	0	3/8	1	1	v.V						g	v		V	V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.0625	0.1875	0.25
42	42	1/4	1/4	3/8	1	1	iio6						g	v		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	2	0.0	0.0	0.125	0.0
43	43	0	0	3/8	1	1	i6						g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.125	0.0
43	43	1/8	1/8	3/8	1	1	iv						g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.125	0.0
43	43	1/4	1/4	3/8	1	1	VII6						g	v		VII6	VII		6					M	1	1	4, 1, 0		0	4	0	2	0.0	0.0	0.125	0.0
44	44	0	0	3/8	1	1	VI6						g	v		VI6	VI		6					M	1	1	2, -1, -2		-2	2	0	2	0.0	0.0	0.125	0.0
44	44	1/8	1/8	3/8	1	1	iio						g	v		iio	ii	o						o	1	1	4, 1, -2		4	4	0	2	0.0	0.0	0.125	0.0
44	44	1/4	1/4	3/8	1	1	v6						g	v		v6	v		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.125	0.0
45	45	0	0	3/8	1	1	iv6						g	v		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.125	0.0
45	45	1/8	1/8	3/8	1	1	#viio						g	v		#viio	#vii	o						o	1	1	7, 4, 1		7	7	0	2	0.0	0.0	0.125	0.0
45	45	1/4	1/4	3/8	1	1	III6						g	v		III6	III		6					M	1	1	3, 0, -1		-1	3	0	2	0.0	0.0	0.125	0.0
46	46	0	0	3/8	1	1	V7/VII						g	v		V7/VII	V		7		VII			Mm7	1	1	1, 5, 2, -1		1	1	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
47	47	0	0	3/8	1	1	V(64)						g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.125	0.0
47	47	1/8	1/8	3/8	1	1	V						g	v		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
47	47	1/4	1/4	3/8	1	1	V(64)						g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.125	0.0
48	48	0	0	3/8	1	1	V						g	v		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
48	48	1/8	1/8	3/8	1	1	V(64)						g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.125	0.0
48	48	1/4	1/4	3/8	1	1	V7						g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.125	0.0
49	49	0	0	3/8	1	1	V(64)						g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.125	0.0
49	49	1/8	1/8	3/8	1	1	V7						g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.125	0.0
49	49	1/4	1/4	3/8	1	1	V(64)						g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.125	0.0
50	50	0	0	3/8	1	1	iv6						g	v		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
51	51	0	0	3/8	1	1	#viio7						g	v		#viio7	#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
52	52	0	0	3/8	1	1	i						g	v		i	i							m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	0.5	0.0
53	53	1/8	1/8	3/8	1	1	V						g	v		V	V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
53	53	1/4	1/4	3/8	1	1	V7						g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.375	0.0
54	54	0	0	3/8	1	1	I}						g	v		I	I						}	M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	1.125	0.0
55	55	0	0	3/8	1	1	i.V{						g	i		V	V						{	M	1	1	2, 6, 3		2	2	3	27	0.1	0.1875	1.6875	0.1
60	60	0	0	3/8	1	1	iio						g	i		iio	ii	o						o	1	1	3, 0, -3		3	3	0	6	0.0	0.0	0.375	0.0
61	61	0	0	3/8	1	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
62	62	0	0	3/8	1	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	3	9	0.25	0.1875	0.5625	0.25
64	64	0	0	3/8	1	1	iv.iio						g	iv		iio	ii	o						o	1	1	2, -1, -4		2	2	0	6	0.0	0.0	0.375	0.0
65	65	0	0	3/8	1	1	V						g	iv		V	V							M	1	1	1, 5, 2		1	1	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
66	66	0	0	3/8	1	1	i						g	iv		i	i							m	1	1	0, -3, 1		0	0	1	7	0.125	0.0625	0.4375	0.125
67	67	1/8	1/8	3/8	1	1	iv7						g	iv		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1	0	4	0.0	0.0	0.25	0.0
68	68	0	0	3/8	1	1	VII						g	iv		VII	VII							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.125	0.0
68	68	1/8	1/8	3/8	1	1	VIM7						g	iv		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4	1	3	0.25	0.0625	0.1875	0.25
69	69	0	0	3/8	1	1	VI						g	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.125	0.0
69	69	1/8	1/8	3/8	1	1	ii%7						g	iv		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2	0	4	0.0	0.0	0.25	0.0
70	70	0	0	3/8	1	1	V(4)						g	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1	0	2	0.0	0.0	0.125	0.0
70	70	1/8	1/8	3/8	1	1	V						g	iv		V	V							M	1	1	1, 5, 2		1	1	1	1	0.5	0.0625	0.0625	0.5
70	70	1/4	1/4	3/8	1	1	V7						g	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	2	0.0	0.0	0.125	0.0
71	71	0	0	3/8	1	1	i(4)						g	iv		i(4)	i			4				m	1	1	0, -1, 1		0	0	0	2	0.0	0.0	0.125	0.0
71	71	1/8	1/8	3/8	1	1	i						g	iv		i	i							m	1	1	0, -3, 1		0	0	1	1	0.5	0.0625	0.0625	0.5
71	71	1/4	1/4	3/8	1	1	i7						g	iv		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0	0	2	0.0	0.0	0.125	0.0
72	72	0	0	3/8	1	1	iv(4)						g	iv		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1	0	2	0.0	0.0	0.125	0.0
72	72	1/8	1/8	3/8	1	1	iv						g	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	1	0.5	0.0625	0.0625	0.5
72	72	1/4	1/4	3/8	1	1	iv7						g	iv		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1	0	2	0.0	0.0	0.125	0.0
73	73	0	0	3/8	1	1	VII(4)						g	iv		VII(4)	VII			4				M	1	1	-2, -3, -1		-2	-2	0	2	0.0	0.0	0.125	0.0
73	73	1/8	1/8	3/8	1	1	VII						g	iv		VII	VII							M	1	1	-2, 2, -1		-2	-2	1	1	0.5	0.0625	0.0625	0.5
73	73	1/4	1/4	3/8	1	1	V7/III						g	iv		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2	0	2	0.0	0.0	0.125	0.0
74	74	0	0	3/8	1	1	III(4)						g	iv		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3	0	2	0.0	0.0	0.125	0.0
74	74	1/8	1/8	3/8	1	1	III						g	iv		III	III							M	1	1	-3, 1, -2		-3	-3	1	1	0.5	0.0625	0.0625	0.5
74	74	1/4	1/4	3/8	1	1	V7/VI						g	iv		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3	0	2	0.0	0.0	0.125	0.0
75	75	0	0	3/8	1	1	VI						g	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.125	0.0
75	75	1/8	1/8	3/8	1	1	iv6						g	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.1875	0.25
76	76	0	0	3/8	1	1	#viio7						g	iv		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
77	77	0	0	3/8	1	1	iv64						g	iv		iv64	iv		64					m	1	1	0, -1, -4		-1	0	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
78	78	0	0	3/8	1	1	#viio6						g	iv		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
79	79	0	0	3/8	1	1	i6						g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
81	81	0	0	3/8	1	1	V						g	iv		V	V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
81	81	1/8	1/8	3/8	1	1	i						g	iv		i	i							m	1	1	0, -3, 1		0	0	0	2	0.0	0.0	0.125	0.0
81	81	1/4	1/4	3/8	1	1	V						g	iv		V	V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
82	82	0	0	3/8	1	1	i}						g	iv		i	i						}	m	1	1	0, -3, 1		0	0	3	3	0.5	0.1875	0.1875	0.5
83	83	0	0	3/8	1	1	i.V65/III						g	i		V65/III	V		65		III			Mm7	1	1	3, 0, -3, -1		-1	3	1	17	0.05555555555555555	0.0625	1.0625	0.05555555555555555
86	86	0	0	3/8	1	1	III						g	i		III	III							M	1	1	-2, 2, -1		-2	-2	3	3	0.5	0.1875	0.1875	0.5
87	87	0	0	3/8	1	1	#viio						g	i		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	16	0.0	0.0	1.0	0.0
89	89	1/4	1/4	3/8	1	1	V7						g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.125	0.0
90	90	0	0	3/8	1	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.25	0.0
90	90	1/4	1/4	3/8	1	1	#vi%7						g	i		#vi%7	#vi	%	7					%7	1	1	4, 1, -2, 2		4	4	0	2	0.0	0.0	0.125	0.0
91	91	0	0	3/8	1	1	iio						g	i		iio	ii	o						o	1	1	3, 0, -3		3	3	0	4	0.0	0.0	0.25	0.0
91	91	1/4	1/4	3/8	1	1	#viio7						g	i		#viio7	#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	0	2	0.0	0.0	0.125	0.0
92	92	0	0	3/8	1	1	III						g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.25	0.0
92	92	1/4	1/4	3/8	1	1	i7						g	i		i7	i		7					mm7	1	1	1, -2, 2, -1		1	1	0	2	0.0	0.0	0.125	0.0
93	93	0	0	3/8	1	1	iv						g	i		iv	iv							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.25	0.0
93	93	1/4	1/4	3/8	1	1	ii%7						g	i		ii%7	ii	%	7					%7	1	1	3, 0, -3, 1		3	3	0	2	0.0	0.0	0.125	0.0
94	94	0	0	3/8	1	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
95	95	0	0	3/8	1	1	i64						g	i		i64	i		64					m	1	1	2, 1, -2		1	2	0	4	0.0	0.0	0.25	0.0
95	95	1/4	1/4	3/8	1	1	iv7						g	i		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0	0	0	2	0.0	0.0	0.125	0.0
96	96	0	0	3/8	1	1	VII						g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.125	0.0
96	96	1/8	1/8	3/8	1	1	IIIM7						g	i		IIIM7	III	M	7					MM7	1	1	-2, 2, -1, 3		-2	-2	0	4	0.0	0.0	0.25	0.0
97	97	0	0	3/8	1	1	VI64						g	i		VI64	VI		64					M	1	1	-2, -3, 1		-3	-2	0	4	0.0	0.0	0.25	0.0
97	97	1/4	1/4	3/8	1	1	ii%7						g	i		ii%7	ii	%	7					%7	1	1	3, 0, -3, 1		3	3	0	2	0.0	0.0	0.125	0.0
98	98	0	0	3/8	1	1	v						g	i		v	v							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.125	0.0
98	98	1/8	1/8	3/8	1	1	i7						g	i		i7	i		7					mm7	1	1	1, -2, 2, -1		1	1	0	4	0.0	0.0	0.25	0.0
99	99	0	0	3/8	1	1	iv64						g	i		iv64	iv		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.25	0.0
99	99	1/4	1/4	3/8	1	1	V7/III						g	i		V7/III	V		7		III			Mm7	1	1	-1, 3, 0, -3		-1	-1	0	2	0.0	0.0	0.125	0.0
100	100	0	0	3/8	1	1	III						g	i		III	III							M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.125	0.0
100	100	1/8	1/8	3/8	1	1	#vi%7						g	i		#vi%7	#vi	%	7					%7	1	1	4, 1, -2, 2		4	4	0	4	0.0	0.0	0.25	0.0
101	101	0	0	3/8	1	1	#viio6						g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	2	0.0	0.0	0.125	0.0
101	101	1/8	1/8	3/8	1	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.125	0.0
101	101	1/4	1/4	3/8	1	1	V6						g	i		V6	V		6					M	1	1	6, 3, 2		2	6	0	2	0.0	0.0	0.125	0.0
102	102	0	0	3/8	1	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	3	3	0.5	0.1875	0.1875	0.5
103	103	0	0	3/8	1	1	V7						g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	5	7	0.4166666666666667	0.3125	0.4375	0.4166666666666667
105	105	0	0	3/8	1	1	VIM43						g	i		VIM43	VI	M	43					MM7	1	1	-2, 2, -3, 1		-3	-2	0	4	0.0	0.0	0.25	0.0
105	105	1/4	1/4	3/8	1	1	iio						g	i		iio	ii	o						o	1	1	3, 0, -3		3	3	0	2	0.0	0.0	0.125	0.0
106	106	0	0	3/8	1	1	v65						g	i		v65	v		65					mm7	1	1	-1, 3, 0, 2		2	-1	0	4	0.0	0.0	0.25	0.0
106	106	1/4	1/4	3/8	1	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.125	0.0
107	107	0	0	3/8	1	1	iv65						g	i		iv65	iv		65					mm7	1	1	-3, 1, -2, 0		0	-3	0	4	0.0	0.0	0.25	0.0
107	107	1/4	1/4	3/8	1	1	#viio						g	i		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	2	0.0	0.0	0.125	0.0
108	108	0	0	3/8	1	1	III+M65						g	i		III+M65	III	+M	65					+M7	1	1	2, 6, 3, -2		-2	2	0	4	0.0	0.0	0.25	0.0
108	108	1/4	1/4	3/8	1	1	VI						g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.125	0.0
109	109	0	0	3/8	1	1	ii65						g	i		ii65	ii		65					mm7	1	1	0, 4, 1, 3		3	0	0	4	0.0	0.0	0.25	0.0
109	109	1/4	1/4	3/8	1	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.125	0.0
110	110	0	0	3/8	1	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
111	111	0	0	3/8	1	1	iio6(2)						g	i		iio6(2)	ii	o	6	2				o	1	1	0, -3, -2		3	0	1	3	0.25	0.0625	0.1875	0.25
111	111	1/4	1/4	3/8	1	1	iio6						g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	1	1	0.5	0.0625	0.0625	0.5
112	112	0	0	3/8	1	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	1	3	0.25	0.0625	0.1875	0.25
112	112	1/4	1/4	3/8	1	1	iio6					iv	g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	0	2	0.0	0.0	0.125	0.0
113	113	0	0	3/8	1	1	viio43/IV						g	i		viio43/IV	vii	o	43		IV			o7	1	1	-1, -4, 5, 2		5	-1	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
114	114	0	0	3/8	1	1	IV6						g	i		IV6	IV		6					M	1	1	4, 1, 0		0	4	0	4	0.0	0.0	0.25	0.0
114	114	1/4	1/4	3/8	1	1	viio/VII						g	i		viio/VII	vii	o			VII			o	1	1	4, 1, -2		4	4	0	2	0.0	0.0	0.125	0.0
115	115	0	0	3/8	1	1	vii%43/III						g	i		vii%43/III	vii	%	43		III			%7	1	1	-3, 1, 3, 0		3	-3	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
116	116	0	0	3/8	1	1	III6						g	i		III6	III		6					M	1	1	2, -1, -2		-2	2	0	4	0.0	0.0	0.25	0.0
116	116	1/4	1/4	3/8	1	1	viio/VI						g	i		viio/VI	vii	o			VI			o	1	1	2, -1, -4		2	2	0	2	0.0	0.0	0.125	0.0
117	117	0	0	3/8	1	1	VI						g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.0625	0.3125	0.16666666666666666
