mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	15/16	2/2	1	1	G.I{		G	I		I	I						{	M	0	0	1, 5, 2		1	1	9	15	0.375	0.5625	1.5	0.2727272727272727
3	2	1/2	1/2	2/2	1	1	I6		G	I		I6	I		6					M	0	0	5, 2, 1		1	5	4	4	0.5	0.25	0.25	0.5
4	3	0	0	2/2	1	1	IV6		G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	3	5	0.375	0.1875	0.3125	0.375
4	3	1/2	1/2	2/2	1	1	V43		G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2	3	2	6	0.25	0.125	0.375	0.25
5	4	0	0	2/2	1	1	I}		G	I		I	I						}	M	0	0	1, 5, 2		1	1	2	12	0.14285714285714285	0.125	0.875	0.125
6	5	0	0	2/2	1	1	ii	viio6	G	I		ii	ii							m	0	0	3, 0, 4		3	3	1	3	0.25	0.0625	0.1875	0.25
6	5	1/4	1/4	2/2	1	1	I		G	I		I	I							M	0	0	1, 5, 2		1	1	2	2	0.5	0.125	0.125	0.5
6	5	1/2	1/2	2/2	1	1	#viio7/vi		G	I		#viio7/vi	#vii	o	7		vi			o7	0	0	9, 6, 3, 0		9	9	2	4	0.3333333333333333	0.125	0.375	0.25
7	6	0	0	2/2	1	1	vi		G	I		vi	vi							m	0	0	4, 1, 5		4	4	4	14	0.2222222222222222	0.25	1.0	0.2
8	7	1/4	1/4	2/2	1	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	4, 1, 7		7	4	2	6	0.25	0.125	0.375	0.25
8	7	3/4	3/4	2/2	1	1	V7/V		G	I		V7/V	V		7		V			Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.25	0.0
9	8	0	0	2/2	1	1	V		G	I		V	V							M	0	0	2, 6, 3		2	2	4	7	0.36363636363636365	0.25	0.5	0.3333333333333333
9	8	3/4	3/4	2/2	1	1	V7		G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	3	0.25	0.0625	0.1875	0.25
10	9	0	0	2/2	1	1	I		G	I		I	I							M	0	0	1, 5, 2		1	1	2	6	0.25	0.125	0.375	0.25
10	9	1/2	1/2	2/2	1	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	4, 1, 7		7	4	4	4	0.5	0.25	0.25	0.5
11	10	0	0	2/2	1	1	V2/V		G	I		V2/V	V		2		V			Mm7	0	0	1, 3, 7, 4		3	1	4	12	0.25	0.25	0.75	0.25
12	11	0	0	2/2	1	1	V6		G	I		V6	V		6					M	0	0	6, 3, 2		2	6	2	4	0.3333333333333333	0.125	0.375	0.25
