mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	2/2	1	1	C.I6{		C	I		I6	I		6				{	M	0	0	4, 1, 0		0.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
2	1	1/4	1/4	2/2	1	1	I		C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
3	2	0	0	2/2	1	1	V		C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	2	6	0.25	0.25	1.25	0.16666666666666666
4	3	0	0	2/2	1	1	viio		C	I		viio	vii	o						o	0	0	5, 2, -1		5.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
4	3	1/2	1/2	2/2	1	1	V6		C	I		V6	V		6					M	0	0	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.5	0.0
5	4	0	0	2/2	1	1	I(4)		C	I		I(4)	I			4				M	0	0	0, -1, 1		0.0	0.0	1	3	0.25	0.125	0.5	0.2
5	4	1/4	1/4	2/2	1	1	I|PAC}		C	I		I	I					PAC	}	M	0	0	0, 4, 1		0.0	0.0	2	3	0.4	0.25	0.5	0.3333333333333333
6	5	0	0	2/2	1	1	V.ii		C	V		ii	ii							m	0	0	3, 0, 4		3.0	3.0	1	1	0.5	0.125	0.125	0.5
6	5	1/4	1/4	2/2	1	1	IV64		C	V		IV64	IV		64					M	0	0	1, 0, 4		0.0	1.0	0	2	0.0	0.0	0.25	0.0
6	5	1/2	1/2	2/2	1	1	viio		C	V		viio	vii	o						o	0	0	6, 3, 0		6.0	6.0	1	1	0.5	0.125	0.125	0.5
6	5	3/4	3/4	2/2	1	1	IV6		C	V		IV6	IV		6					M	0	0	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.25	0.0
7	6	0	0	2/2	1	1	I64		C	V		I64	I		64					M	0	0	2, 1, 5		1.0	2.0	0	2	0.0	0.0	0.25	0.0
7	6	1/4	1/4	2/2	1	1	IV		C	V		IV	IV							M	0	0	0, 4, 1		0.0	0.0	0	2	0.0	0.0	0.25	0.0
7	6	1/2	1/2	2/2	1	1	I6(72)		C	V		I6(72)	I		6	72				M	0	0	5, 2, 3, 6		1.0	5.0	0	4	0.0	0.0	0.5	0.0
8	7	0	0	2/2	1	1	I		C	V		I	I							M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.5	0.0
8	7	1/2	1/2	2/2	1	1	V		C	V		V	V							M	0	0	2, 6, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
9	8	0	0	2/2	1	1	I|PAC}		C	V		I	I					PAC	}	M	0	0	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.75	0.0
9	8	3/4	3/4	2/2	1	1	I6{		C	V		I6	I		6				{	M	0	0	5, 2, 1		1.0	5.0	1	2	0.3333333333333333	0.125	0.375	0.25
10	9	1/4	1/4	2/2	1	1	I		C	V		I	I							M	0	0	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
10	9	1/2	1/2	2/2	1	1	V2/IV		C	V		V2/IV	V		2		IV			Mm7	0	0	-1, 1, 5, 2		1.0	-1.0	0	2	0.0	0.0	0.5	0.0
