mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	1	1	Eb.I[I{	Eb	I	I	I	I						{	M	0	0	-3, 1, -2		-3	-3	0	16	0.0	0.0	2.0	0.0
3	3	0	0	2/2	1	1	V7/IV	Eb	I	I	V7/IV	V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3	-3	0	16	0.0	0.0	2.0	0.0
5	5	0	0	2/2	1	1	IV	Eb	I	I	IV	IV							M	0	0	-4, 0, -3		-4	-4	0	16	0.0	0.0	2.0	0.0
7	7	0	0	2/2	1	1	V2	Eb	I	I	V2	V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	2	14	0.125	0.25	1.75	0.125
9	9	0	0	2/2	1	1	I]	Eb	I	I	I	I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.0	0.0
10	10	0	0	2/2	1	1	IM2	Eb	I		IM2	I	M	2					MM7	0	0	2, -3, 1, -2		-3	2	0	8	0.0	0.0	1.0	0.0
11	11	0	0	2/2	1	1	vi	Eb	I		vi	vi							m	0	0	0, -3, 1		0	0	0	8	0.0	0.0	1.0	0.0
12	12	0	0	2/2	1	1	vi2	Eb	I		vi2	vi		2					mm7	0	0	-2, 0, -3, 1		0	-2	0	8	0.0	0.0	1.0	0.0
13	13	0	0	2/2	1	1	V65/V	Eb	I		V65/V	V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	0	8	0.0	0.0	1.0	0.0
14	14	0	0	2/2	1	1	V7/V	Eb	I		V7/V	V		7		V			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	8	0.0	0.0	1.0	0.0
15	15	0	0	2/2	1	1	V	Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	8	0.0	0.0	1.0	0.0
16	16	0	0	2/2	1	1	V2	Eb	I		V2	V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	8	0.0	0.0	1.0	0.0
17	17	0	0	2/2	1	1	V65/IV	Eb	I		V65/IV	V		65		IV			Mm7	0	0	1, -2, -5, -3		-3	1	0	8	0.0	0.0	1.0	0.0
18	18	0	0	2/2	1	1	V7/IV	Eb	I		V7/IV	V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3	-3	0	8	0.0	0.0	1.0	0.0
19	19	0	0	2/2	1	1	IV	Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	0	8	0.0	0.0	1.0	0.0
20	20	0	0	2/2	1	1	IVM2	Eb	I		IVM2	IV	M	2					MM7	0	0	1, -4, 0, -3		-4	1	0	8	0.0	0.0	1.0	0.0
21	21	0	0	2/2	1	1	#viio43/vi	Eb	I		#viio43/vi	#vii	o	43		vi			o7	0	0	-1, -4, 5, 2		5	-1	0	8	0.0	0.0	1.0	0.0
22	22	0	0	2/2	1	1	iv2/vi	Eb	I		iv2/vi	iv		2		vi			mm7	0	0	-3, -1, -4, 0		-1	-3	0	8	0.0	0.0	1.0	0.0
23	23	0	0	2/2	1	1	#viio65/vi	Eb	I		#viio65/vi	#vii	o	65		vi			o7	0	0	2, -1, -4, 5		5	2	1	7	0.125	0.125	0.875	0.125
24	24	0	0	2/2	1	1	iv64/vi	Eb	I		iv64/vi	iv		64		vi			m	0	0	0, -1, -4		-1	0	0	8	0.0	0.0	1.0	0.0
25	25	0	0	2/2	1	1	#viio7/vi	Eb	I		#viio7/vi	#vii	o	7		vi			o7	0	0	5, 2, -1, -4		5	5	0	8	0.0	0.0	1.0	0.0
26	26	0	0	2/2	1	1	V7(9)/vi	Eb	I		V7(9)/vi	V		7	9	vi			Mm7	0	0	1, 5, 2, -1	-4	1	1	0	8	0.0	0.0	1.0	0.0
27	27	0	0	2/2	1	1	i/vi|IAC}{	Eb	I		i/vi	i				vi	IAC	}{	m	0	0	0, -3, 1		0	0	0	16	0.0	0.0	2.0	0.0
29	29	0	0	2/2	1	1	V2/ii	Eb	I		V2/ii	V		2		ii			Mm7	0	0	-2, 0, 4, 1		0	-2	0	16	0.0	0.0	2.0	0.0
31	31	0	0	2/2	1	1	ii6	Eb	I		ii6	ii		6					m	0	0	-4, 0, -1		-1	-4	2	14	0.125	0.25	1.75	0.125
33	33	0	0	2/2	1	1	#viio7/ii	Eb	I		#viio7/ii	#vii	o	7		ii			o7	0	0	4, 1, -2, -5		4	4	1	15	0.0625	0.125	1.875	0.0625
35	35	0	0	2/2	1	1	ii	Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	2	6	0.25	0.25	0.75	0.25
36	36	0	0	2/2	1	1	ii2	Eb	I		ii2	ii		2					mm7	0	0	-3, -1, -4, 0		-1	-3	0	8	0.0	0.0	1.0	0.0
37	37	0	0	2/2	1	1	V65	Eb	I		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	16	0.0	0.0	2.0	0.0
39	39	0	0	2/2	1	1	I	Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.0	0.0
40	40	0	0	2/2	1	1	I6	Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	8	0.0	0.0	1.0	0.0
41	41	0	0	2/2	1	1	iii.#viio6	Eb	iii		#viio6	#vii	o	6					o	0	1	3, 0, 6		6	3	0	8	0.0	0.0	1.0	0.0
42	42	0	0	2/2	1	1	iv64	Eb	iii		iv64	iv		64					m	0	1	1, 0, -3		0	1	0	8	0.0	0.0	1.0	0.0
43	43	0	0	2/2	1	1	#viio7	Eb	iii		#viio7	#vii	o	7					o7	0	1	6, 3, 0, -3		6	6	0	8	0.0	0.0	1.0	0.0
44	44	0	0	2/2	1	1	V7	Eb	iii		V7	V		7					Mm7	0	1	2, 6, 3, 0		2	2	0	8	0.0	0.0	1.0	0.0
45	45	0	0	2/2	1	1	i	Eb	iii		i	i							m	0	1	1, -2, 2		1	1	0	8	0.0	0.0	1.0	0.0
46	46	0	0	2/2	1	1	i2	Eb	iii		i2	i		2					mm7	0	1	-1, 1, -2, 2		1	-1	0	8	0.0	0.0	1.0	0.0
47	47	0	0	2/2	1	1	VIM7	Eb	iii		VIM7	VI	M	7					MM7	0	1	-3, 1, -2, 2		-3	-3	0	8	0.0	0.0	1.0	0.0
48	48	0	0	2/2	1	1	i64	Eb	iii		i64	i		64					m	0	1	2, 1, -2		1	2	0	8	0.0	0.0	1.0	0.0
