mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	1	1	D.I6{				D	I		I6	I		6				{	M	0	0	6, 3, 2		2	6	0	1	0.0	0.0	0.25	0.0
1	1	1/4	1/4	3/4	1	1	I	0	-3.2	/	D	I		I	I							M	0	0	2, 6, 3		2	2	1	1	0.5	0.125	0.125	0.5
1	1	1/2	1/2	3/4	1	1	I6	0	-3.3	/	D	I		I6	I		6					M	0	0	6, 3, 2		2	6	1	4	0.2	0.125	0.875	0.125
3	3	0	0	3/4	1	1	ii6				D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	0.75	0.0
4	4	0	0	3/4	1	1	V}				D	I		V	V						}	M	0	0	3, 7, 4		3	3	3	3	0.5	0.375	0.375	0.5
5	5	0	0	3/4	1	1	I6{				D	I		I6	I		6				{	M	0	0	6, 3, 2		2	6	3	3	0.5	0.375	0.375	0.5
6	6	0	0	3/4	1	1	IV				D	I		IV	IV							M	0	0	1, 5, 2		1	1	3	3	0.5	0.375	0.375	0.5
7	7	0	0	3/4	1	1	viio				D	I		viio	vii	o						o	0	0	7, 4, 1		7	7	1	2	0.3333333333333333	0.125	0.375	0.25
7	7	1/2	1/2	3/4	1	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
8	8	0	0	3/4	1	1	V}				D	I		V	V						}	M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	1.5	0.0
9	9	0	0	3/4	1	1	V6{				D	I		V6	V		6				{	M	0	0	7, 4, 3		3	7	2	3	0.4	0.25	0.5	0.3333333333333333
10	10	0	0	3/4	1	1	viio64				D	I		viio64	vii	o	64					o	0	0	1, 7, 4		7	1	0	3	0.0	0.0	0.75	0.0
11	11	0	0	3/4	1	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	0.75	0.0
12	12	0	0	3/4	1	1	IV				D	I		IV	IV							M	0	0	1, 5, 2		1	1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
13	13	0	0	3/4	1	1	iio6/vi				D	I		iio6/vi	ii	o	6		vi			o	0	0	4, 1, 7		7	4	2	2	0.5	0.25	0.25	0.5
13	13	1/2	1/2	3/4	1	1	#viio64/vi				D	I		#viio64/vi	#vii	o	64		vi			o	0	0	4, 10, 7		10	4	0	2	0.0	0.0	0.25	0.0
14	14	0	0	3/4	1	1	vi6				D	I		vi6	vi		6					m	0	0	2, 6, 5		5	2	3	3	0.5	0.375	0.375	0.5
15	15	0	0	3/4	1	1	#viio6/vi				D	I		#viio6/vi	#vii	o	6		vi			o	0	0	7, 4, 10		10	7	4	2	0.6666666666666666	0.5	0.25	0.6666666666666666
16	16	0	0	3/4	1	1	vi}				D	I		vi	vi						}	m	0	0	5, 2, 6		5	5	3	3	0.5	0.375	0.375	0.5
17	17	0	0	3/4	1	1	I6{				D	I		I6	I		6				{	M	0	0	6, 3, 2		2	6	3	3	0.5	0.375	0.375	0.5
18	18	0	0	3/4	1	1	#viio7/ii				D	I		#viio7/ii	#vii	o	7		ii			o7	0	0	9, 6, 3, 0		9	9	3	6	0.3333333333333333	0.375	1.125	0.25
20	20	0	0	3/4	1	1	#viio6/ii				D	I		#viio6/ii	#vii	o	6		ii			o	0	0	6, 3, 9		9	6	1	3	0.25	0.125	0.375	0.25
20	20	1/2	1/2	3/4	1	1	ii				D	I		ii	ii							m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	0.25	0.0
21	21	0	0	3/4	1	1	V6				D	I		V6	V		6					M	0	0	7, 4, 3		3	7	0	1	0.0	0.0	0.25	0.0
21	21	1/4	1/4	3/4	1	1	V				D	I		V	V							M	0	0	3, 7, 4		3	3	1	1	0.5	0.125	0.125	0.5
21	21	1/2	1/2	3/4	1	1	V6				D	I		V6	V		6					M	0	0	7, 4, 3		3	7	1	1	0.5	0.125	0.125	0.5
22	22	0	0	3/4	1	1	ii				D	I		ii	ii							m	0	0	4, 1, 5		4	4	1	3	0.25	0.125	0.375	0.25
22	22	1/2	1/2	3/4	1	1	V				D	I		V	V							M	0	0	3, 7, 4		3	3	0	1	0.0	0.0	0.25	0.0
23	23	0	0	3/4	1	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	2	2	0.5	0.25	0.25	0.5
23	23	1/2	1/2	3/4	1	1	V6				D	I		V6	V		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
24	24	0	0	3/4	1	1	I}				D	I		I	I						}	M	0	0	2, 6, 3		2	2	0	1	0.0	0.0	0.75	0.0
