mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	2/2	1	1	Eb.I{		Eb	I		I	I						{	M	0	0	-3, 1, -2		-3	-3	5	5	0.5	0.5	0.75	0.4
3	2	0	0	2/2	1	1	viio6		Eb	I		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	0	3	0.0	0.0	0.75	0.0
3	2	3/4	3/4	2/2	1	1	viio		Eb	I		viio	vii	o						o	0	0	2, -1, -4		2	2	5	5	0.5	0.5	0.75	0.4
5	4	0	0	2/2	1	1	I|IAC}		Eb	I		I	I					IAC	}	M	0	0	-3, 1, -2		-3	-3	2	6	0.25	0.125	1.125	0.1
6	5	1/4	1/4	2/2	1	1	V7		Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
7	6	0	0	2/2	1	1	I		Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	2	0.5	0.25	0.25	0.5
7	6	1/2	1/2	2/2	1	1	viio6		Eb	I		viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	0	1	0.0	0.0	0.25	0.0
7	6	3/4	3/4	2/2	1	1	I		Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	3	0.4	0.125	0.375	0.25
8	7	1/4	1/4	2/2	1	1	V7		Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
9	8	0	0	2/2	1	1	I		Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	2	0.5	0.25	0.25	0.5
9	8	1/2	1/2	2/2	1	1	viio6|HC}		Eb	I		viio6	vii	o	6			HC	}	o	0	0	-1, -4, 2		2	-1	0	1	0.0	0.0	0.25	0.0
9	8	3/4	3/4	2/2	1	1	V.V{		Eb	V		V	V						{	M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.125	0.375	0.25
10	9	1/4	1/4	2/2	1	1	viio		Eb	V		viio	vii	o						o	0	0	3, 0, -3		3	3	2	3	0.4	0.125	0.375	0.25
10	9	3/4	3/4	2/2	1	1	V		Eb	V		V	V							M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.125	0.375	0.25
11	10	1/4	1/4	2/2	1	1	viio		Eb	V		viio	vii	o						o	0	0	3, 0, -3		3	3	3	4	0.42857142857142855	0.25	0.5	0.3333333333333333
12	11	0	0	2/2	1	1	I		Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
12	11	1/4	1/4	2/2	1	1	vi	IV6	Eb	V		vi	vi							m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
12	11	1/2	1/2	2/2	1	1	ii6		Eb	V		ii6	ii		6					m	0	0	-3, 1, 0		0	-3	0	2	0.0	0.0	0.25	0.0
12	11	3/4	3/4	2/2	1	1	V		Eb	V		V	V							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
13	12	0	0	2/2	1	1	I|PAC}		Eb	V		I	I					PAC	}	M	0	0	-2, 2, -1		-2	-2	4	9	0.3076923076923077	0.375	1.625	0.1875
15	14	0	0	2/2	1	1	IV		Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.75	0.0
15	14	3/4	3/4	2/2	1	1	vi.iio		Eb	vi		iio	ii	o						o	0	1	2, -1, -4		2	2	2	3	0.4	0.125	0.375	0.25
