mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	15/16	4/4	1	1	D.I{	D	I		I	I						{	M	0	0	2, 6, 3		2	2	5	8	0.38461538461538464	0.125	0.9375	0.11764705882352941
2	1	1/2	1/2	4/4	1	1	viio6(2)	D	I		viio6(2)	vii	o	6	2				o	0	0	4, 1, 2		7	4	0	2	0.0	0.0	0.375	0.0
2	1	5/8	5/8	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	8	6	0.5714285714285714	0.1875	0.1875	0.5
3	2	0	0	4/4	1	1	I6	D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.4375	0.0
3	2	1/4	1/4	4/4	1	1	IV6(2)	D	I		IV6(2)	IV		6	2				M	0	0	5, 2, 3		1	5	9	4	0.6923076923076923	0.1875	0.125	0.6
3	2	1/2	1/2	4/4	1	1	ii	D	I		ii	ii							m	0	0	4, 1, 5		4	4	3	7	0.3	0.052083333333333336	0.4479166666666667	0.10416666666666667
3	2	3/4	3/4	4/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	3	0.25	0.03125	0.46875	0.0625
4	3	0	0	4/4	1	1	I|IAC}	D	I		I	I					IAC	}	M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.4375	0.125
4	3	1/4	1/4	4/4	1	1	I6{	D	I		I6	I		6				{	M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	0.5	0.0
4	3	1/2	1/2	4/4	1	1	V.V65	D	V		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	3	7	0.3	0.0625	0.1875	0.25
4	3	3/4	3/4	4/4	1	1	#viio/ii	D	V		#viio/ii	#vii	o			ii			o	0	0	10, 7, 4		10	10	0	3	0.0	0.0	0.25	0.0
5	4	0	0	4/4	1	1	ii	D	V		ii	ii							m	0	0	5, 2, 6		5	5	9	7	0.5625	0.203125	0.296875	0.40625
5	4	1/2	1/2	4/4	1	1	vi	D	V		vi	vi							m	0	0	6, 3, 7		6	6	2	6	0.25	0.0625	0.3125	0.16666666666666666
5	4	3/4	3/4	4/4	1	1	V65/V	D	V		V65/V	V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	1	5	0.16666666666666666	0.03125	0.21875	0.125
